vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,engine_hours
1341891089526685696,1786462355000-1205841794575630336-1341891089526685696,1786462355000,1786471279000,1,119.677,8.485,14.104537418974664,1205841794575630336,1786462355000,1341891089526685696,OD05BV5998,8924000,1786471279000,22.400141271379706,119.677,8.484901996734736,14.10470033078232,119.36299999999756,8.484901996734736,1786462355000-1205841794575630336-1341891089526685696,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786519548220}",2.474861111111111
1207323721602170880,1786423493000-1205841794575630336-1207323721602170880,1786423493000,1786436617000,1,118.688,23.852,4.9760187824920346,1205841794575630336,1786423493000,1207323721602170880,OD06M9003,13124000,1786436617000,62.969839301848076,118.688,23.852211856760633,4.9759745851980295,120.0,23.85221185676063,1786423493000-1205841794575630336-1207323721602170880,,0.0
1207345153560281088,1786439793000-1205841794575630336-1207345153560281088,1786439793000,1786456305000,1,118.466,22.695,5.219916281119189,1205841794575630336,1786439793000,1207345153560281088,OD24J9538,16512000,1786456305000,59.91473750513388,118.466,22.694976327702225,5.219921725822492,120.0,22.69497632770222,1786439793000-1205841794575630336-1207345153560281088,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4475.572382148319, 'std': 2648.7333561999903, 'timestamp': 1786488749017}",0.0
1207336641052540928,1786432776000-1205841794575630336-1207336641052540928,1786432776000,1786448189000,1,118.158,20.474,5.771124352837745,1205841794575630336,1786432776000,1207336641052540928,OD30F2048,15413000,1786448189000,54.05265119345047,118.158,20.474489088428207,5.77098649395753,123.0,20.474489088428207,1786432776000-1205841794575630336-1207336641052540928,,0.0
1207336641052540928,1786413142000-1205841794575630336-1207336641052540928,1786413142000,1786429371000,1,118.058,21.425,5.510291715285881,1205841794575630336,1786413142000,1207336641052540928,OD30F2048,16229000,1786429371000,56.56160711449973,118.058,21.424851179734745,5.510329990607741,123.0,21.424851179734745,1786413142000-1205841794575630336-1207336641052540928,,0.0
1207345153560281088,1786408276000-1205841794575630336-1207345153560281088,1786408276000,1786423664000,1,117.508,24.417,4.812548634148339,1205841794575630336,1786408276000,1207345153560281088,OD24J9538,15388000,1786423664000,64.45992439680126,117.508,24.416638029091384,4.812619979048476,119.0,24.416638029091384,1786408276000-1205841794575630336-1207345153560281088,"{'confidence': 0, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6485.983469274246, 'std': 2960.573185697266, 'timestamp': 1786462145343}",0.0
1207353920964263936,1786434377000-1205841794575630336-1207353920964263936,1786434377000,1786450368000,1,117.35,35.298,3.3245509660603996,1205841794575630336,1786434377000,1207353920964263936,OD10Y3942,15991000,1786450368000,93.18633582507577,117.35,35.297854479195365,3.324564672030317,120.91999999999825,35.297854479195365,1786434377000-1205841794575630336-1207353920964263936,,0.0
1262094214787760128,1786436218000-1205841794575630336-1262094214787760128,1786436218000,1786453741000,1,116.409,17.076,6.817111735769501,1205841794575630336,1786436218000,1262094214787760128,OD03AA8193,17523000,1786453741000,45.08121777709219,116.409,17.076218854959162,6.817024365214977,122.10000000000582,17.076218854959162,1786436218000-1205841794575630336-1262094214787760128,"{'confidence': 73.7, 'count': 26, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6617.638057102306, 'std': 1777.7201363591673, 'timestamp': 1786486778527}",0.0
1207354467398189056,1786413102000-1205841794575630336-1207354467398189056,1786413102000,1786427971000,1,113.865,22.218,5.124898730758844,1205841794575630336,1786413102000,1207354467398189056,OD08W5721,14869000,1786427971000,58.65554031653121,113.865,22.21800769565576,5.124896955646648,116.0,22.21800769565576,1786413102000-1205841794575630336-1207354467398189056,"{'confidence': 79.6, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13019.361612535471, 'std': 1302.4500823166547, 'timestamp': 1786473878528}",0.0
1207355284746403840,1786437765000-1205841794575630336-1207355284746403840,1786437765000,1786449371000,1,113.412,29.999,3.7805260175339184,1205841794575630336,1786437765000,1207355284746403840,OD10AA3909,11606000,1786449371000,79.19637819257869,113.412,29.998628103249505,3.78057288518854,116.25500000000466,29.998628103249505,1786437765000-1205841794575630336-1207355284746403840,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786483897207}",0.0
