account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,load_estimation,vehicle_device_type,active_driver,adblue_consumed
902855557075959808,1782783844000,1152270135390633984,RJ47GA6196,4347000,1782788191000,37.22344959553086,1.1499999999996362,14.099791513458657,3.3184887844148334,47.70000000001164,14.099791513458657,1782783844000-902855557075959808-1152270135390633984,46790.0,,,,,
902855557075959808,1782777810000,1152270135390633984,RJ47GA6196,3032000,1782780842000,24.100733134065216,0.8000000000001819,9.129065581085309,3.3124967425641954,31.400000000023283,9.129065581085309,1782777810000-902855557075959808-1152270135390633984,30240.0,,,,,
901025643674730496,1782832279000,1291421127226163200,NL01AG9585,203000,1782832482000,1.03910696169686,0.04930555555555556,0.3936011218548712,2.1951156946106836,0.6000000000058208,0.3936011218548712,1782832279000-901025643674730496-1291421127226163200,864.0,,,,,
901025643674730496,1782816539000,1291421127226163200,NL01AG9585,8363000,1782824902000,50.330038744921644,2.300000000000182,19.06440861550062,4.771404234697334,92.10000000000582,19.06440861550062,1782816539000-901025643674730496-1291421127226163200,90964.0,,,,,
901025643674730496,1782815751000,1291421127226163200,NL01AG9585,613000,1782816364000,4.806742476501043,0.1499999999996362,1.8207357865534253,3.649074208936601,5.900000000023283,1.8207357865534253,1782815751000-901025643674730496-1291421127226163200,6644.0,,,,,
901025643674730496,1782813641000,1291421127226163200,NL01AG9585,2051000,1782815692000,12.55591978136675,0.5317138888890708,4.756030220214678,3.9947180989826476,19.10000000000582,4.750923609108605,1782813641000-901025643674730496-1291421127226163200,18999.0,,,,,
901025643674730496,1782811234000,1291421127226163200,NL01AG9585,223000,1782811457000,-0.1312000929411765,0.007738055555555555,-0.049697004901960794,-2.0926814443881443,,-0.049697004901960794,1782811234000-901025643674730496-1291421127226163200,104.0,,,,,
901025643674730496,1782810330000,1291421127226163200,NL01AG9585,469000,1782810799000,0.7748827511764705,0.10844916666666667,0.29351619362745096,2.4598302092878983,0.7000000000116415,0.29351619362745096,1782810330000-901025643674730496-1291421127226163200,722.0,,,,,
901025643674730496,1782807371000,1291421127226163200,NL01AG9585,375000,1782807746000,0.7616931238888889,0.08236111111111111,0.2885201226851852,0.17676410062963946,0.0,0.2885201226851852,1782807371000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1782806744000,1291421127226163200,NL01AG9585,277000,1782807021000,0.8524236137681163,0.05275361111111111,0.3228877324879228,1.037512318658716,,0.3228877324879228,1782806744000-901025643674730496-1291421127226163200,335.0,,,,,
901025643674730496,1782806226000,1291421127226163200,NL01AG9585,306000,1782806532000,0.8077336857971016,0.05275361111111111,0.30595972946859906,1.3858032909638702,,0.30595972946859906,1782806226000-901025643674730496-1291421127226163200,424.0,,,,,
901025643674730496,1782804845000,1291421127226163200,NL01AG9585,484000,1782805329000,1.7121123532313833,0.11020833333333332,0.6485274065270391,1.1102075143681394,,0.6485274065270391,1782804845000-901025643674730496-1291421127226163200,720.0,,,,,
901025643674730496,1782792643000,1291421127226163200,NL01AG9585,326000,1782792969000,0.3692908945519245,0.049396111111111106,0.1398829146030017,0.6147998863483399,,0.14638909667755995,1782792643000-901025643674730496-1291421127226163200,86.0,,,,,
1194637793272266752,1782810184000,874238000127541248,RJ47GA4754,1125000,1782811309000,4.970188506279879,0.2999999999992724,1.882647161469651,3.4042491504339782,6.2999999999883585,1.882647161469651,1782810184000-1194637793272266752-874238000127541248,6409.0,,,,,0.0
1194637793272266752,1782809537000,874238000127541248,RJ47GA4754,383000,1782809920000,1.3743773481421502,0.0938888888888889,0.520597480356875,1.926632451836749,,0.520597480356875,1782809537000-1194637793272266752-874238000127541248,1003.0,,,,,
1194637793272266752,1782804297000,874238000127541248,RJ47GA4754,655000,1782804952000,1.8569110685470076,0.1999999999998181,0.7033754047526544,0.04549490895441954,0.10000000000582077,0.7033754047526544,1782804297000-1194637793272266752-874238000127541248,32.0,,,,,0.0
