vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,engine_hours,load_estimation,active_driver,driver_ids
1326601705701244928,1787118965000-642689989225816064-1326601705701244928,1787118965000,1787133920000,1,194.683,60.798,3.202128359485509,642689989225816064,1787118965000,1326601705701244928,MP09DU7263,14955000,1787133920000,160.50605152573658,60.79774679005173,193.0799999999581,60.79774679005173,1787118965000-642689989225816064-1326601705701244928,3.2021416956829682,194.683,4.099166666666861,,,
1326602092428656640,1787100364000-642689989225816064-1326602092428656640,1787100364000,1787114406000,1,194.661,54.921,3.5443819304091333,642689989225816064,1787100364000,1326602092428656640,MP09DT9054,14042000,1787114406000,144.99073529517423,54.920733066353876,193.2399999999907,54.920733066353876,1787100364000-642689989225816064-1326602092428656640,3.5443991573239813,194.661,3.85166666666737,,,
1326601875818020864,1787120084000-642689989225816064-1326601875818020864,1787120084000,1787135470000,1,194.652,58.326,3.3373109762370126,642689989225816064,1787120084000,1326601875818020864,MP09BN1094,15386000,1787135470000,153.9803669204896,58.325896560791506,193.25,58.325896560791506,1787120084000-642689989225816064-1326601875818020864,3.3373168948568064,194.652,4.218611111111386,,,
1533070673256120320,1787158430000-642689989225816064-1533070673256120320,1787158430000,1787171945000,1,194.616,50.958,3.8191451783821977,642689989225816064,1787158430000,1533070673256120320,MP09BQ7694,13515000,1787171945000,134.53035373254332,50.958467322933075,192.61500000000524,50.958467322933075,1787158430000-642689989225816064-1533070673256120320,3.819110154288649,194.616,3.6988888888888596,,,
1557834733679804416,1787113135000-642689989225816064-1557834733679804416,1787113135000,1787127420000,1,194.609,67.36,2.8890884798099763,642689989225816064,1787113135000,1557834733679804416,MP09BQ8967,14285000,1787127420000,177.83067504728254,67.36010418457671,192.28499999999622,67.36010418457671,1787113135000-642689989225816064-1557834733679804416,2.8890840113124288,194.609,3.912777777777819,,,
1326601811460620288,1787107614000-642689989225816064-1326601811460620288,1787107614000,1787123004000,1,194.578,55.596,3.499856104755738,642689989225816064,1787107614000,1326601811460620288,MP09AE9054,15390000,1787123004000,146.77435810194433,55.596347765888005,193.0,55.596347765888005,1787107614000-642689989225816064-1326601811460620288,3.4998342124801645,194.578,4.234444444444307,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787218974882}",,
1533070673256120320,1787098431000-642689989225816064-1533070673256120320,1787098431000,1787112211000,1,194.576,55.349,3.5154383999710928,642689989225816064,1787098431000,1533070673256120320,MP09BQ7694,13780000,1787112211000,146.12073843020448,55.34876455689564,,55.34876455689564,1787098431000-642689989225816064-1533070673256120320,3.515453353976601,194.576,3.7905555555555566,,,
1537194706461523968,1787129509000-642689989225816064-1537194706461523968,1787129509000,1787145093000,1,194.574,61.089,3.185090605509994,642689989225816064,1787129509000,1537194706461523968,MP09BN3822,15584000,1787145093000,161.27532976439613,61.089140062271255,193.25999999999476,61.08914006227125,1787129509000-642689989225816064-1537194706461523968,3.1850833028859284,194.574,4.27944444444438,,,
1534933431186620416,1787102475000-642689989225816064-1534933431186620416,1787102475000,1787116552000,1,194.567,56.042,3.4718068591413584,642689989225816064,1787102475000,1534933431186620416,MP09BL8455,14077000,1787116552000,147.94959017541063,56.04151143007978,193.58000000000175,56.04151143007978,1787102475000-642689989225816064-1534933431186620416,3.471837126355017,194.567,3.882222222222481,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787261889206}",,
1537213879656906752,1787124619000-642689989225816064-1537213879656906752,1787124619000,1787139870000,1,194.562,61.492,3.1640213361087626,642689989225816064,1787124619000,1537213879656906752,MP09BN1073,15251000,1787139870000,162.33772858291954,61.49156385716649,193.07000000000698,61.49156385716649,1787124619000-642689989225816064-1537213879656906752,3.164043777646174,194.562,4.1875,,,
1326601875818020864,1787141724000-642689989225816064-1326601875818020864,1787141724000,1787156883000,1,194.552,60.128,3.2356306546035123,642689989225816064,1787141724000,1326601875818020864,MP09BN1094,15159000,1787156883000,158.73754309351196,60.127857232390895,,60.127857232390895,1787141724000-642689989225816064-1326601875818020864,3.2356383372862783,194.552,4.174166666666679,,,
1326603043004743680,1787109533000-642689989225816064-1326603043004743680,1787109533000,1787125577000,1,194.537,61.261,3.1755439839375783,642689989225816064,1787109533000,1326603043004743680,MP09AE6372,16044000,1787125577000,161.7302361421983,61.26145308416602,193.32000000000698,61.26145308416602,1787109533000-642689989225816064-1326603043004743680,3.1755204979014957,194.537,4.427499999999782,,,
1326603043004743680,1787132702000-642689989225816064-1326603043004743680,1787132702000,1787148209000,1,194.529,61.89,3.143141056713524,642689989225816064,1787132702000,1326603043004743680,MP09AE6372,15507000,1787148209000,163.39063330697235,61.89039140415619,193.0799999999581,61.89039140415619,1787132702000-642689989225816064-1326603043004743680,3.143121179016111,194.529,4.277777777777374,,,
1326601705701244928,1787139935000-642689989225816064-1326601705701244928,1787139935000,1787154832000,1,194.528,71.39,2.7248634262501747,642689989225816064,1787139935000,1326601705701244928,MP09DU7263,14897000,1787154832000,188.46941715178187,71.38993073931131,193.0,71.38993073931131,1787139935000-642689989225816064-1326601705701244928,2.7248660698431233,194.528,4.097222222222626,,,
1326601969871093760,1787131034000-642689989225816064-1326601969871093760,1787131034000,1787146729000,1,194.487,58.212,3.3410121624407334,642689989225816064,1787131034000,1326601969871093760,MP09BN3893,15695000,1787146729000,153.68077339373417,58.21241416429324,193.43000000000757,58.21241416429324,1787131034000-642689989225816064-1326601969871093760,3.3409883921168118,194.487,4.3316666666669335,,,
1326601999923281920,1787136425000-642689989225816064-1326601999923281920,1787136425000,1787153538000,1,194.473,61.177,3.1788580675744154,642689989225816064,1787136425000,1326601999923281920,MP09DZ9027,17113000,1787153538000,161.50840535972202,61.17742627262198,190.31999999994878,61.10141235638835,1787136425000-642689989225816064-1326601999923281920,3.1788359178985313,194.473,4.6677777777767915,,,
1326602160833560576,1787115093000-642689989225816064-1326602160833560576,1787115093000,1787130094000,1,194.418,68.727,2.82884455890698,642689989225816064,1787115093000,1326602160833560576,MP09DT3645,15001000,1787130094000,181.43878091242416,68.72681095167582,193.35999999998603,68.72681095167582,1787115093000-642689989225816064-1326602160833560576,2.828852340270844,194.418,4.117777777777519,,,
1326602092428656640,1787122228000-642689989225816064-1326602092428656640,1787122228000,1787137065000,1,194.415,63.387,3.067111552842065,642689989225816064,1787122228000,1326602092428656640,MP09DT9054,14837000,1787137065000,167.3419168757034,63.38708972564522,193.20000000006985,63.38708972564522,1787122228000-642689989225816064-1326602092428656640,3.067107211286644,194.415,4.065555555554965,,,
1326602059092328448,1787103938000-642689989225816064-1326602059092328448,1787103938000,1787118239000,1,194.411,63.182,3.0769997784179037,642689989225816064,1787103938000,1326602059092328448,MP09DT9045,14301000,1787118239000,166.80093337274394,63.182171732099974,191.0799999999581,63.182171732099974,1787103938000-642689989225816064-1326602059092328448,3.076991414988489,194.411,3.9433333333327028,,,
1326602160833560576,1787134585000-642689989225816064-1326602160833560576,1787134585000,1787151306000,1,194.401,64.542,3.012007684918348,642689989225816064,1787134585000,1326602160833560576,MP09DT3645,16721000,1787151306000,170.3920508654633,64.54244350964518,193.47999999998137,64.54244350964518,1787134585000-642689989225816064-1326602160833560576,3.0119869876161234,194.401,4.60777777777912,,,
1326602059092328448,1787125489000-642689989225816064-1326602059092328448,1787125489000,1787139159000,1,194.371,66.141,2.9387369407780346,642689989225816064,1787125489000,1326602059092328448,MP09DT9045,13670000,1787139159000,174.6126358430744,66.14114994055848,,66.14114994055848,1787125489000-642689989225816064-1326602059092328448,2.9387302787248575,194.371,3.7602777777774463,,,
1326601836949405696,1787118669000-642689989225816064-1326601836949405696,1787118669000,1787133188000,1,194.296,62.017,3.1329474176435492,642689989225816064,1787118669000,1326601836949405696,MP09DY9036,14519000,1787133188000,163.72545116272389,62.017216349516616,189.44000000006054,62.017216349516616,1787118669000-642689989225816064-1326601836949405696,3.1329364882323425,194.296,4.001666666667006,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787225055259}",,
1534933431186620416,1787161658000-642689989225816064-1534933431186620416,1787161658000,1787176429000,1,193.702,51.372,3.77057541072958,642689989225816064,1787161658000,1534933431186620416,MP09BL8455,14771000,1787176429000,135.62333862090182,51.3724767503416,,51.3724767503416,1787161658000-642689989225816064-1534933431186620416,3.770540418780023,193.702,4.065833333333103,,,
1537213879656906752,1787145372000-642689989225816064-1537213879656906752,1787145372000,1787161365000,1,193.555,57.722,3.353227538893316,642689989225816064,1787145372000,1537213879656906752,MP09BN1073,15993000,1787161365000,152.38476859983987,57.721503257515096,192.13999999999942,57.7215032575151,1787145372000-642689989225816064-1537213879656906752,3.3532563962599147,193.555,4.401666666666642,,,
1557834733679804416,1787151369000-642689989225816064-1557834733679804416,1787151369000,1787165521000,1,193.5,47.035,4.11395769108111,642689989225816064,1787151369000,1557834733679804416,MP09BQ8967,14152000,1787165521000,124.17238497015134,47.034994306875504,191.36499999999796,47.034994306875504,1787151369000-642689989225816064-1557834733679804416,4.113958189035317,193.5,3.8822222222222535,,,
1326602030344568832,1787143675000-642689989225816064-1326602030344568832,1787143675000,1787158600000,1,193.485,54.533,3.5480351346890875,642689989225816064,1787143675000,1326602030344568832,MP09DY9063,14925000,1787158600000,143.96709096667354,54.532989002527856,190.88000000000466,54.532989002527856,1787143675000-642689989225816064-1326602030344568832,3.5480358502085974,193.485,4.096944444445398,,,
642737467253858304,1787149290000-642689989225816064-642737467253858304,1787149290000,1787163023000,1,193.467,48.046,4.0267035757399166,642689989225816064,1787149290000,642737467253858304,MP04PA7290,13733000,1787163023000,126.84125220960924,48.045928867276224,,30.705592036818565,1787149290000-642689989225816064-642737467253858304,4.026709537335413,193.467,2.382791111111116,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787236935496}",,
1533610372471193600,1787173137000-642689989225816064-1533610372471193600,1787173137000,1787186081000,3,190.61,49.916,3.818615273659749,642689989225816064,1787173137000,1533610372471193600,MP09BL8769,12944000,1787186081000,132.40592270680426,50.15375860106222,192.8399999999965,50.15375860106222,1787173137000-642689989225816064-1533610372471193600,3.870557370268329,194.123,3.5663888888889232,,,
739915798490906624,1787146184000-642689989225816064-739915798490906624,1787146184000,1787163817000,1,190.472,46.158,4.126521946358161,642689989225816064,1787146184000,739915798490906624,MP13P5481,17633000,1787163817000,121.85599078710635,46.157572267843314,,46.15757226784332,1787146184000-642689989225816064-739915798490906624,4.126560185937173,190.472,4.850000000002183,,,
1533070437565595648,1787151379000-642689989225816064-1533070437565595648,1787151379000,1787165973000,1,190.395,59.827,3.182425994952112,642689989225816064,1787151379000,1533070437565595648,MP09BP2959,14594000,1787165973000,157.9433564720988,59.82702896670409,188.30999999999767,59.763669572695264,1787151379000-642689989225816064-1533070437565595648,3.182424454103541,190.395,3.9741666666666333,,,
739471116254314496,1787178489000-642689989225816064-739471116254314496,1787178489000,1787189920000,1,188.807,44.321,4.259989621172807,642689989225816064,1787178489000,739471116254314496,MP13P5418,11431000,1787189920000,117.00717186994065,44.32089843558358,,44.32089843558358,1787178489000-642689989225816064-739471116254314496,4.259999383234839,188.807,3.149999999997817,,,
1537535790538555392,1787143577000-642689989225816064-1537535790538555392,1787143577000,1787158678000,1,187.945,56.19,3.344812244171561,642689989225816064,1787143577000,1537535790538555392,MP09BP2921,15101000,1787158678000,148.34138006017727,56.189916689461086,,56.189916689461086,1787143577000-642689989225816064-1537535790538555392,3.344817203390706,187.945,4.1572222222223445,,,
1537535790538555392,1787099518000-642689989225816064-1537535790538555392,1787099518000,1787113484000,1,186.88,50.245,3.7193750621952435,642689989225816064,1787099518000,1537535790538555392,MP09BP2921,13966000,1787113484000,132.64693398680083,50.24505075257607,186.22000000000116,50.24505075257607,1787099518000-642689989225816064-1537535790538555392,3.7193713052507693,186.88,3.823055555555584,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787261222325}",,
1326601836949405696,1787183443000-642689989225816064-1326601836949405696,1787183443000,1787195915000,1,186.615,48.803,3.823842796549393,642689989225816064,1787183443000,1326601836949405696,MP09DY9036,12472000,1787195915000,128.83893467903988,48.80262677236359,182.19999999995343,48.80262677236359,1787183443000-642689989225816064-1326601836949405696,3.823872040135309,186.615,3.423611111111313,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787245739988}",,
642737467253858304,1787181606000-642689989225816064-642737467253858304,1787181606000,1787194317000,1,186.052,47.155,3.94554129996819,642689989225816064,1787181606000,642737467253858304,MP04PA7290,12711000,1787194317000,124.48805841390707,47.154567581025404,,32.47960504462866,1787181606000-642689989225816064-642737467253858304,3.945577481551665,186.052,2.2753044444444486,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787244624734}",,
