vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,active_driver,adblue_consumed
1504876024033181696,1775473704000-632578958264631296-1504876024033181696,1775473704000,1775486605000,1,150.275,50.297,2.987752748672883,632578958264631296,1775473704000,1504876024033181696,RJ47GA8531,12901000,1775486605000,132.7835669083705,3.550000000000068,50.296805647110034,2.9877642937078757,158.20500000000175,50.296805647110034,1775473704000-632578958264631296-1504876024033181696,150.275,,,
943458912718290944,1775446567000-632578958264631296-943458912718290944,1775446567000,1775461358000,1,149.638,46.098,3.246084428825546,632578958264631296,1775446567000,943458912718290944,RJ14GP9556,14791000,1775461358000,121.69967041334431,4.099999999999454,46.09836000505466,3.2460590785353816,155.69999999998254,46.09836000505466,1775446567000-632578958264631296-943458912718290944,149.638,,,
1479440816106635264,1775460846000-632578958264631296-1479440816106635264,1775460846000,1775475966000,1,149.361,56.376,2.649372073222648,632578958264631296,1775460846000,1479440816106635264,NL01AK3099,15120000,1775475966000,148.8335703445439,4.149999999999864,56.37635240323632,2.649355512248888,156.875,56.37635240323632,1775460846000-632578958264631296-1479440816106635264,149.361,,,
946036270407090176,1775482769000-632578958264631296-946036270407090176,1775482769000,1775495477000,1,149.36,57.43,2.6007313250914157,632578958264631296,1775482769000,946036270407090176,RJ47GA2720,12708000,1775495477000,151.61405996041896,3.5,57.429568166825355,2.6007508809073547,151.875,57.429568166825355,1775482769000-632578958264631296-946036270407090176,149.36,,,
1479447378401427456,1775436455000-632578958264631296-1479447378401427456,1775436455000,1775449291000,1,149.147,44.518,3.350262815041107,632578958264631296,1775436455000,1479447378401427456,NL01AK3096,12836000,1775449291000,117.52666965283156,3.5499999999999545,44.51767789879983,3.3502870553816755,149.875,44.51767789879983,1775436455000-632578958264631296-1479447378401427456,149.147,,,
944589988106862592,1775439992000-632578958264631296-944589988106862592,1775439992000,1775454007000,1,148.9,39.13,3.8052645029389214,632578958264631296,1775439992000,944589988106862592,RJ47GA2625,14015000,1775454007000,103.30291555485674,3.899999999999636,39.12989225562755,3.805274980755553,163.0,39.12989225562755,1775439992000-632578958264631296-944589988106862592,148.9,,,
1385589109656911872,1775429200000-632578958264631296-1385589109656911872,1775429200000,1775443113000,1,148.613,54.439,2.7298995205643015,632578958264631296,1775429200000,1385589109656911872,NL01AJ5693,13913000,1775443113000,143.71829166864148,3.800000000000182,54.438746844182376,2.7299122153816002,153.125,54.438746844182376,1775429200000-632578958264631296-1385589109656911872,148.613,,,
1462138214197231616,1775473329000-632578958264631296-1462138214197231616,1775473329000,1775486363000,1,148.433,30.172,4.919561182553361,632578958264631296,1775473329000,1462138214197231616,RJ47GA5984,13034000,1775486363000,79.65349694688567,3.550000000000182,30.1717791465476,4.919597193093746,150.80000000001746,30.1717791465476,1775473329000-632578958264631296-1462138214197231616,148.433,,,
1462138214197231616,1775439941000-632578958264631296-1462138214197231616,1775439941000,1775454304000,1,148.185,45.962,3.2240764109481743,632578958264631296,1775439941000,1462138214197231616,RJ47GA5984,14363000,1775454304000,121.34014992592525,3.949999999999818,45.96217800224441,3.224063924750561,151.80000000001746,45.96217800224441,1775439941000-632578958264631296-1462138214197231616,148.185,,,
862677666426257408,1775444862000-632578958264631296-862677666426257408,1775444862000,1775458190000,1,148.066,50.016,2.9603726807421626,632578958264631296,1775444862000,862677666426257408,RJ47GA4393,13328000,1775458190000,132.0422400000086,3.600000000000364,50.01600000000326,2.9603726807419695,152.80000000004657,50.01600000000326,1775444862000-632578958264631296-862677666426257408,148.066,['900758004234715142'],900758004234715142,2.334410528791256
