vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,vehicle_device_type,active_driver,adblue_consumed
947093723013971968,1786265230000-632578958264631296-947093723013971968,1786265230000,1786279652000,1,155.055,52.858,2.9334254039123695,632578958264631296,1786265230000,947093723013971968,RJ47GA3450,,14422000,1786279652000,139.5442343432704,155.055,4.0,52.85766452396606,2.9334440217217113,155.0,52.85766452396606,1786265230000-632578958264631296-947093723013971968,"{'confidence': 74.6, 'count': 29, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 50060.02471525075, 'std': 13721.5108174585, 'timestamp': 1786302060630}",,,
1080454515951403008,1786247132000-632578958264631296-1080454515951403008,1786247132000,1786260478000,1,154.732,57.056,2.711932136848009,632578958264631296,1786247132000,1080454515951403008,RJ47GA3901,,13346000,1786260478000,150.62733824870088,154.732,3.6999999999989086,57.05580994268972,2.711941170503444,164.125,57.05580994268972,1786247132000-632578958264631296-1080454515951403008,"{'confidence': 35.7, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 62346.230512178096, 'std': 27763.553946809006, 'timestamp': 1786269947255}",,,
1088486141482500096,1786274773000-632578958264631296-1088486141482500096,1786274773000,1786288923000,1,154.181,46.486,3.3167190121757093,632578958264631296,1786274773000,1088486141482500096,RJ47GA5702,,14150000,1786288923000,122.72237630930259,154.181,3.899999999999636,46.485748602008556,3.3167369492106697,164.39999999999418,46.485748602008556,1786274773000-632578958264631296-1088486141482500096,,,,
1536397466075660288,1786252662000-632578958264631296-1536397466075660288,1786252662000,1786263737000,1,153.645,33.237,4.622709630833108,632578958264631296,1786252662000,1536397466075660288,NL01AK8051,,11075000,1786263737000,87.74653281765994,153.645,3.0499999999999545,33.2373230369924,4.622664702238401,156.68499999999767,33.2373230369924,1786252662000-632578958264631296-1536397466075660288,"{'confidence': 68, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 31950.361879835353, 'std': 7086.797907412273, 'timestamp': 1786384619676}",,,
1067764977248501760,1786256900000-632578958264631296-1067764977248501760,1786256900000,1786271062000,1,152.356,57.211,2.6630543077380224,632578958264631296,1786256900000,1067764977248501760,RJ47GA5835,,14162000,1786271062000,151.03577847022606,152.356,3.899999999999636,57.2105221478129,2.6630765509596803,160.0,57.2105221478129,1786256900000-632578958264631296-1067764977248501760,"{'confidence': 59.3, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 40414.77217918567, 'std': 12309.94732180561, 'timestamp': 1786392814174}",,,
1172939590688833536,1786278130000-632578958264631296-1172939590688833536,1786278130000,1786290539000,1,152.056,49.782,3.054437346832189,632578958264631296,1786278130000,1172939590688833536,RJ47GA6324,,12409000,1786290539000,131.4244799999788,152.056,3.399999999999636,49.78199999999197,3.0544373468326813,162.39999999999418,49.78199999999197,1786278130000-632578958264631296-1172939590688833536,,,,
1062738807117316096,1786245900000-632578958264631296-1062738807117316096,1786245900000,1786259466000,1,151.962,55.885,2.7191911962064954,632578958264631296,1786245900000,1062738807117316096,RJ47GA5531,,13566000,1786259466000,147.53639253748733,151.962,3.75,55.88499717329066,2.7191913337454334,,55.88499717329065,1786245900000-632578958264631296-1062738807117316096,"{'confidence': 34.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41347.08365370584, 'std': 14422.60484755908, 'timestamp': 1786379015708}",,,
1524760784293330944,1786246128000-632578958264631296-1524760784293330944,1786246128000,1786259644000,1,151.78,52.632,2.8837969296245634,632578958264631296,1786246128000,1524760784293330944,Rj47GA5526,,13516000,1786259644000,138.94727706337176,151.78,3.75,52.631544342186274,2.883821896108458,160.20000000001164,52.631544342186274,1786246128000-632578958264631296-1524760784293330944,"{'confidence': 51.2, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53424.45988788281, 'std': 14740.244553839322, 'timestamp': 1786269117933}",,,
1067775012183736320,1786283846000-632578958264631296-1067775012183736320,1786283846000,1786298027000,1,150.946,45.435,3.32224056344228,632578958264631296,1786283846000,1067775012183736320,RJ47GA3615,,14181000,1786298027000,119.9475915558447,150.946,3.900000000001455,45.43469377115329,3.3222629552713383,187.375,45.43469377115329,1786283846000-632578958264631296-1067775012183736320,"{'confidence': 60.8, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44595.6292232421, 'std': 9246.513981389307, 'timestamp': 1786307653136}",,,
800026217909583872,1786257040000-632578958264631296-800026217909583872,1786257040000,1786271117000,1,150.62,46.006,3.2739207929400513,632578958264631296,1786257040000,800026217909583872,RJ47GA3185,['900758004222132224'],14077000,1786271117000,121.45594334739826,150.62,3.850000000000364,46.00603914674176,3.2739180071463987,170.29999999998836,46.00603914674176,1786257040000-632578958264631296-800026217909583872,"{'confidence': 63.5, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 52545.61220132861, 'std': 9408.091942560346, 'timestamp': 1786296494314}",,900758004222132224,
