vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1540361830973571072,1785906198000-632578958264631296-1540361830973571072,1785906198000,1785920817000,1,164.132,55.75,2.944071748878924,632578958264631296,1785906198000,1540361830973571072,NL01AK8390,14619000,1785920817000,147.18,164.132,4.0,55.75,2.944071748878924,55.75,1785906198000-632578958264631296-1540361830973571072,168.9350000000013,"{'confidence': 76.6, 'count': 36, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45427.13363253522, 'std': 12771.038656989242, 'timestamp': 1785972252516}",,,,
1068875501654769664,1785916782000-632578958264631296-1068875501654769664,1785916782000,1785931588000,1,163.73,51.654,3.1697448406706155,632578958264631296,1785916782000,1068875501654769664,RJ47GA3881,14806000,1785931588000,136.3668177415171,163.73,4.099999999999454,51.65409762936254,3.16973884966153,51.65409762936254,1785916782000-632578958264631296-1068875501654769664,166.125,,,,,
1175796809117728768,1785921220000-632578958264631296-1175796809117728768,1785921220000,1785934913000,1,161.995,47.587,3.4041860171895686,632578958264631296,1785921220000,1175796809117728768,RJ47GA6335,13693000,1785934913000,125.62976234057416,161.995,3.75,47.58703118961142,3.404183786009425,47.58703118961142,1785921220000-632578958264631296-1175796809117728768,169.89999999999418,,,,,
1132636899983228928,1785888455000-632578958264631296-1132636899983228928,1785888455000,1785904307000,1,161.961,70.919,2.283746245716945,632578958264631296,1785888455000,1132636899983228928,RJ47GA6286,15852000,1785904307000,187.22509684130594,161.961,4.350000000000364,70.91859728837346,2.283759213981975,70.91859728837346,1785888455000-632578958264631296-1132636899983228928,170.39999999999418,"{'confidence': 31.3, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 6}, 'load_class': 'HIGH', 'mean': 48856.06991755729, 'std': 20130.11085014518, 'timestamp': 1785933822006}",,,,
1471165285556813824,1785904882000-632578958264631296-1471165285556813824,1785904882000,1785917242000,1,160.375,50.0,3.2075,632578958264631296,1785904882000,1471165285556813824,NL01AK2623,12360000,1785917242000,132.0,160.375,3.400000000000091,50.0,3.2075,50.0,1785904882000-632578958264631296-1471165285556813824,160.375,"{'confidence': 43.2, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 36906.87379043581, 'std': 9372.296304180953, 'timestamp': 1785998647792}",,,,
1046443765134262272,1785970855000-632578958264631296-1046443765134262272,1785970855000,1785984444000,1,159.22,56.338,2.8261564130782064,632578958264631296,1785970855000,1046443765134262272,RJ47GA4014,13589000,1785984444000,148.73253543919296,159.22,3.75,56.3380816057549,2.8261523193884504,56.3380816057549,1785970855000-632578958264631296-1046443765134262272,162.75,,,,,
1083728919393206272,1785896393000-632578958264631296-1083728919393206272,1785896393000,1785910395000,1,159.118,39.9,3.987919799498747,632578958264631296,1785896393000,1083728919393206272,RJ47GA6305,14002000,1785910395000,105.3351977640646,159.118,3.9000000000005457,39.89969612275174,3.987950171612139,39.89969612275174,1785896393000-632578958264631296-1083728919393206272,170.0,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54767.93639853761, 'std': 4642.036079152379, 'timestamp': 1785973051253}",,,,
1050037109068398592,1785895452000-632578958264631296-1050037109068398592,1785895452000,1785908303000,1,159.006,42.26,3.762565073355419,632578958264631296,1785895452000,1050037109068398592,RJ47GA6246,12851000,1785908303000,111.56550814116613,159.006,3.5499999999992724,42.25966217468414,3.7625951514409723,42.25966217468414,1785895452000-632578958264631296-1050037109068398592,164.29999999998836,"{'confidence': 60.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 36235.294985462875, 'std': 6942.022565653145, 'timestamp': 1785971290140}",,,,
873900831743672320,1785889157000-632578958264631296-873900831743672320,1785889157000,1785903282000,1,158.298,42.278,3.7442168503713518,632578958264631296,1785889157000,873900831743672320,RJ14GN1587,14125000,1785903282000,111.61336247508568,158.298,3.9000000000005457,42.27778881632033,3.7442355532769214,42.27778881632033,1785889157000-632578958264631296-873900831743672320,164.10000000003492,"{'confidence': 0, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 32906.72054155146, 'std': 13600.668876787884, 'timestamp': 1785962934049}",,,,2.4352112242346626
1045646209449984000,1785900625000-632578958264631296-1045646209449984000,1785900625000,1785916506000,1,157.362,53.761,2.9270660888004314,632578958264631296,1785900625000,1045646209449984000,RJ47GA3764,15881000,1785916506000,141.9295025398645,157.362,4.399999999999636,53.76117520449413,2.92705654966496,53.76117520449413,1785900625000-632578958264631296-1045646209449984000,,"{'confidence': 79.5, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45118.58343963178, 'std': 5857.186250742303, 'timestamp': 1785966887645}",,,,
876422423786815488,1785902295000-632578958264631296-876422423786815488,1785902295000,1785915948000,1,157.304,49.008,3.209761671563826,632578958264631296,1785902295000,876422423786815488,RJ14GN1576,13653000,1785915948000,129.38187567078393,157.304,3.7000000000007276,49.00828623893331,3.20974292455536,49.00828623893331,1785902295000-632578958264631296-876422423786815488,164.30000000004657,"{'confidence': 64.2, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 37227.191684158424, 'std': 8851.653479656154, 'timestamp': 1786001842812}",,,,1.2687675741314888
