vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1046837731746906112,1789045860000-632578958264631296-1046837731746906112,1789045860000,1789046725000,1,5.535,1.508,3.670424403183024,632578958264631296,1789045860000,1046837731746906112,RJ47GA3359,865000,1789046725000,,3.9824121733125644,5.535,0.2000000000007276,1.5084894595880924,3.6692334605449513,,1.5084894595880924,1789045860000-632578958264631296-1046837731746906112,,,,
944591832124227584,1789041789000-632578958264631296-944591832124227584,1789041789000,1789042299000,1,5.534,1.678,3.297973778307509,632578958264631296,1789041789000,944591832124227584,RJ47GA3458,510000,1789042299000,,4.430774465084745,5.534,0.09999999999854481,1.678323661016949,3.2973377713371304,4.625,1.678323661016949,1789041789000-632578958264631296-944591832124227584,,,,
1083727986517082112,1789010441000-632578958264631296-1083727986517082112,1789010441000,1789010975000,1,5.526,1.856,2.977370689655172,632578958264631296,1789010441000,1083727986517082112,RJ47GA6315,534000,1789010975000,,4.901129424408013,5.526,0.1500000000005457,1.8564884183363684,2.9765873815425925,5.2000000000116415,1.8564884183363684,1789010441000-632578958264631296-1083727986517082112,,,,
966383863687282688,1789022002000-632578958264631296-966383863687282688,1789022002000,1789023013000,1,5.516,2.12,2.60188679245283,632578958264631296,1789022002000,966383863687282688,RJ47GA4672,1011000,1789023013000,,5.597272166301825,5.516,0.1999999999989086,2.1201788508719033,2.601667306383892,5.5,2.1201788508719033,1789022002000-632578958264631296-966383863687282688,,,,
1464286677953413120,1789027496000-632578958264631296-1464286677953413120,1789027496000,1789028469000,1,5.514,2.349,2.347381864623244,632578958264631296,1789027496000,1464286677953413120,NL01AK1958,973000,1789028469000,,6.202071981909946,5.514,0.20000000000027285,2.3492696901174037,2.347112391223351,5.375,2.3492696901174037,1789027496000-632578958264631296-1464286677953413120,,,,
943818030159233024,1789030073000-632578958264631296-943818030159233024,1789030073000,1789033377000,1,5.505,1.992,2.76355421686747,632578958264631296,1789030073000,943818030159233024,RJ47GA3457,3304000,1789033377000,,5.259100419872453,5.505,0.8999999999996362,1.9920834923759292,2.7634383905436946,5.5,1.9920834923759292,1789030073000-632578958264631296-943818030159233024,,,,
1083726423769743360,1789025596000-632578958264631296-1083726423769743360,1789025596000,1789026652000,1,5.503,2.715,2.0268876611418047,632578958264631296,1789025596000,1083726423769743360,RJ47GA6331,1056000,1789026652000,,7.167694865013158,5.503,0.25,2.7150359337171053,2.0268608351219664,5.900000000023283,2.7150359337171053,1789025596000-632578958264631296-1083726423769743360,,,,
1097510484225032192,1789039319000-632578958264631296-1097510484225032192,1789039319000,1789040623000,1,5.486,2.979,1.8415575696542463,632578958264631296,1789039319000,1097510484225032192,RJ47GA3830,1304000,1789040623000,,7.863559566384975,5.486,0.2999999999992724,2.9786210478730966,1.8417918600008931,6.0,2.9786210478730966,1789039319000-632578958264631296-1097510484225032192,,,,
939545725614686208,1789026981000-632578958264631296-939545725614686208,1789026981000,1789027838000,1,5.463,2.391,2.284818067754078,632578958264631296,1789026981000,939545725614686208,RJ14GN1579,857000,1789027838000,,6.3113002317653475,5.463,0.2000000000007276,2.3906440271838436,2.2851582828227937,5.400000000023283,2.3906440271838436,1789026981000-632578958264631296-939545725614686208,,,,
939141093658722304,1789053887000-632578958264631296-939141093658722304,1789053887000,1789055361000,1,5.462,1.501,3.6389073950699533,632578958264631296,1789053887000,939141093658722304,RJ47GA3768,1474000,1789055361000,,3.963188869020764,5.462,0.3999999999996362,1.5012079049321074,3.6384034363628137,6.25,1.5012079049321074,1789053887000-632578958264631296-939141093658722304,,,,
