vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,engine_hours,active_driver,driver_ids
1534933431186620416,1785513509000-642689989225816064-1534933431186620416,1785513509000,1785527804000,1,199.249,55.946,3.5614521145390197,642689989225816064,1785513509000,1534933431186620416,MP09BL8455,14295000,1785527804000,147.69646111449578,55.94562921003628,198.05999999999767,55.94562921003628,1785513509000-642689989225816064-1534933431186620416,3.5614757187189885,199.249,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785528946816}",3.9408333333335577,,
1537194706461523968,1785502561000-642689989225816064-1537194706461523968,1785502561000,1785519972000,1,199.234,69.913,2.8497418219787454,642689989225816064,1785502561000,1537194706461523968,MP09BN3822,17411000,1785519972000,184.5690466987425,69.91251768891762,,69.91251768891762,1785502561000-642689989225816064-1537194706461523968,2.8497614817207784,199.234,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785523883353}",4.799444444444362,,
1326601941924446208,1785508500000-642689989225816064-1326601941924446208,1785508500000,1785525072000,1,199.219,58.534,3.4034749034749034,642689989225816064,1785508500000,1326601941924446208,MP09BN3854,16572000,1785525072000,154.5300343745113,58.53410392973913,197.74499999999534,58.53410392973913,1785508500000-642689989225816064-1326601941924446208,3.4034688604634775,199.219,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785579679157}",4.5547222222221535,,
1533070725588451328,1785523293000-642689989225816064-1533070725588451328,1785523293000,1785537711000,1,199.218,55.431,3.5939817069870648,642689989225816064,1785523293000,1533070725588451328,MP09BQ7645,14418000,1785537711000,146.33803328865227,55.431073215398584,197.07500000000437,55.431073215398584,1785523293000-642689989225816064-1533070725588451328,3.593976959923948,199.218,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785581680751}",3.973888888888723,,
1326601705701244928,1785458546000-642689989225816064-1326601705701244928,1785458546000,1785474260000,1,199.168,60.821,3.2746584238996403,642689989225816064,1785458546000,1326601705701244928,MP09DU7263,15714000,1785474260000,160.56862968615553,60.821450638695275,196.9200000000419,60.821450638695275,1785458546000-642689989225816064-1326601705701244928,3.274634161278737,199.168,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785514641239}",4.310277777778538,,
1533610372471193600,1785527409000-642689989225816064-1533610372471193600,1785527409000,1785541561000,1,199.14,57.148,3.4846363827255544,642689989225816064,1785527409000,1533610372471193600,MP09BL8769,14152000,1785541561000,150.8703563542439,57.14786225539542,197.77000000000407,57.14786225539542,1785527409000-642689989225816064-1533610372471193600,3.4846447818124444,199.14,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785551840138}",3.882222222222026,,
1326602160833560576,1785541627000-642689989225816064-1326602160833560576,1785541627000,1785557264000,1,199.045,66.472,2.9944187026116262,642689989225816064,1785541627000,1326602160833560576,MP09DT3645,15637000,1785557264000,175.48570523115453,66.47185804210399,,66.47185804210399,1785541627000-642689989225816064-1326602160833560576,2.9944250975190547,199.045,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785557273503}",4.306666666665478,,
1534933431186620416,1785457346000-642689989225816064-1534933431186620416,1785457346000,1785471865000,1,198.945,60.777,3.273359988153413,642689989225816064,1785457346000,1534933431186620416,MP09BL8455,14519000,1785471865000,160.45087593690656,60.776846945797935,197.58000000000175,60.776846945797935,1785457346000-642689989225816064-1534933431186620416,3.2733682314487837,198.945,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785481613832}",4.004166666666606,,
1557834733679804416,1785466244000-642689989225816064-1557834733679804416,1785466244000,1785482666000,1,198.921,71.486,2.7826567439778414,642689989225816064,1785466244000,1557834733679804416,MP09BQ8967,16422000,1785482666000,188.7229365284403,71.48596080622738,,71.48596080622738,1785466244000-642689989225816064-1557834733679804416,2.7826582696314732,198.921,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785517429856}",4.523888888888905,,
1533610372471193600,1785464435000-642689989225816064-1533610372471193600,1785464435000,1785481375000,1,198.913,70.802,2.8094262873930114,642689989225816064,1785464435000,1533610372471193600,MP09BL8769,16940000,1785481375000,186.91729313346136,70.80200497479596,197.04999999998836,70.80200497479596,1785464435000-642689989225816064-1533610372471193600,2.809426089992916,198.913,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785534577066}",4.666944444444198,,
