vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1188144161019133952,1775988169000-632578958264631296-1188144161019133952,1775988169000,1775999926000,1,148.279,27.555,5.381201233895845,632578958264631296,1775988169000,1188144161019133952,RJ47GA6478,11757000,1775999926000,72.74458717746249,148.279,0.0,27.55476787025094,5.381246566772461,0.001,1775988169000-632578958264631296-1188144161019133952,158.79999999998836,,,,
1211786303754993664,1775975717000-632578958264631296-1211786303754993664,1775975717000,1775988670000,1,147.855,44.388,3.3309678291430114,632578958264631296,1775975717000,1211786303754993664,RJ47GA6403,12953000,1775988670000,117.18540060955436,147.855,3.5,44.38840932180089,3.330937113067095,44.38840932180089,1775975717000-632578958264631296-1211786303754993664,152.5,,,,
1131972366507704320,1775968893000-632578958264631296-1131972366507704320,1775968893000,1775981109000,1,147.614,30.878,4.780555735475096,632578958264631296,1775968893000,1131972366507704320,RJ47GA6195,12216000,1775981109000,81.51826154800658,147.614,2.7000000000007276,30.878129374244914,4.780535705738804,30.878129374244917,1775968893000-632578958264631296-1131972366507704320,153.0,,,,
938815406225752064,1775972041000-632578958264631296-938815406225752064,1775972041000,1775984257000,1,147.538,52.841,2.792112185613444,632578958264631296,1775972041000,938815406225752064,RJ47GA3910,12216000,1775984257000,139.4997356489488,147.538,3.349999999998545,52.84080895793515,2.792122280290035,52.84080895793515,1775972041000-632578958264631296-938815406225752064,150.25,,,,
1525526061327056896,1775954338000-632578958264631296-1525526061327056896,1775954338000,1775966020000,1,146.907,52.636,2.790998556121286,632578958264631296,1775954338000,1525526061327056896,NL01AK6559,11682000,1775966020000,138.959939680402,146.907,3.2000000000000455,52.636340788031056,2.7909804861170193,52.636340788031056,1775954338000-632578958264631296-1525526061327056896,154.5,,,,
787687496786903040,1776000118000-632578958264631296-787687496786903040,1776000118000,1776012496000,1,146.536,39.243,3.7340672221797515,632578958264631296,1776000118000,787687496786903040,RJ47GA3109,12378000,1776012496000,103.6019323923927,146.536,3.399999999999636,39.24315620923966,3.734052358548537,39.24315620923966,1776000118000-632578958264631296-787687496786903040,165.90000000002328,['900758004205355019'],,900758004205355019,
947583099720433664,1776000114000-632578958264631296-947583099720433664,1776000114000,1776014707000,1,146.448,33.372,4.388349514563107,632578958264631296,1776000114000,947583099720433664,RJ47GA2689,14593000,1776014707000,88.10300584023322,146.448,4.0,33.37235069705804,4.3883033991042835,33.37235069705804,1776000114000-632578958264631296-947583099720433664,162.5,,,,
790970372676648960,1775976737000-632578958264631296-790970372676648960,1775976737000,1775989148000,1,145.95,42.808,3.4094094561764154,632578958264631296,1775976737000,790970372676648960,RJ47GA3186,12411000,1775989148000,113.01354154349703,145.95000000001164,3.399999999999636,42.808159675567055,3.409396738989302,42.808159675567055,1775976737000-632578958264631296-790970372676648960,145.95000000001164,['900758004222132226'],,900758004222132226,
1131631502098956288,1776004944000-632578958264631296-1131631502098956288,1776004944000,1776016979000,1,145.879,32.758,4.453232798095121,632578958264631296,1776004944000,1131631502098956288,RJ47GA6180,12035000,1776016979000,86.48074669749042,145.879,0.0,32.757858597534245,4.4532520209053175,32.757858597534245,1776004944000-632578958264631296-1131631502098956288,156.10000000000582,,,,
1070370579279773696,1776002547000-632578958264631296-1070370579279773696,1776002547000,1776015534000,1,145.597,57.855,2.5165845648604273,632578958264631296,1776002547000,1070370579279773696,RJ47GA3736,12987000,1776015534000,152.7378987255443,145.597,3.5500000000010914,57.85526466876678,2.5165730523155085,57.85526466876678,1776002547000-632578958264631296-1070370579279773696,149.125,,,,
942469061864849408,1775948928000-632578958264631296-942469061864849408,1775948928000,1775962979000,1,145.347,48.929,2.9705696008502116,632578958264631296,1775948928000,942469061864849408,RJ47GA3637,14051000,1775962979000,129.1716354842042,145.347,3.899999999999636,48.92864980462279,2.9705908620079597,48.92864980462279,1775948928000-632578958264631296-942469061864849408,,,,,
