vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,engine_hours,active_driver,driver_ids
1326602092428656640,1785665307000-642689989225816064-1326602092428656640,1785665307000,1785695024000,1,388.221,114.793,3.3819222426454574,642689989225816064,1785665307000,1326602092428656640,MP09DT9054,29717000,1785695024000,303.0546875111612,114.7934422390762,385.11999999999534,114.7934422390762,1785665307000-642689989225816064-1326602092428656640,3.3819092138683846,388.221,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785695032977}",8.198888888889996,,
1326601969871093760,1785664036000-642689989225816064-1326601969871093760,1785664036000,1785697661000,1,386.314,118.96,3.2474277067921995,642689989225816064,1785664036000,1326601969871093760,MP09BN3893,33625000,1785697661000,314.0537195167771,118.95974224120344,383.6999999999971,118.95974224120344,1785664036000-642689989225816064-1326601969871093760,3.247434743231938,386.314,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785697885681}",9.291944444444425,,
739508566909517824,1785687528000-642689989225816064-739508566909517824,1785687528000,1785719793000,4,377.25,95.38,3.9552317047599077,642689989225816064,1785687528000,739508566909517824,MP13P8154,32265000,1785719793000,252.22273836138004,95.53891604597729,381.875,95.53891604597729,1785687528000-642689989225816064-739508566909517824,3.9489667207280976,377.28,"{'confidence': 70.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19487.133033665137, 'std': 2569.942637643653, 'timestamp': 1785720887192}",0.0,,
1531014613364113408,1785682896000-642689989225816064-1531014613364113408,1785682896000,1785697602000,1,373.892,63.991,5.842884155584379,642689989225816064,1785682896000,1531014613364113408,MP09BM0929,14706000,1785697602000,168.93664744200174,63.99115433409156,,52.95365546021399,1785682896000-642689989225816064-1531014613364113408,5.842870063695779,373.892,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785697608043}",4.041666666666515,,
1326601705701244928,1785714132000-642689989225816064-1326601705701244928,1785714132000,1785743282000,2,368.12,122.423,3.0069513081692167,642689989225816064,1785714132000,1326601705701244928,MP09DU7263,29150000,1785743282000,323.2322397637865,122.43645445597973,368.7599999998929,122.43645445597973,1785714132000-642689989225816064-1326601705701244928,3.0437013359773872,372.66,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785743291645}",8.070277777778756,,
1532377823644221440,1785663644000-642689989225816064-1532377823644221440,1785663644000,1785692405000,1,335.31,73.523,4.560613685513377,642689989225816064,1785663644000,1532377823644221440,MP09BJ9733,28761000,1785692405000,194.10185726857668,73.52343078355177,,73.55821732775277,1785663644000-642689989225816064-1532377823644221440,4.560586964271716,335.31,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785692439865}",7.90694444444307,,
1515667522240643072,1785673053000-642689989225816064-1515667522240643072,1785673053000,1785703407000,1,332.324,69.821,4.759656836768308,642689989225816064,1785673053000,1515667522240643072,MP09BJ5830,30354000,1785703407000,184.32802921077885,69.82122318590108,,49.343533372983664,1785673053000-642689989225816064-1515667522240643072,4.759641622364271,332.324,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785703499873}",5.225027777777771,,
1514683047356661760,1785638842000-642689989225816064-1514683047356661760,1785638842000,1785669225000,1,332.064,72.352,4.589562140645732,642689989225816064,1785638842000,1514683047356661760,MP09BJ5826,30383000,1785669225000,191.00908213953736,72.35192505285505,,57.11417513955924,1785638842000-642689989225816064-1514683047356661760,4.589566894832697,332.064,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785669458215}",5.19768055555555,,
588522082246086656,1785631336000-642689989225816064-588522082246086656,1785631336000,1785660551000,1,331.147,88.029,3.761794408660782,642689989225816064,1785631336000,588522082246086656,MP09BP1475,29215000,1785660551000,232.39534596719486,88.02854013908896,,87.8209875372722,1785631336000-642689989225816064-588522082246086656,3.7618140602669676,331.147,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785661309430}",7.652333333330173,,
1530989903863611392,1785678227000-642689989225816064-1530989903863611392,1785678227000,1785694286000,1,319.965,60.361,5.300856513311575,642689989225816064,1785678227000,1530989903863611392,MP09BL8795,16059000,1785694286000,159.3522617913195,60.36070522398466,198.11999999999534,60.36070522398466,1785678227000-642689989225816064-1530989903863611392,5.300882400440545,319.965,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785694515873}",4.432222222222208,,
1425523015684194304,1785700851000-642689989225816064-1425523015684194304,1785700851000,1785721004000,1,319.612,85.905,3.720528490774693,642689989225816064,1785700851000,1425523015684194304,MP09AM6184,20153000,1785721004000,226.7896152320546,85.90515728486916,329.3999999999942,85.88802417563375,1785700851000-642689989225816064-1425523015684194304,3.720521678810716,319.612,"{'confidence': 85.1, 'count': 35, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 15268.701503317547, 'std': 2688.905418887572, 'timestamp': 1785721009776}",5.150000000000546,,
566306901520842752,1785667928000-642689989225816064-566306901520842752,1785667928000,1785692512000,1,294.262,63.332,4.646339922945746,642689989225816064,1785667928000,566306901520842752,MP09AF2718,24584000,1785692512000,167.19721957465896,63.332280141916264,,49.488170939479616,1785667928000-642689989225816064-566306901520842752,4.646319370479189,294.262,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785692539393}",3.987222222222235,797137039710486532,['1518643558708412416']
566304909352275968,1785629813000-642689989225816064-566304909352275968,1785629813000,1785654051000,1,290.884,74.904,3.883424116202072,642689989225816064,1785629813000,566304909352275968,MP09AF2781,24238000,1785654051000,197.74740892916435,74.9043215640774,,74.9043215640774,1785629813000-642689989225816064-566304909352275968,3.883407444671418,290.884,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785659623977}",6.669722222221026,,
1531014613364113408,1785640867000-642689989225816064-1531014613364113408,1785640867000,1785656153000,1,283.328,59.091,4.794774161885904,642689989225816064,1785640867000,1531014613364113408,MP09BM0929,15286000,1785656153000,155.99906205614886,59.09055380914729,194.38999999999942,59.09055380914729,1785640867000-642689989225816064-1531014613364113408,4.794810367069879,283.328,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785656349745}",4.2175000000002,,
739451124913799168,1785696198000-642689989225816064-739451124913799168,1785696198000,1785716192000,1,273.899,65.108,4.206840941205382,642689989225816064,1785696198000,739451124913799168,MP13P2781,19994000,1785716192000,171.88397411986637,65.10756595449483,,55.74147451610576,1785696198000-642689989225816064-739451124913799168,4.206868986492818,273.899,"{'confidence': 74.5, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 12005.365319541363, 'std': 2666.248707600199, 'timestamp': 1785716212794}",0.0,,
739426360824430592,1785678147000-642689989225816064-739426360824430592,1785678147000,1785699232000,1,252.758,80.297,3.147788833953946,642689989225816064,1785678147000,739426360824430592,Mp13p2745,21085000,1785699232000,211.98436718173318,80.29710878095953,,80.29710878095953,1785678147000-642689989225816064-739426360824430592,3.147784569547731,252.758,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785700230122}",0.0,,
739902048702562304,1785698987000-642689989225816064-739902048702562304,1785698987000,1785716270000,1,246.964,60.281,4.096879613808663,642689989225816064,1785698987000,739902048702562304,MP13P9072,17283000,1785716270000,159.14193121435875,60.281034550893466,250.875,52.615448540312684,1785698987000-642689989225816064-739902048702562304,4.096877265626484,246.964,"{'confidence': 75.6, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 19830.72716237099, 'std': 3055.879383344611, 'timestamp': 1785716282498}",4.75,,
566306901520842752,1785634825000-642689989225816064-566306901520842752,1785634825000,1785653267000,1,235.08,51.337,4.579153437092156,642689989225816064,1785634825000,566306901520842752,MP09AF2718,18442000,1785653267000,135.5291673856489,51.3368058278973,,43.25193025,1785634825000-642689989225816064-566306901520842752,4.579170756904659,235.08,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785653328887}",3.069604166666676,797137039710486532,['1518643558708412416']
1533593777682251776,1785630070000-642689989225816064-1533593777682251776,1785630070000,1785644162000,1,231.394,60.442,3.828364382383111,642689989225816064,1785630070000,1533593777682251776,MP09BL8707,14092000,1785644162000,159.56732679162624,60.442169239252365,197.77999999999884,60.442169239252365,1785630070000-642689989225816064-1533593777682251776,3.8283536628881953,231.394,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785644169182}",3.8733333333334485,,
717369178893320192,1785706006000-662723863112650752-717369178893320192,1785706006000,1785724102000,1,229.837,57.439,4.00141019168161,662723863112650752,1785706006000,717369178893320192,AS01PC5614,18096000,1785724102000,151.63886272752003,57.43896315436365,,51.042839464651586,1785706006000-662723863112650752-717369178893320192,4.001412758484642,229.837,"{'confidence': 72.9, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17299.713753628308, 'std': 2962.536362480703, 'timestamp': 1785724114811}",0.0,1093578478252457984,['1093578478252457984']
739467157439512576,1785701021000-642689989225816064-739467157439512576,1785701021000,1785717844000,1,219.051,49.315,4.441873669268985,642689989225816064,1785701021000,739467157439512576,MP13P6336,16823000,1785717844000,130.19265609151353,49.315400034664215,,49.315400034664215,1785701021000-642689989225816064-739467157439512576,4.441837637858097,219.051,"{'confidence': 71.4, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18315.48040248765, 'std': 3783.450353025238, 'timestamp': 1785717856816}",0.0,,
588522082246086656,1785671227000-642689989225816064-588522082246086656,1785671227000,1785690512000,1,218.906,49.291,4.441094723174617,642689989225816064,1785671227000,588522082246086656,MP09BP1475,19285000,1785690512000,130.12815798104378,49.29096893221355,,39.588634375,1785671227000-642689989225816064-588522082246086656,4.441097522368575,218.906,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785690650805}",3.245854166666676,,
566304909352275968,1785664971000-642689989225816064-566304909352275968,1785664971000,1785683906000,1,217.173,66.728,3.2546007672940895,642689989225816064,1785664971000,566304909352275968,MP09AF2781,18935000,1785683906000,176.16191912169165,66.72799966730744,,66.47431292366375,1785664971000-642689989225816064-566304909352275968,3.254600783520883,217.173,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785684009236}",5.12920138889319,,
1530989903863611392,1785644551000-642689989225816064-1530989903863611392,1785644551000,1785659320000,1,210.132,65.955,3.18599044803275,642689989225816064,1785644551000,1530989903863611392,MP09BL8795,14769000,1785659320000,174.1220460961399,65.95532049096208,,65.95532049096208,1785644551000-642689989225816064-1530989903863611392,3.1859749666259995,210.132,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785659325005}",4.065555555555875,,
1533610372471193600,1785669389000-642689989225816064-1533610372471193600,1785669389000,1785688514000,1,210.039,67.245,3.123488735221949,642689989225816064,1785669389000,1533610372471193600,MP09BL8769,19125000,1785688514000,177.52554192280982,67.24452345560978,208.11000000000058,67.24452345560978,1785669389000-642689989225816064-1533610372471193600,3.1235108705715393,210.039,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785688524094}",5.257500000000164,,
740159491168796672,1785697159000-642689989225816064-740159491168796672,1785697159000,1785714462000,2,209.75,52.715,3.9789433747510192,642689989225816064,1785697159000,740159491168796672,MP13P9027,17303000,1785714462000,140.3872402220433,53.176984932592156,211.125,53.176984932592156,1785697159000-642689989225816064-740159491168796672,4.306016978778683,228.981,"{'confidence': 64.6, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 17264.51742072934, 'std': 4883.605855615726, 'timestamp': 1785714482016}",0.0,,
1533593777682251776,1785676662000-642689989225816064-1533593777682251776,1785676662000,1785691913000,1,204.729,57.369,3.568634628457878,642689989225816064,1785676662000,1533593777682251776,MP09BL8707,15251000,1785691913000,151.45401830893692,57.36894632914277,192.31999999999243,57.36894632914277,1785676662000-642689989225816064-1533593777682251776,3.5686379670529176,204.729,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785692071418}",4.187777777777683,,
1514683047356661760,1785671864000-642689989225816064-1514683047356661760,1785671864000,1785689585000,1,203.713,43.41,4.6927666436305,642689989225816064,1785671864000,1514683047356661760,MP09BJ5826,17721000,1785689585000,114.60225889351541,43.40994655057402,,34.506941180203036,1785671864000-642689989225816064-1514683047356661760,4.692772421699889,203.713,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785689790456}",0.0,,
566305825849643008,1785634922000-642689989225816064-566305825849643008,1785634922000,1785649159000,1,202.897,41.963,4.83514048089984,642689989225816064,1785634922000,566305825849643008,MP09AF2745,14237000,1785649159000,110.78354948827018,41.963465715253854,,25.961346875000004,1785634922000-642689989225816064-566305825849643008,4.8350868199679296,202.897,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785655733787}",1.9696250000000048,,
1530989903863611392,1785696705000-642689989225816064-1530989903863611392,1785696705000,1785709754000,1,201.637,53.579,3.763358778625954,642689989225816064,1785696705000,1530989903863611392,MP09BL8795,13049000,1785709754000,141.44832185378402,53.5789097931,193.60000000000582,53.5789097931,1785696705000-642689989225816064-1530989903863611392,3.7633651147184635,201.637,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785709765337}",3.575833333333321,,
1326601836949405696,1785674316000-642689989225816064-1326601836949405696,1785674316000,1785691835000,1,200.202,63.188,3.1683547509020697,642689989225816064,1785674316000,1326601836949405696,MP09DY9036,17519000,1785691835000,166.8151230651907,63.187546615602535,,63.154206625019825,1785674316000-642689989225816064-1326601836949405696,3.168377484536886,200.202,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785691843780}",4.796944444444307,,
1326602030344568832,1785677574000-642689989225816064-1326602030344568832,1785677574000,1785693266000,1,200.117,66.035,3.0304686908457636,642689989225816064,1785677574000,1326602030344568832,MP09DY9063,15692000,1785693266000,174.33319305299852,66.03530039886307,198.56000000005588,66.03530039886307,1785677574000-642689989225816064-1326602030344568832,3.030454905047201,200.117,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785693275893}",4.309999999999491,,
739919483375714304,1785677214000-642689989225816064-739919483375714304,1785677214000,1785698479000,1,199.614,52.772,3.7825740923216857,642689989225816064,1785677214000,739919483375714304,MP13P8163,21265000,1785698479000,139.31689802869354,52.77155228359604,,52.77155228359604,1785677214000-642689989225816064-739919483375714304,3.782606183863379,199.614,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785698869514}",0.0,,
1326601811460620288,1785683816000-642689989225816064-1326601811460620288,1785683816000,1785699039000,1,199.613,56.049,3.561401630715981,642689989225816064,1785683816000,1326601811460620288,MP09AE9054,15223000,1785699039000,147.9690579481344,56.04888558641454,197.79999999998836,56.04888558641454,1785683816000-642689989225816064-1326601811460620288,3.5614089006683725,199.613,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785699043013}",4.187777777777228,,
1533070673256120320,1785692625000-642689989225816064-1533070673256120320,1785692625000,1785707284000,1,199.27,55.196,3.610225378650627,642689989225816064,1785692625000,1533070673256120320,MP09BQ7694,14659000,1785707284000,145.71685034808647,55.19577664700245,,55.19577664700245,1785692625000-642689989225816064-1533070673256120320,3.6102399876426396,199.27,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785707524122}",4.034722222222399,,
1534933431186620416,1785696277000-642689989225816064-1534933431186620416,1785696277000,1785710136000,1,199.206,48.916,4.072409845449342,642689989225816064,1785696277000,1534933431186620416,MP09BL8455,13859000,1785710136000,129.13700596753858,48.91553256346158,197.88999999999942,48.915532563461575,1785696277000-642689989225816064-1534933431186620416,4.072448761373618,199.206,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785710290532}",3.811388888889269,,
1557834963942899712,1785633494000-642689989225816064-1557834963942899712,1785633494000,1785648769000,1,198.994,56.804,3.503168790930216,642689989225816064,1785633494000,1557834963942899712,MP09BQ8912,15275000,1785648769000,149.9614087898563,56.80356393555163,196.84000000000378,56.80356393555163,1785633494000-642689989225816064-1557834963942899712,3.503195683738704,198.994,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785648774986}",4.1875,,
