vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids
1533070673256120320,1784711879000-642689989225816064-1533070673256120320,1784711879000,1784728739000,1,194.542,58.961,3.2995030613456353,642689989225816064,1784711879000,1533070673256120320,MP09BQ7694,16860000,1784728739000,155.65796005539877,58.961348505832866,3.2994835588055547,,58.961348505832866,1784711879000-642689989225816064-1533070673256120320,194.542,4.6463888888888505,,
1326603043004743680,1784697656000-642689989225816064-1326603043004743680,1784697656000,1784711877000,1,194.537,62.386,3.1182797422498636,642689989225816064,1784697656000,1326603043004743680,MP09AE6372,14221000,1784711877000,164.69868737798916,62.38586643105649,3.118286418526953,,62.38586643105649,1784697656000-642689989225816064-1326603043004743680,194.537,3.91305555555482,,
1326601811460620288,1784717036000-642689989225816064-1326601811460620288,1784717036000,1784732577000,1,194.53,66.134,2.9414522031027914,642689989225816064,1784717036000,1326601811460620288,MP09AE9054,15541000,1784732577000,174.59406736199261,66.1341164249972,2.9414470248592006,,66.1341164249972,1784717036000-642689989225816064-1326601811460620288,194.53,4.279999999998836,,
1537194706461523968,1784715280000-642689989225816064-1537194706461523968,1784715280000,1784732305000,1,194.52,61.323,3.1720561616359277,642689989225816064,1784715280000,1537194706461523968,MP09BN3822,17025000,1784732305000,161.8935161179038,61.323301559812045,3.1720405629216453,192.63000000000466,61.323301559812045,1784715280000-642689989225816064-1537194706461523968,194.52,4.673888888888769,,
1326602092428656640,1784696293000-642689989225816064-1326602092428656640,1784696293000,1784709905000,1,194.519,62.471,3.1137487794336574,642689989225816064,1784696293000,1326602092428656640,MP09DT9054,13612000,1784709905000,164.9244239737103,62.4713727173145,3.1137302021552555,193.04000000003725,62.4713727173145,1784696293000-642689989225816064-1326602092428656640,194.519,3.7325000000000728,,
1326601740895649792,1784722479000-642689989225816064-1326601740895649792,1784722479000,1784738063000,1,194.476,63.523,3.0615052815515638,642689989225816064,1784722479000,1326601740895649792,MP09DT3654,15584000,1784738063000,167.69984010966144,63.52266670820509,3.0615213447089107,192.52000000001863,63.52266670820509,1784722479000-642689989225816064-1326601740895649792,194.476,4.279999999998836,,
1326601969871093760,1784704805000-642689989225816064-1326601969871093760,1784704805000,1784719773000,1,194.472,58.413,3.329258897848082,642689989225816064,1784704805000,1326601969871093760,MP09BN3893,14968000,1784719773000,154.21002734140245,58.41288914447062,3.329265216089877,193.23500000000058,58.41288914447062,1784704805000-642689989225816064-1326601969871093760,194.472,4.129444444444516,,
1326601705701244928,1784699673000-642689989225816064-1326601705701244928,1784699673000,1784713714000,1,194.436,63.242,3.074475823029,642689989225816064,1784699673000,1326601705701244928,MP09DU7263,14041000,1784713714000,166.95848556379434,63.24185059234634,3.0744830864189017,193.19999999995343,63.24185059234634,1784699673000-642689989225816064-1326601705701244928,194.436,3.851666666665551,,
1326602160833560576,1784701613000-642689989225816064-1326602160833560576,1784701613000,1784716393000,1,194.357,62.077,3.1309019443594246,642689989225816064,1784701613000,1326602160833560576,MP09DT3645,14780000,1784716393000,163.884252449283,62.07736835200113,3.130883366348997,192.3200000000652,62.07736835200113,1784701613000-642689989225816064-1326602160833560576,194.357,4.056666666665478,,
566305356972593152,1784728141000-642689989225816064-566305356972593152,1784728141000,1784742898000,1,193.914,38.959,4.9773864832259544,642689989225816064,1784728141000,566305356972593152,MP09AF2736,14757000,1784742898000,102.85077873230387,38.95862830769086,4.977433970941919,,25.83103999999998,1784728141000-642689989225816064-566305356972593152,193.914,2.528125000000006,,
566305356972593152,1784695871000-642689989225816064-566305356972593152,1784695871000,1784710497000,1,193.906,39.374,4.924721897698989,642689989225816064,1784695871000,566305356972593152,MP09AF2736,14626000,1784710497000,103.94797596694784,39.37423332081357,4.924692715159473,,26.349628958333337,1784695871000-642689989225816064-566305356972593152,193.906,2.486770833333339,,
739451124913799168,1784725941000-642689989225816064-739451124913799168,1784725941000,1784742968000,1,193.878,49.098,3.948796284981058,642689989225816064,1784725941000,739451124913799168,MP13P2781,17027000,1784742968000,129.61846323138292,49.0979027391602,3.948804107377158,,49.0979027391602,1784725941000-642689989225816064-739451124913799168,193.878,0.0,,
566305825849643008,1784712275000-642689989225816064-566305825849643008,1784712275000,1784727072000,1,193.874,39.92,4.856563126252505,642689989225816064,1784712275000,566305825849643008,MP09AF2745,14797000,1784727072000,105.38753246062713,39.919519871449666,4.856621538142751,,29.158485802538962,1784712275000-642689989225816064-566305825849643008,193.874,2.397666666666673,,
1533610372471193600,1784726252000-642689989225816064-1533610372471193600,1784726252000,1784742664000,1,193.769,57.827,3.3508395732097465,642689989225816064,1784726252000,1533610372471193600,MP09BL8769,16412000,1784742664000,152.66197714969115,57.826506496095135,3.3508681699989036,,57.826506496095135,1784726252000-642689989225816064-1533610372471193600,193.769,4.5213888888888505,,
1326601969871093760,1784742381000-642689989225816064-1326601969871093760,1784742381000,1784757106000,1,193.691,54.847,3.5314784764891427,642689989225816064,1784742381000,1326601969871093760,MP09BN3893,14725000,1784757106000,144.7958055252276,54.846896032283176,3.5314851707559245,192.55500000000757,54.846896032283176,1784742381000-642689989225816064-1326601969871093760,193.691,4.0349999999998545,,
1537213879656906752,1784730011000-642689989225816064-1537213879656906752,1784730011000,1784744834000,1,193.604,50.413,3.840358637652987,642689989225816064,1784730011000,1537213879656906752,MP09BN1073,14823000,1784744834000,133.08947061821146,50.41267826447404,3.8403831469599448,191.75999999999476,50.41267826447404,1784730011000-642689989225816064-1537213879656906752,193.604,4.06888888888875,,
1326602030344568832,1784705042000-642689989225816064-1326602030344568832,1784705042000,1784720537000,2,193.48000000000002,67.084,2.8841452507304277,642689989225816064,1784705042000,1326602030344568832,MP09DY9063,15495000,1784720537000,177.1280760561085,67.0939682030714,2.9371045606299226,195.2399999999907,67.0939682030714,1784705042000-642689989225816064-1326602030344568832,197.062,4.249166666666497,,
566305356972593152,1784711815000-642689989225816064-566305356972593152,1784711815000,1784725901000,1,193.338,39.248,4.926059926620465,642689989225816064,1784711815000,566305356972593152,MP09AF2736,14086000,1784725901000,103.61455384263158,39.24793706160287,4.926067826101027,,28.88251304166666,1784711815000-642689989225816064-566305356972593152,193.338,2.374854166666672,,
1557834733679804416,1784754023000-642689989225816064-1557834733679804416,1784754023000,1784766523000,1,193.151,49.985,3.864179253776133,642689989225816064,1784754023000,1557834733679804416,MP09BQ8967,12500000,1784766523000,131.96094285569976,49.985205627159,3.8641633574685788,190.73999999999796,49.985205627159,1784754023000-642689989225816064-1557834733679804416,193.151,3.423333333333403,,
1326601811460620288,1784680874000-642689989225816064-1326601811460620288,1784680874000,1784696808000,3,193.07999999999998,67.078,2.878440025045469,642689989225816064,1784680874000,1326601811460620288,MP09AE9054,15934000,1784696808000,177.14899128490242,67.10189063822061,2.9646109536992804,196.88000000000466,67.10189063822061,1784680874000-642689989225816064-1326601811460620288,198.931,4.3711111111115315,,
1534933431186620416,1784707640000-642689989225816064-1534933431186620416,1784707640000,1784722498000,1,192.323,59.946,3.208270777032663,642689989225816064,1784707640000,1534933431186620416,MP09BL8455,14858000,1784722498000,158.25685557853367,59.94577862823245,3.2082826247488647,189.5399999999936,59.94577862823245,1784707640000-642689989225816064-1534933431186620416,192.323,4.0994444444445435,,
1326601836949405696,1784720703000-642689989225816064-1326601836949405696,1784720703000,1784737365000,2,191.28,67.012,2.85441413478183,642689989225816064,1784720703000,1326601836949405696,MP09DY9036,16662000,1784737365000,177.05764548902633,67.06728995796452,2.898372666046809,193.51999999996042,67.06728995796452,1784720703000-642689989225816064-1326601836949405696,194.386,4.579999999999927,,
1534933431186620416,1784733365000-642689989225816064-1534933431186620416,1784733365000,1784748699000,1,190.336,50.546,3.765599651802319,642689989225816064,1784733365000,1534933431186620416,MP09BL8455,15334000,1784748699000,133.4418681232854,50.546162167911135,3.765587570579858,189.07000000000698,50.546162167911135,1784733365000-642689989225816064-1534933431186620416,190.336,4.218888888888614,,
1557834963942899712,1784735722000-642689989225816064-1557834963942899712,1784735722000,1784750374000,1,190.183,53.169,3.5769527356166186,642689989225816064,1784735722000,1557834963942899712,MP09BQ8912,14652000,1784750374000,140.3665381938353,53.16914325524064,3.5769430981240142,188.5199999999968,53.16914325524064,1784735722000-642689989225816064-1557834963942899712,190.183,4.029166666666697,,
1326602059092328448,1784705974000-642689989225816064-1326602059092328448,1784705974000,1784722034000,2,190.0,63.281,3.0024809974557924,642689989225816064,1784705974000,1326602059092328448,MP09DT9045,16060000,1784722034000,167.48638339408177,63.44181189169763,3.0881368951828256,192.35999999998603,63.44181189169763,1784705974000-642689989225816064-1326602059092328448,195.917,4.431944444444525,,
1533070437565595648,1784680391000-642689989225816064-1533070437565595648,1784680391000,1784695538000,1,189.38,57.597,3.288018473184367,642689989225816064,1784680391000,1533070437565595648,MP09BP2959,15147000,1784695538000,152.05537571487486,57.59673322533138,3.288033702520989,188.0550000000003,57.59673322533138,1784680391000-642689989225816064-1533070437565595648,189.38,4.178888888888878,,
1326601941924446208,1784762381000-642689989225816064-1326601941924446208,1784762381000,1784776007000,1,187.051,48.19,3.881531438057688,642689989225816064,1784762381000,1326601941924446208,MP09BN3854,13626000,1784776007000,127.22109149140819,48.18980738310916,3.881546952718524,185.30499999999302,48.18980738310916,1784762381000-642689989225816064-1326601941924446208,187.051,3.7569444444443434,,
1534933431186620416,1784691935000-642689989225816064-1534933431186620416,1784691935000,1784706221000,1,185.767,58.633,3.168301127351491,642689989225816064,1784691935000,1534933431186620416,MP09BL8455,14286000,1784706221000,154.7910836500779,58.63298623109011,3.1683018713704394,184.4499999999971,58.63298623109011,1784691935000-642689989225816064-1534933431186620416,185.767,3.9133333333329574,,
1533070516129103872,1784681918000-642689989225816064-1533070516129103872,1784681918000,1784695007000,1,178.407,52.012,3.4301122817811276,642689989225816064,1784681918000,1533070516129103872,MP09BQ7692,13089000,1784695007000,137.31188349140655,52.012077080078235,3.4301071984747518,176.5899999999965,52.012077080078235,1784681918000-642689989225816064-1533070516129103872,178.407,3.580833333333203,,
1533593777682251776,1784709889000-642689989225816064-1533593777682251776,1784709889000,1784717953000,1,174.993,36.841,4.749952498574957,642689989225816064,1784709889000,1533593777682251776,MP09BL8707,8064000,1784717953000,97.2591012576329,36.84056865819428,4.750008112621169,114.91000000000349,36.84056865819428,1784709889000-642689989225816064-1533593777682251776,174.993,2.1911111111107857,,
1533070437565595648,1784710251000-642689989225816064-1533070437565595648,1784710251000,1784723776000,1,173.617,51.695,3.3584872811683915,642689989225816064,1784710251000,1533070437565595648,MP09BP2959,13525000,1784723776000,136.47593599701125,51.6954303018982,3.3584593258260385,172.45999999999913,51.6954303018982,1784710251000-642689989225816064-1533070437565595648,173.617,3.7294444444444252,,
1533070516129103872,1784695737000-642689989225816064-1533070516129103872,1784695737000,1784708650000,1,173.612,52.054,3.3352288008606443,642689989225816064,1784695737000,1533070516129103872,MP09BQ7692,12913000,1784708650000,137.4216822690463,52.053667526153895,3.3352501034200945,171.77000000000407,52.053667526153895,1784695737000-642689989225816064-1533070516129103872,173.612,3.5461111111110313,,
1537535790538555392,1784702732000-642689989225816064-1537535790538555392,1784702732000,1784715932000,1,173.59,49.355,3.517171512511397,642689989225816064,1784702732000,1537535790538555392,MP09BP2921,13200000,1784715932000,130.2965592444621,49.35475728956897,3.517188808801779,172.61500000000524,49.35475728956897,1784702732000-642689989225816064-1537535790538555392,173.59,3.615000000000009,,
1533070437565595648,1784695844000-642689989225816064-1533070437565595648,1784695844000,1784709116000,1,173.547,51.483,3.3709574034147196,642689989225816064,1784695844000,1533070437565595648,MP09BP2959,13272000,1784709116000,135.91596105130046,51.483318580038045,3.3709365438476313,172.47000000000116,51.483318580038045,1784695844000-642689989225816064-1533070437565595648,173.547,3.6377777777777283,,
1533070516129103872,1784717468000-642689989225816064-1533070516129103872,1784717468000,1784730899000,1,173.546,56.052,3.0961607079140796,642689989225816064,1784717468000,1533070516129103872,MP09BQ7692,13431000,1784730899000,147.97640279596408,56.05166772574396,3.096179061953086,171.70000000000437,56.051667725743954,1784717468000-642689989225816064-1533070516129103872,173.546,3.6936111111110677,,
1533070599880966144,1784717195000-642689989225816064-1533070599880966144,1784717195000,1784730829000,1,173.503,54.493,3.1839502321399076,642689989225816064,1784717195000,1533070599880966144,MP09BP2969,13634000,1784730829000,143.86228438135967,54.49328953839381,3.1839333149039692,172.5,54.49328953839381,1784717195000-642689989225816064-1533070599880966144,173.503,3.7322222222221626,,
589014414737289216,1784681599000-642689989225816064-589014414737289216,1784681599000,1784695930000,1,169.982,36.228,4.692006183062824,642689989225816064,1784681599000,589014414737289216,MP09BP1574,14331000,1784695930000,95.64064310224325,36.22751632660729,4.692068826014351,,27.387965803413564,1784681599000-642689989225816064-589014414737289216,169.982,2.462805555555563,,
579291634907242496,1784685642000-642689989225816064-579291634907242496,1784685642000,1784701651000,1,169.919,35.913,4.731406454487233,642689989225816064,1784685642000,579291634907242496,MP09BP1492,16009000,1784701651000,94.81130707442126,35.91337389182623,4.731357196118882,,27.104286995726508,1784685642000-642689989225816064-579291634907242496,169.919,2.729923611111117,,
588522082246086656,1784696263000-642689989225816064-588522082246086656,1784696263000,1784710089000,1,169.212,48.599,3.4818000370377993,642689989225816064,1784696263000,588522082246086656,MP09BP1475,13826000,1784710089000,128.30164092969437,48.599106412763014,3.481792413277003,,48.599106412763014,1784696263000-642689989225816064-588522082246086656,169.212,3.797222222223354,,
589014414737289216,1784725689000-642689989225816064-589014414737289216,1784725689000,1784741408000,1,166.353,35.138,4.734276282087769,642689989225816064,1784725689000,589014414737289216,MP09BP1574,15719000,1784741408000,92.765007027937,35.13826023785492,4.734241219512219,,25.01939166666666,1784725689000-642689989225816064-589014414737289216,166.353,2.6881666666666733,,
579291634907242496,1784702819000-642689989225816064-579291634907242496,1784702819000,1784718710000,1,166.088,34.405,4.827437872402267,642689989225816064,1784702819000,579291634907242496,MP09BP1492,15891000,1784718710000,90.82898370288973,34.40491806927641,4.8274493683016955,,25.06342002479965,1784702819000-642689989225816064-579291634907242496,166.088,2.745006944444451,,
740288270604173312,1784706374000-642689989225816064-740288270604173312,1784706374000,1784722807000,1,165.967,53.944,3.076653566661723,642689989225816064,1784706374000,740288270604173312,MP09FA9079,16433000,1784722807000,142.41137926846892,53.94370426835943,3.076670433575464,,53.943704268359426,1784706374000-642689989225816064-740288270604173312,165.967,0.0,,
588522082246086656,1784681403000-642689989225816064-588522082246086656,1784681403000,1784695662000,1,164.997,41.246,4.000315182078262,642689989225816064,1784681403000,588522082246086656,MP09BP1475,14259000,1784695662000,108.88949407938742,41.246020484616444,4.000313195343028,,41.246020484616444,1784681403000-642689989225816064-588522082246086656,164.997,3.9083333333328483,,
740288270604173312,1784687274000-642689989225816064-740288270604173312,1784687274000,1784702919000,1,163.86,53.782,3.046744263880109,642689989225816064,1784687274000,740288270604173312,MP09FA9079,15645000,1784702919000,141.98453806533485,53.78202199444502,3.046743017897777,,53.78202199444502,1784687274000-642689989225816064-740288270604173312,163.86,0.0,,
1326601875818020864,1784743193000-642689989225816064-1326601875818020864,1784743193000,1784753246000,1,163.223,40.91,3.9898068931801522,642689989225816064,1784743193000,1326601875818020864,MP09BN1094,10053000,1784753246000,108.00318686433323,40.91029805467168,3.9897778251791802,161.9100000000035,40.91029805467168,1784743193000-642689989225816064-1326601875818020864,163.223,2.7511111111109585,,
582170543017459712,1784729857000-642689989225816064-582170543017459712,1784729857000,1784744783000,1,156.482,32.555,4.806696360006144,642689989225816064,1784729857000,582170543017459712,MP09AF2763,14926000,1784744783000,85.94478513724798,32.55484285501817,4.8067195623363,,22.147174043861035,1784729857000-642689989225816064-582170543017459712,156.482,2.5655694444444506,,
582166702746271744,1784687767000-642689989225816064-582166702746271744,1784687767000,1784701194000,1,155.447,33.275,4.671585274229902,642689989225816064,1784687767000,582166702746271744,MP09AF1836,13427000,1784701194000,87.84489316245664,33.27458074335479,4.671644135773042,,26.991718744368782,1784687767000-642689989225816064-582166702746271744,155.447,2.411333333333338,,
589016215549128704,1784710881000-642689989225816064-589016215549128704,1784710881000,1784725678000,1,154.687,35.089,4.408418592721366,642689989225816064,1784710881000,589016215549128704,MP09BP1580,14797000,1784725678000,92.63482568385406,35.08894912267199,4.40842498472125,,27.54675866666666,1784710881000-642689989225816064-589016215549128704,154.687,2.484333333333339,,
589016215549128704,1784680530000-642689989225816064-589016215549128704,1784680530000,1784692761000,1,154.624,33.605,4.601220056539206,642689989225816064,1784680530000,589016215549128704,MP09BP1580,12231000,1784692761000,88.71785524452565,33.60524819868396,4.601186073253146,,26.158488375,1784680530000-642689989225816064-589016215549128704,154.624,2.0812708333333365,,
566303952333733888,1784687296000-642689989225816064-566303952333733888,1784687296000,1784700579000,1,154.447,43.022,3.5899539770350057,642689989225816064,1784687296000,566303952333733888,MP09AF4518,13283000,1784700579000,113.57852826182061,43.02216979614417,3.5899398085180305,,43.02216979614417,1784687296000-642689989225816064-566303952333733888,154.447,3.6527777777773736,,
589016215549128704,1784727106000-642689989225816064-589016215549128704,1784727106000,1784742265000,1,153.744,34.103,4.508225082837287,642689989225816064,1784727106000,589016215549128704,MP09BP1580,15159000,1784742265000,90.03098257975024,34.10264491657206,4.5082720233611155,,28.29061155331405,1784727106000-642689989225816064-589016215549128704,153.744,2.6059097222222274,,
566306626101870592,1784690705000-642689989225816064-566306626101870592,1784690705000,1784703990000,1,153.249,32.709,4.685224250206365,642689989225816064,1784690705000,566306626101870592,MP09AF5472,13285000,1784703990000,86.3522484232884,32.709185008821365,4.685197749765705,151.92213968001306,32.709185008821365,1784690705000-642689989225816064-566306626101870592,153.249,3.6583333333328483,,
566306421637943296,1784682938000-642689989225816064-566306421637943296,1784682938000,1784695130000,1,153.062,32.516,4.707282568581622,642689989225816064,1784682938000,566306421637943296,MP09AF3618,12192000,1784695130000,85.8430175906515,32.516294541913446,4.707239928667252,,25.046578571706902,1784682938000-642689989225816064-566306421637943296,153.062,2.091625000000004,,
566306421637943296,1784726191000-642689989225816064-566306421637943296,1784726191000,1784740781000,1,152.902,34.211,4.469381193183478,642689989225816064,1784726191000,566306421637943296,MP09AF3618,14590000,1784740781000,90.31768003947666,34.2112424391957,4.469349520753467,,27.61294002647897,1784726191000-642689989225816064-566306421637943296,152.902,2.5538333333333387,,
582170543017459712,1784712684000-642689989225816064-582170543017459712,1784712684000,1784727661000,1,152.901,32.931,4.643071877562176,642689989225816064,1784712684000,582170543017459712,MP09AF2763,14977000,1784727661000,86.93802875700565,32.93107149886578,4.643061796676318,,25.544002555572554,1784712684000-642689989225816064-582170543017459712,152.901,2.576930555555562,,
566306421637943296,1784697531000-642689989225816064-566306421637943296,1784697531000,1784710236000,1,152.863,32.814,4.658468946181508,642689989225816064,1784697531000,566306421637943296,MP09AF3618,12705000,1784710236000,86.63010613795996,32.81443414316665,4.658407313472828,,24.95047466666667,1784697531000-642689989225816064-566306421637943296,152.863,2.083437500000005,,
566306421637943296,1784711715000-642689989225816064-566306421637943296,1784711715000,1784725189000,1,152.826,32.577,4.691223869601252,642689989225816064,1784711715000,566306421637943296,MP09AF3618,13474000,1784725189000,86.00323217615114,32.576981884905734,4.6912264782518305,,26.537679958333342,1784711715000-642689989225816064-566306421637943296,152.826,2.262125000000005,,
589016215549128704,1784694535000-642689989225816064-589016215549128704,1784694535000,1784708331000,1,152.801,33.689,4.535634776930155,642689989225816064,1784694535000,589016215549128704,MP09BP1580,13796000,1784708331000,88.93824386240384,33.68872873575903,4.535671298211048,,28.28753990604575,1784694535000-642689989225816064-589016215549128704,152.801,2.3859583333333387,,
614868863032492032,1784687954000-642689989225816064-614868863032492032,1784687954000,1784701530000,1,152.8,32.964,4.6353597864336855,642689989225816064,1784687954000,614868863032492032,MP09AF3672,13576000,1784701530000,87.02552353781776,32.964213461294605,4.635329769946196,,26.494162833333338,1784687954000-642689989225816064-614868863032492032,152.8,2.3061875000000054,,
582166702746271744,1784704561000-642689989225816064-582166702746271744,1784704561000,1784719155000,1,152.791,34.217,4.465353479264693,642689989225816064,1784704561000,582166702746271744,MP09AF1836,14594000,1784719155000,90.3333773671985,34.217188396666096,4.465328893442542,,29.041055843791902,1784704561000-642689989225816064-582166702746271744,152.791,2.5842986111111172,,
566306626101870592,1784704755000-642689989225816064-566306626101870592,1784704755000,1784717967000,1,152.755,31.542,4.842907868873248,642689989225816064,1784704755000,566306626101870592,MP09AF5472,13212000,1784717967000,83.27106818863203,31.542071283572735,4.842896924133056,149.8299915699754,31.542071283572735,1784704755000-642689989225816064-566306626101870592,152.755,3.6444444444459805,,
739467157439512576,1784743903000-642689989225816064-739467157439512576,1784743903000,1784759612000,1,152.264,35.675,4.268086895585144,642689989225816064,1784743903000,739467157439512576,MP13P6336,15709000,1784759612000,94.18216803527056,35.6750636497237,4.2680792806708645,,35.6750636497237,1784743903000-642689989225816064-739467157439512576,152.264,0.0,,
566303952333733888,1784704228000-642689989225816064-566303952333733888,1784704228000,1784718023000,1,151.066,45.683,3.306831863056279,642689989225816064,1784704228000,566303952333733888,MP09AF4518,13795000,1784718023000,120.6030575151849,45.68297633150943,3.30683357633604,,45.68297633150943,1784704228000-642689989225816064-566303952333733888,151.066,3.78055555555693,,
1533070599880966144,1784703805000-642689989225816064-1533070599880966144,1784703805000,1784714587000,1,146.148,35.037,4.171247538316637,642689989225816064,1784703805000,1533070599880966144,MP09BP2969,10782000,1784714587000,92.49658295543202,35.036584452815156,4.171297010895055,145.05499999999302,35.036584452815156,1784703805000-642689989225816064-1533070599880966144,146.148,2.956388888888796,,
740331879919517696,1784706653000-642689989225816064-740331879919517696,1784706653000,1784719878000,1,143.375,44.214,3.2427511647894334,642689989225816064,1784706653000,740331879919517696,MP09FA8950,13225000,1784719878000,116.7255057068081,44.214206707124276,3.2427360045091085,,44.214206707124276,1784706653000-642689989225816064-740331879919517696,143.375,0.0,,
1530989903863611392,1784713398000-642689989225816064-1530989903863611392,1784713398000,1784719666000,1,137.208,26.149,5.247160503269723,642689989225816064,1784713398000,1530989903863611392,MP09BL8795,6268000,1784719666000,69.03358462701425,26.149085085990247,5.247143429638048,,26.149085085990247,1784713398000-642689989225816064-1530989903863611392,137.208,1.5897222222224627,,
1537213879656906752,1784718064000-642689989225816064-1537213879656906752,1784718064000,1784727098000,1,136.233,40.203,3.3886277143496755,642689989225816064,1784718064000,1537213879656906752,MP09BN1073,9034000,1784727098000,106.13550337693113,40.202842188231486,3.3886410160294407,134.61000000000058,40.202842188231486,1784718064000-642689989225816064-1537213879656906752,136.233,2.4674999999999727,,
1515667522240643072,1784744700000-642689989225816064-1515667522240643072,1784744700000,1784754173000,1,135.586,27.893,4.860932850535977,642689989225816064,1784744700000,1515667522240643072,MP09BJ5830,9473000,1784754173000,73.63804544163953,27.893199030924062,4.860898165523477,,21.11889453280019,1784744700000-642689989225816064-1515667522240643072,135.586,1.639034722222225,,
1326601875818020864,1784726586000-642689989225816064-1326601875818020864,1784726586000,1784737478000,1,135.054,41.001,3.2939196604960856,642689989225816064,1784726586000,1326601875818020864,MP09BN1094,10892000,1784737478000,108.24276721152384,41.00104818618327,3.293915789340994,133.89999999999418,41.00104818618327,1784726586000-642689989225816064-1326601875818020864,135.054,2.9961111111110768,,
1533069815709696000,1784714190000-642689989225816064-1533069815709696000,1784714190000,1784723062000,1,135.043,39.745,3.397735564221915,642689989225816064,1784714190000,1533069815709696000,MP09BP2984,8872000,1784723062000,104.92743354858206,39.74523998052351,3.397715048800198,134.13499999999476,39.74523998052351,1784714190000-642689989225816064-1533069815709696000,135.043,2.4149999999999636,,
1425525382987120640,1784738277000-642689989225816064-1425525382987120640,1784738277000,1784749445000,1,134.196,37.925,3.538457481872116,642689989225816064,1784738277000,1425525382987120640,MP09AM6115,11168000,1784749445000,100.1219525099944,37.924982011361514,3.5384591602389617,139.19999999998254,37.924982011361514,1784738277000-642689989225816064-1425525382987120640,134.196,2.849999999999909,,
1533070725588451328,1784729349000-642689989225816064-1533070725588451328,1784729349000,1784739466000,1,134.195,45.609,2.942292091473174,642689989225816064,1784729349000,1533070725588451328,MP09BQ7645,10117000,1784739466000,120.40780003372012,45.609015164287925,2.942291113206832,132.54499999999825,45.609015164287925,1784729349000-642689989225816064-1533070725588451328,134.195,2.7799999999999727,,
739910017485897728,1784723668000-642689989225816064-739910017485897728,1784723668000,1784734728000,1,127.308,30.181,4.218150492031411,642689989225816064,1784723668000,739910017485897728,MP13P3663,11060000,1784734728000,79.67835104983322,30.18119357948228,4.218123437190578,,25.790444286877417,1784723668000-642689989225816064-739910017485897728,127.308,0.0,,
739467157439512576,1784735006000-642689989225816064-739467157439512576,1784735006000,1784743901000,1,118.223,29.139,4.057208552112289,642689989225816064,1784735006000,739467157439512576,MP13P6336,8895000,1784743901000,76.92823771853392,29.13948398429315,4.057141165015993,,25.621102382606153,1784735006000-642689989225816064-739467157439512576,118.223,0.0,,
1533070516129103872,1784731784000-642689989225816064-1533070516129103872,1784731784000,1784741354000,1,117.68,35.226,3.3407142451598255,642689989225816064,1784731784000,1533070516129103872,MP09BQ7692,9570000,1784741354000,92.99594711128657,35.225737542154,3.34073913595633,114.93999999999505,35.225737542154,1784731784000-642689989225816064-1533070516129103872,117.68,2.6280555555556475,,
1537535790538555392,1784688031000-642689989225816064-1537535790538555392,1784688031000,1784697819000,1,115.25,33.877,3.402013165274375,642689989225816064,1784688031000,1537535790538555392,MP09BP2921,9788000,1784697819000,89.4353663203171,33.87703269708981,3.4020098817539144,112.99000000000524,33.87703269708981,1784688031000-642689989225816064-1537535790538555392,115.25,2.6897222222221444,,
739910017485897728,1784760407000-642689989225816064-739910017485897728,1784760407000,1784768387000,1,112.175,26.606,4.2161542509208445,642689989225816064,1784760407000,739910017485897728,MP13P3663,7980000,1784768387000,70.2405797799846,26.606280219691133,4.2161098460122215,,22.743309707268427,1784760407000-642689989225816064-739910017485897728,112.175,0.0,,
1537194706461523968,1784694000000-642689989225816064-1537194706461523968,1784694000000,1784702843000,1,110.265,37.649,2.9287630481553295,642689989225816064,1784694000000,1537194706461523968,MP09BN3822,8843000,1784702843000,99.39297170051124,37.648852916860314,2.928774489982401,107.78000000001339,37.648852916860314,1784694000000-642689989225816064-1537194706461523968,110.265,2.4063888888888414,,
1533069815709696000,1784724439000-642689989225816064-1533069815709696000,1784724439000,1784732908000,1,107.181,35.618,3.0091807513055193,642689989225816064,1784724439000,1533069815709696000,MP09BP2984,8469000,1784732908000,94.03268896412526,35.61844278944138,3.009143342778938,104.59500000000116,35.61844278944138,1784724439000-642689989225816064-1533069815709696000,107.181,2.3233333333332666,,
1533593777682251776,1784717981000-642689989225816064-1533593777682251776,1784717981000,1784725092000,1,107.057,29.102,3.6786818775341903,642689989225816064,1784717981000,1533593777682251776,MP09BL8707,7111000,1784725092000,76.82922724388386,29.101980016622676,3.6786844035646515,78.42999999999302,29.101980016622676,1784717981000-642689989225816064-1533593777682251776,107.057,1.925833333333685,,
739910017485897728,1784750122000-642689989225816064-739910017485897728,1784750122000,1784758290000,1,103.381,23.806,4.3426447114172895,642689989225816064,1784750122000,739910017485897728,MP13P3663,8168000,1784758290000,62.84667371548017,23.80555822556067,4.342725300555944,,19.936743776487347,1784750122000-642689989225816064-739910017485897728,103.381,0.0,,
1440684104986132480,1784738032000-642689989225816064-1440684104986132480,1784738032000,1784748485000,1,101.918,35.292,2.8878499376629265,642689989225816064,1784738032000,1440684104986132480,MP09AN6571,10453000,1784748485000,93.1701858141338,35.29173705080826,2.88787145425209,104.79999999998836,35.29173705080826,1784738032000-642689989225816064-1440684104986132480,101.918,2.8499999999994543,,
