vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1083726517403385856,1788602388000-632578958264631296-1083726517403385856,1788602388000,1788615027000,1,159.948,52.411,3.051802102612047,632578958264631296,1788602388000,1083726517403385856,RJ47GA6316,12639000,1788615027000,"{'confidence': 48.2, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 49890.61272264448, 'std': 16339.453990607168, 'timestamp': 1788615033204}",138.3662873801539,159.948,3.5,52.41147249248253,3.051774590438031,169.89999999999418,52.41147249248253,1788602388000-632578958264631296-1083726517403385856,,,,
939547018001383424,1788615350000-632578958264631296-939547018001383424,1788615350000,1788628414000,1,159.871,57.748,2.768424880515343,632578958264631296,1788615350000,939547018001383424,RJ14GN1574,13064000,1788628414000,"{'confidence': 67.8, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45456.79322554255, 'std': 10555.373613175358, 'timestamp': 1788628431246}",152.45421392421264,159.871,3.5499999999992724,57.747808304626,2.76843407037481,165.39999999996508,57.747808304626,1788615350000-632578958264631296-939547018001383424,,,,
1396881232180019200,1788567703000-632578958264631296-1396881232180019200,1788567703000,1788584294000,1,159.477,38.013,4.195327914134639,632578958264631296,1788567703000,1396881232180019200,NL01AJ6926,16591000,1788584294000,"{'confidence': 70.3, 'count': 20, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 38488.81007133632, 'std': 10209.228578101438, 'timestamp': 1788584298054}",100.35327667964872,159.477,4.5,38.012604802897236,4.195371530757214,163.125,38.012604802897236,1788567703000-632578958264631296-1396881232180019200,,,,
938815406225752064,1788574091000-632578958264631296-938815406225752064,1788574091000,1788587547000,1,159.166,59.245,2.6865727065575156,632578958264631296,1788574091000,938815406225752064,RJ47GA3910,13456000,1788587547000,"{'confidence': 10, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 82336.19619452248, 'std': 36292.784232334, 'timestamp': 1788587670480}",156.40739294056192,159.166,3.7000000000007276,59.24522459869769,2.6865625217580615,,59.24522459869769,1788574091000-632578958264631296-938815406225752064,,,,
1079774152119812096,1788577425000-632578958264631296-1079774152119812096,1788577425000,1788591363000,1,156.425,35.363,4.423408647456381,632578958264631296,1788577425000,1079774152119812096,RJ47GA5726,13938000,1788591363000,"{'confidence': 45.3, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 27610.18740711629, 'std': 7401.090352858497, 'timestamp': 1788591383054}",93.35884214037726,156.425,3.849999999998545,35.36319778044593,4.423383908072227,160.0,35.36319778044593,1788577425000-632578958264631296-1079774152119812096,,,,
942471450843938816,1788652305000-632578958264631296-942471450843938816,1788652305000,1788666222000,1,156.223,61.297,2.5486239130789436,632578958264631296,1788652305000,942471450843938816,RJ47GA3611,13917000,1788666222000,"{'confidence': 42.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 42446.180543342765, 'std': 13795.907459462402, 'timestamp': 1788666235440}",161.82297222272894,156.223,3.850000000000364,61.29658038739732,2.548641359969238,,61.29658038739732,1788652305000-632578958264631296-942471450843938816,,,,
1488156479612518400,1788584982000-632578958264631296-1488156479612518400,1788584982000,1788598341000,1,155.835,49.855,3.125764717681276,632578958264631296,1788584982000,1488156479612518400,NL01AK3105,13359000,1788598341000,"{'confidence': 66, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 57255.05392690109, 'std': 13505.468166156827, 'timestamp': 1788598346930}",131.61663892879122,155.835,3.6499999999998636,49.854787473026974,3.1257780425663575,164.625,49.854787473026974,1788584982000-632578958264631296-1488156479612518400,,,,
1067765389137543168,1788593291000-632578958264631296-1067765389137543168,1788593291000,1788605981000,1,155.416,50.159,3.09846687533643,632578958264631296,1788593291000,1067765389137543168,RJ47GA6289,12690000,1788605981000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 30907.662238709727, 'std': 16600.872724279034, 'timestamp': 1788605984712}",132.41972539673156,155.416,3.4500000000007276,50.15898689270134,3.0984676850124866,163.30000000001746,50.15898689270134,1788593291000-632578958264631296-1067765389137543168,,,,
1526262198169501696,1788601933000-632578958264631296-1526262198169501696,1788601933000,1788614933000,1,155.11,48.186,3.218984767359814,632578958264631296,1788601933000,1526262198169501696,NL01AK6561,13000000,1788614933000,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 75993.24276072043, 'std': 41087.19238529706, 'timestamp': 1788614974177}",127.21080549993509,155.11,3.599999999999909,48.185911174217836,3.2189907012278844,163.0,48.185911174217836,1788601933000-632578958264631296-1526262198169501696,,,,
1471165285556813824,1788600053000-632578958264631296-1471165285556813824,1788600053000,1788614212000,1,154.625,55.0,2.8113636363636365,632578958264631296,1788600053000,1471165285556813824,NL01AK2623,14159000,1788614212000,"{'confidence': 43.5, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54107.57980911152, 'std': 22049.442549544965, 'timestamp': 1788614224769}",145.20000000000002,154.625,3.900000000000091,55.0,2.8113636363636365,154.625,55.0,1788600053000-632578958264631296-1471165285556813824,,,,
