vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1050781532765028352,1773842891000-632578958264631296-1050781532765028352,1773842891000,1773843584000,1,6.177,1.488,4.151209677419355,632578958264631296,1773842891000,1050781532765028352,RJ47GA2630,693000,1773843584000,6.177,0.10000000000002274,1.4881226290340341,4.150867596180293,7.0,1.4881226290340341,1773842891000-632578958264631296-1050781532765028352,,,,,
866686329780436992,1773818048000-632578958264631296-866686329780436992,1773818048000,1773819312000,1,6.177,2.945,2.097453310696095,632578958264631296,1773818048000,866686329780436992,RJ47GA4408,1264000,1773819312000,6.177,0.2999999999992724,2.9447983673271168,2.0975969249828914,6.2999999999883585,2.9447983673271168,1773818048000-632578958264631296-866686329780436992,,,,,0.0
883046842797916160,1773823608000-632578958264631296-883046842797916160,1773823608000,1773824924000,1,6.16,6.942,0.8873523480265053,632578958264631296,1773823608000,883046842797916160,RJ47GA2006,1316000,1773824924000,6.16,0.2999999999992724,6.94200610778533,0.8873515673072767,5.75,6.94200610778533,1773823608000-632578958264631296-883046842797916160,,['900758004175994901'],,900758004175994901,
847124352678756352,1773792948000-632578958264631296-847124352678756352,1773792948000,1773794093000,1,6.157,1.299,4.739799846035412,632578958264631296,1773792948000,847124352678756352,RJ47GA3539,1145000,1773794093000,6.157,0.0,1.2985157565235685,4.741567415773016,6.0,1.2985157565235685,1773792948000-632578958264631296-847124352678756352,,,,,
1475453057469775872,1773802661000-632578958264631296-1475453057469775872,1773802661000,1773803296000,1,6.138,2.792,2.1984240687679084,632578958264631296,1773802661000,1475453057469775872,NL01AK3037,635000,1773803296000,6.138,0.14999999999986358,2.792441506024096,2.1980764813725107,6.0,2.792441506024096,1773802661000-632578958264631296-1475453057469775872,,,,,
780451764301201408,1773817856000-632578958264631296-780451764301201408,1773817856000,1773818831000,1,6.128,0.972,6.304526748971194,632578958264631296,1773817856000,780451764301201408,RJ47GA3344,975000,1773818831000,6.128,0.1499999999996362,0.9723885975743836,6.302007258503702,6.71999999997206,0.9723885975743836,1773817856000-632578958264631296-780451764301201408,,['900758004230520833'],,900758004230520833,
1050037336936546304,1773796703000-632578958264631296-1050037336936546304,1773796703000,1773798363000,1,6.114,1.779,3.436762225969646,632578958264631296,1773796703000,1050037336936546304,Rj47GA5922,1660000,1773798363000,6.114,0.4000000000005457,1.7786226004257457,3.4374914602662208,6.5,1.7786226004257457,1773796703000-632578958264631296-1050037336936546304,,,,,
1120316585941139456,1773825145000-632578958264631296-1120316585941139456,1773825145000,1773826383000,1,6.1,1.946,3.134635149023638,632578958264631296,1773825145000,1120316585941139456,RJ47GA6415,1238000,1773826383000,6.1,0.2999999999992724,1.9464415113339855,3.1339241197231713,5.5,1.9464415113339855,1773825145000-632578958264631296-1120316585941139456,,,,,
971379691866816512,1773793392000-632578958264631296-971379691866816512,1773793392000,1773794319000,1,6.095,3.251,1.8748077514610888,632578958264631296,1773793392000,971379691866816512,RJ47GA4524,927000,1773794319000,6.095,0.23349527777777776,3.250617062298077,1.8750286124724391,6.2000000000116415,3.250617062298077,1773793392000-632578958264631296-971379691866816512,,,,,
1120316585941139456,1773820735000-632578958264631296-1120316585941139456,1773820735000,1773821909000,1,6.08,1.568,3.877551020408163,632578958264631296,1773820735000,1120316585941139456,RJ47GA6415,1174000,1773821909000,6.08,0.25984111111111113,1.568272722474969,3.876876714660222,5.800000000017462,1.555691622034377,1773820735000-632578958264631296-1120316585941139456,,,,,
1103352309556969472,1773792877000-632578958264631296-1103352309556969472,1773792877000,1773794238000,1,6.072,4.09,1.484596577017115,632578958264631296,1773792877000,1103352309556969472,RJ47GA5608,1361000,1773794238000,6.072,0.0,4.090152218619804,1.484541326447004,6.399999999994179,4.090152218619804,1773792877000-632578958264631296-1103352309556969472,,,,,
1083726930487803904,1773819895000-632578958264631296-1083726930487803904,1773819895000,1773820628000,1,6.061,1.283,4.724084177708496,632578958264631296,1773819895000,1083726930487803904,RJ47GA6332,733000,1773820628000,6.061,0.1499999999996362,1.2830717381963896,4.7238200480667825,6.200000000000728,1.2830717381963896,1773819895000-632578958264631296-1083726930487803904,,,,,
1083729116835872768,1773806641000-632578958264631296-1083729116835872768,1773806641000,1773807523000,1,6.06,1.524,3.976377952755905,632578958264631296,1773806641000,1083729116835872768,RJ47GA6361,882000,1773807523000,6.06,0.1999999999998181,1.524195621081882,3.975867609236786,6.399999999994179,1.524195621081882,1773806641000-632578958264631296-1083729116835872768,,,,,
