vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,active_driver,driver_ids,vehicle_device_type
1533610372471193600,1783518472000-642689989225816064-1533610372471193600,1783518472000,1783535125000,1,200.373,67.51,2.96804917789957,642689989225816064,1783518472000,1533610372471193600,MP09BL8769,16653000,1783535125000,178.22660189196054,67.51007647422747,2.968045815745654,198.4499999999971,67.51007647422747,1783518472000-642689989225816064-1533610372471193600,200.373,4.585000000000036,,,
1326601969871093760,1783513191000-642689989225816064-1326601969871093760,1783513191000,1783529940000,1,200.258,57.547,3.479903383321459,642689989225816064,1783513191000,1326601969871093760,MP09BN3893,16749000,1783529940000,151.92474825922636,57.54725312849483,3.4798880765490643,,57.54725312849484,1783513191000-642689989225816064-1326601969871093760,200.258,4.615555555555602,,,
1326602160833560576,1783516984000-642689989225816064-1326602160833560576,1783516984000,1783533358000,1,200.248,68.16,2.937910798122066,642689989225816064,1783516984000,1326602160833560576,MP09DT3645,16374000,1783533358000,179.94360171248067,68.16045519412147,2.93789117795197,197.43999999994412,68.16045519412147,1783516984000-642689989225816064-1326602160833560576,200.248,4.493611111111022,,,
1533070673256120320,1783540134000-642689989225816064-1533070673256120320,1783540134000,1783554037000,1,199.73,51.233,3.8984638807018914,642689989225816064,1783540134000,1533070673256120320,MP09BQ7694,13903000,1783554037000,135.25622946953226,51.2334202536107,3.8984319026782894,197.4300000000003,51.2334202536107,1783540134000-642689989225816064-1533070673256120320,199.73,3.8155555555556475,,,
1557834963942899712,1783545285000-642689989225816064-1557834963942899712,1783545285000,1783558006000,1,199.547,44.008,4.534334666424286,642689989225816064,1783545285000,1557834963942899712,MP09BQ8912,12721000,1783558006000,116.18184753870155,44.00827558284149,4.534306272109465,196.9449999999997,44.0082755828415,1783545285000-642689989225816064-1557834963942899712,199.547,3.484722222222217,,,
1326601705701244928,1783526282000-642689989225816064-1326601705701244928,1783526282000,1783540911000,1,199.465,51.497,3.8733324271316776,642689989225816064,1783526282000,1326601705701244928,MP09DU7263,14629000,1783540911000,135.95161966716148,51.496825631500556,3.8733455422539182,,51.496825631500556,1783526282000-642689989225816064-1326601705701244928,199.465,4.026666666666642,,,
1326601705701244928,1783471283000-642689989225816064-1326601705701244928,1783471283000,1783485654000,1,198.91,61.427,3.2381526039038206,642689989225816064,1783471283000,1326601705701244928,MP09DU7263,14371000,1783485654000,162.16774667915948,61.42717677240889,3.2381432852916654,197.28000000002794,61.42717677240889,1783471283000-642689989225816064-1326601705701244928,198.91,3.9433333333345217,,,
1326602160833560576,1783554315000-642689989225816064-1326602160833560576,1783554315000,1783569005000,2,198.869,64.56,3.0803748451053283,642689989225816064,1783554315000,1326602160833560576,MP09DT3645,14690000,1783569005000,170.46618206643117,64.57052351001181,3.080213527603837,196.19999999995343,64.57052351001181,1783554315000-642689989225816064-1326602160833560576,198.891,4.031666666667661,,,
1326602030344568832,1783469710000-642689989225816064-1326602030344568832,1783469710000,1783484919000,1,198.822,70.033,2.838975911356075,642689989225816064,1783469710000,1326602030344568832,MP09DY9063,15209000,1783484919000,184.8874351355164,70.03311936951378,2.8389710724002035,,70.03311936951378,1783469710000-642689989225816064-1326602030344568832,198.822,4.187777777779047,,,
1326603043004743680,1783474994000-642689989225816064-1326603043004743680,1783474994000,1783491304000,1,198.821,65.078,3.055118473216755,642689989225816064,1783474994000,1326603043004743680,MP09AE6372,16310000,1783491304000,171.8068466122509,65.07835098948897,3.0551019959327532,,65.07835098948897,1783474994000-642689989225816064-1326603043004743680,198.821,4.493611111111022,,,
1326601836949405696,1783471509000-642689989225816064-1326601836949405696,1783471509000,1783487532000,1,198.817,62.568,3.177614755146401,642689989225816064,1783471509000,1326601836949405696,MP09DY9036,16023000,1783487532000,165.1795977456599,62.568029449113595,3.177613259527333,197.55999999999767,62.568029449113595,1783471509000-642689989225816064-1326601836949405696,198.817,4.401944444445689,,,
1533070673256120320,1783476805000-642689989225816064-1533070673256120320,1783476805000,1783492717000,1,198.728,69.569,2.8565596745676953,642689989225816064,1783476805000,1533070673256120320,MP09BQ7694,15912000,1783492717000,183.66209907616363,69.56897692278925,2.856560622137037,196.87999999999738,69.56897692278925,1783476805000-642689989225816064-1533070673256120320,198.728,4.37083333333328,,,
1326601836949405696,1783533000000-642689989225816064-1326601836949405696,1783533000000,1783546606000,1,198.636,50.062,3.9677999280891694,642689989225816064,1783533000000,1326601836949405696,MP09DY9036,13606000,1783546606000,132.1626751132504,50.0616193610797,3.9678300968911353,,50.0616193610797,1783533000000-642689989225816064-1326601836949405696,198.636,3.742500000000291,,,
566305825849643008,1783518511000-642689989225816064-566305825849643008,1783518511000,1783533524000,1,198.099,40.684,4.869211483629928,642689989225816064,1783518511000,566305825849643008,MP09AF2745,15013000,1783533524000,107.4056751958623,40.68396787722057,4.869215328205929,,29.925024583333332,1783518511000-642689989225816064-566305825849643008,198.099,2.551916666666673,,,
1557834733679804416,1783552924000-642689989225816064-1557834733679804416,1783552924000,1783566800000,1,198.059,55.271,3.583416258073854,642689989225816064,1783552924000,1557834733679804416,MP09BQ8967,13876000,1783566800000,145.91662930252576,55.27145049338097,3.5833870512176724,195.9300000000003,55.27145049338097,1783552924000-642689989225816064-1557834733679804416,198.059,3.8208333333333258,,,
1537194706461523968,1783529149000-642689989225816064-1537194706461523968,1783529149000,1783543292000,1,198.016,56.095,3.5300115874855154,642689989225816064,1783529149000,1537194706461523968,MP09BN3822,14143000,1783543292000,148.09189601151684,56.09541515587758,3.5299854622655773,195.52999999999884,56.09541515587758,1783529149000-642689989225816064-1537194706461523968,198.016,3.8733333333334485,,,
1326601740895649792,1783503322000-642689989225816064-1326601740895649792,1783503322000,1783518262000,1,197.031,58.835,3.3488739695759326,642689989225816064,1783503322000,1326601740895649792,MP09DT3654,14940000,1783518262000,155.32371585698078,58.834740854916966,3.34888872011635,194.47999999998137,58.834740854916966,1783503322000-642689989225816064-1326601740895649792,197.031,4.118888888890069,,,
1326601941924446208,1783502315000-642689989225816064-1326601941924446208,1783502315000,1783517788000,1,196.996,58.241,3.3824281863292183,642689989225816064,1783502315000,1326601941924446208,MP09BN3854,15473000,1783517788000,153.75519801000246,58.240605306819106,3.382451108847502,194.6949999999997,58.240605306819106,1783502315000-642689989225816064-1326601941924446208,196.996,4.248888888888814,,,
1515667522240643072,1783512828000-642689989225816064-1515667522240643072,1783512828000,1783532403000,1,196.554,43.732,4.494512027805726,642689989225816064,1783512828000,1515667522240643072,MP09BJ5830,19575000,1783532403000,115.4522931090127,43.731929207959354,4.494519303397814,,32.70334626307713,1783512828000-642689989225816064-1515667522240643072,196.554,3.289611111111122,,,
