vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids
1326602030344568832,1789265284000-642689989225816064-1326602030344568832,1789265284000,1789279681000,1,198.943,62.945,3.1605846373818416,642689989225816064,1789265284000,1326602030344568832,MP09DY9063,14397000,1789279681000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789279759945}",166.17417886488371,198.943,62.94476472154686,3.160596451191422,197.60000000009313,62.94476472154686,1789265284000-642689989225816064-1326602030344568832,3.94361111111175,,
1326601941924446208,1789258866000-642689989225816064-1326601941924446208,1789258866000,1789273318000,1,198.918,62.702,3.172434691078435,642689989225816064,1789258866000,1326601941924446208,MP09BN3854,14452000,1789273318000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789273374631}",165.53373621020063,198.918,62.702172806894175,3.1724259478633052,196.3799999999901,62.70217280689417,1789258866000-642689989225816064-1326601941924446208,3.9652777777778283,,
1533070516129103872,1789268670000-642689989225816064-1533070516129103872,1789268670000,1789283014000,1,198.89,63.062,3.1538803082680538,642689989225816064,1789268670000,1533070516129103872,MP09BQ7692,14344000,1789283014000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789283055621}",166.48275730124416,198.89,63.06165049289552,3.1538977880448402,197.31000000001222,63.06165049289552,1789268670000-642689989225816064-1533070516129103872,3.9355555555555384,,
1537194706461523968,1789264275000-642689989225816064-1537194706461523968,1789264275000,1789279122000,1,198.88,59.062,3.367308929599404,642689989225816064,1789264275000,1537194706461523968,MP09BN3822,14847000,1789279122000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789279128898}",155.923753957188,198.88,59.062028014086366,3.3673073324296765,198.02999999999884,59.06202801408637,1789264275000-642689989225816064-1537194706461523968,4.065833333333558,,
1537213879656906752,1789265941000-642689989225816064-1537213879656906752,1789265941000,1789281165000,1,198.856,67.27,2.9560874089490117,642689989225816064,1789265941000,1537213879656906752,MP09BN1073,15224000,1789281165000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789281205382}",177.5923905248636,198.856,67.26984489578166,2.956094224805769,197.81999999999243,67.26984489578166,1789265941000-642689989225816064-1537213879656906752,4.18805555555582,,
1515667522240643072,1789301591000-642689989225816064-1515667522240643072,1789301591000,1789320253000,1,198.845,44.252,4.493469221730091,642689989225816064,1789301591000,1515667522240643072,MP09BJ5830,18662000,1789320253000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789320312943}",116.82421425977864,198.845,44.25159631052221,4.493510213838734,,35.784256118930166,1789301591000-642689989225816064-1515667522240643072,3.240326388888897,,
1326601999923281920,1789261739000-642689989225816064-1326601999923281920,1789261739000,1789276595000,1,198.815,64.214,3.0961316846793534,642689989225816064,1789261739000,1326601999923281920,MP09DZ9027,14856000,1789276595000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789276639248}",169.52547124927816,198.815,64.2141936550296,3.096122347468389,195.0,64.12711078355007,1789261739000-642689989225816064-1326601999923281920,4.068333333332703,,
1326602059092328448,1789341708000-642689989225816064-1326602059092328448,1789341708000,1789355579000,1,198.813,58.005,3.4275148694078093,642689989225816064,1789341708000,1326602059092328448,MP09DT9045,13871000,1789355579000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789355584247}",153.1338778418771,198.813,58.00525675828678,3.4274996976303713,196.0799999999581,58.00525675828678,1789341708000-642689989225816064-1326602059092328448,3.8177777777764277,,
1326601705701244928,1789343690000-642689989225816064-1326601705701244928,1789343690000,1789357332000,1,198.177,63.284,3.1315498388218193,642689989225816064,1789343690000,1326601705701244928,MP09DU7263,13642000,1789357332000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789357424549}",167.06919424499822,198.177,63.28378569886296,3.1315604433500366,196.71999999997206,63.28378569886296,1789343690000-642689989225816064-1326601705701244928,3.743611111111022,,
1326601999923281920,1789342795000-642689989225816064-1326601999923281920,1789342795000,1789356312000,1,198.076,59.588,3.3240920990803517,642689989225816064,1789342795000,1326601999923281920,MP09DZ9027,13517000,1789356312000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789356322604}",157.31301610460517,198.076,59.5882636759868,3.3240773900888425,196.8399999999674,59.5882636759868,1789342795000-642689989225816064-1326601999923281920,3.6988888888899965,,
1326601740895649792,1789339840000-642689989225816064-1326601740895649792,1789339840000,1789353853000,1,197.983,53.214,3.7205058819107757,642689989225816064,1789339840000,1326601740895649792,MP09DT3654,14013000,1789353853000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789353863292}",140.4854734325628,197.983,53.21419448203136,3.7204922845699033,196.8399999999674,53.21419448203136,1789339840000-642689989225816064-1326601740895649792,3.85166666666737,,
1326601969871093760,1789268129000-642689989225816064-1326601969871093760,1789268129000,1789284406000,2,197.91,61.037,3.242459491783672,642689989225816064,1789268129000,1326601969871093760,MP09BN3893,16277000,1789284406000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789284430779}",161.1451485759262,199.296,61.039829006032654,3.2650156995083206,198.47999999999593,61.039829006032654,1789268129000-642689989225816064-1326601969871093760,4.466111111111331,,
1531026470644744192,1789264914000-642689989225816064-1531026470644744192,1789264914000,1789279254000,1,194.757,59.577,3.2689964247948033,642689989225816064,1789264914000,1531026470644744192,MP09BM0987,14340000,1789279254000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789279281913}",157.2823049236408,194.757,59.57663065289424,3.2690166910360294,,59.57663065289424,1789264914000-642689989225816064-1531026470644744192,3.9402777777777374,,
1326603043004743680,1789277583000-642689989225816064-1326603043004743680,1789277583000,1789291896000,1,194.68,52.741,3.691245899774369,642689989225816064,1789277583000,1326603043004743680,MP09AE6372,14313000,1789291896000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789291902987}",139.23556052248887,194.68,52.740742622154876,3.6912639132658045,193.4800000000978,52.740742622154876,1789277583000-642689989225816064-1326603043004743680,3.944166666666206,,
1557834733679804416,1789265779000-642689989225816064-1557834733679804416,1789265779000,1789281174000,1,194.669,59.476,3.2730681283206673,642689989225816064,1789265779000,1557834733679804416,MP09BQ8967,15395000,1789281174000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789281213473}",157.01696748062184,194.669,59.47612404569009,3.2730613018839887,192.97999999999593,59.47612404569009,1789265779000-642689989225816064-1557834733679804416,4.221388888888896,,
1531014613364113408,1789294034000-642689989225816064-1531014613364113408,1789294034000,1789309111000,1,194.668,57.542,3.3830593305759273,642689989225816064,1789294034000,1531014613364113408,MP09BM0929,15077000,1789309111000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789309116730}",151.9118876150517,194.668,57.54238167236807,3.3830368911108146,192.02999999999884,57.54238167236807,1789294034000-642689989225816064-1531014613364113408,4.158611111110986,,
1326601941924446208,1789275036000-642689989225816064-1326601941924446208,1789275036000,1789289740000,1,194.664,61.839,3.1479163634599523,642689989225816064,1789275036000,1326601941924446208,MP09BN3854,14704000,1789289740000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789289748798}",163.25591342190305,194.664,61.839361144660245,3.1478979794863062,192.08000000000175,61.83936114466025,1789275036000-642689989225816064-1326601941924446208,4.035555555555447,,
1533070673256120320,1789278954000-642689989225816064-1533070673256120320,1789278954000,1789292669000,1,194.659,60.865,3.1982091514006403,642689989225816064,1789278954000,1533070673256120320,MP09BQ7694,13715000,1789292669000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789292674875}",160.68333149972892,194.659,60.86489829535186,3.1982144955767673,192.2600000000093,60.86489829535186,1789278954000-642689989225816064-1533070673256120320,3.7808333333332484,,
1326601969871093760,1789284614000-642689989225816064-1326601969871093760,1789284614000,1789299549000,1,194.657,58.703,3.3159634090250925,642689989225816064,1789284614000,1326601969871093760,MP09BN3893,14935000,1789299549000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789299554101}",154.97719024572973,194.657,58.7034811536855,3.3159362302618596,193.82000000000698,58.7034811536855,1789284614000-642689989225816064-1326601969871093760,4.096944444444489,,
1533610372471193600,1789271605000-642689989225816064-1533610372471193600,1789271605000,1789284814000,1,194.657,63.225,3.078797943851325,642689989225816064,1789271605000,1533610372471193600,MP09BL8769,13209000,1789284814000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789284853598}",166.91284382326995,194.657,63.22456205426892,3.078819270158262,193.7399999999907,63.22456205426893,1789271605000-642689989225816064-1533610372471193600,3.6408333333333758,,
1533070516129103872,1789285942000-642689989225816064-1533070516129103872,1789285942000,1789299610000,1,194.644,62.944,3.09233604473818,642689989225816064,1789285942000,1533070516129103872,MP09BQ7692,13668000,1789299610000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789299768144}",166.17167704582494,194.644,62.94381706281247,3.0923450321699137,,62.94381706281248,1789285942000-642689989225816064-1533070516129103872,3.7597222222220807,,
1533070725588451328,1789286073000-642689989225816064-1533070725588451328,1789286073000,1789300027000,1,194.631,58.262,3.3406165253510007,642689989225816064,1789286073000,1533070725588451328,MP09BQ7645,13954000,1789300027000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789300093367}",153.81101304934322,194.631,58.26174736717546,3.340631010831211,191.6600000000035,58.26174736717546,1789286073000-642689989225816064-1533070725588451328,3.823611111111177,,
1537213879656906752,1789298288000-642689989225816064-1537213879656906752,1789298288000,1789314182000,1,194.631,62.176,3.130323597529593,642689989225816064,1789298288000,1537213879656906752,MP09BN1073,15894000,1789314182000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789314225760}",164.14484782622074,194.631,62.17607872205331,3.130319634180566,193.64999999999418,62.17607872205332,1789298288000-642689989225816064-1537213879656906752,4.374444444444634,,
1537213879656906752,1789282408000-642689989225816064-1537213879656906752,1789282408000,1789296974000,1,194.624,65.165,2.9866339292565023,642689989225816064,1789282408000,1537213879656906752,MP09BN1073,14566000,1789296974000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789296982826}",172.03557787303427,194.624,65.16499161857358,2.9866343133930138,193.63999999999942,65.16499161857358,1789282408000-642689989225816064-1537213879656906752,4.005000000000109,,
718906843354628096,1789274309000-642689989225816064-718906843354628096,1789274309000,1789289233000,1,194.624,79.464,2.4492097050236583,642689989225816064,1789274309000,718906843354628096,MP09DK7263,14924000,1789289233000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789289353510}",209.78495999994223,194.624,79.46399999997811,2.449209705024333,191.19015035999473,79.46399999997811,1789274309000-642689989225816064-718906843354628096,0.0,,
1326601875818020864,1789262499000-642689989225816064-1326601875818020864,1789262499000,1789276332000,1,194.623,57.056,3.41108735277622,642689989225816064,1789262499000,1326601875818020864,MP09BN1094,13833000,1789276332000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789276340704}",150.62652449711118,194.623,57.0555017034512,3.411117143646597,193.8000000000029,57.0555017034512,1789262499000-642689989225816064-1326601875818020864,3.793611111111204,,
1533070725588451328,1789269691000-642689989225816064-1533070725588451328,1789269691000,1789283911000,1,194.623,62.255,3.1262227933499314,642689989225816064,1789269691000,1533070725588451328,MP09BQ7645,14220000,1789283911000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789283936897}",164.35253187964423,194.623,62.254746924107664,3.126235501965132,191.64999999999418,62.254746924107664,1789269691000-642689989225816064-1533070725588451328,3.912777777777819,,
1530989903863611392,1789267847000-642689989225816064-1530989903863611392,1789267847000,1789282345000,1,194.622,65.556,2.9687900421014097,642689989225816064,1789267847000,1530989903863611392,MP09BL8795,14498000,1789282345000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789282355801}",173.0684595464071,194.622,65.55623467666935,2.968779414496537,193.3299999999872,65.55623467666935,1789267847000-642689989225816064-1530989903863611392,3.9986111111111313,,
1326601811460620288,1789264456000-642689989225816064-1326601811460620288,1789264456000,1789278437000,1,194.618,62.643,3.1067796880736873,642689989225816064,1789264456000,1326601811460620288,MP09AE9054,13981000,1789278437000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789278446713}",165.37716919571164,194.618,62.64286711958774,3.1067862782919313,193.43999999994412,62.64286711958774,1789264456000-642689989225816064-1326601811460620288,3.834444444444671,,
1534933431186620416,1789300035000-642689989225816064-1534933431186620416,1789300035000,1789314806000,1,194.613,65.843,2.9557128320398522,642689989225816064,1789300035000,1534933431186620416,MP09BL8455,14771000,1789314806000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789314812801}",173.82676582028907,194.613,65.84347190162464,2.9556916483803777,192.79000000000815,65.84347190162464,1789300035000-642689989225816064-1534933431186620416,4.047500000000127,,
1326603043004743680,1789261721000-642689989225816064-1326603043004743680,1789261721000,1789275844000,1,194.612,61.438,3.1676161333376736,642689989225816064,1789261721000,1326603043004743680,MP09AE6372,14123000,1789275844000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789275855094}",162.19649724660388,194.612,61.4380671388651,3.1676126718005166,193.63999999989755,61.438067138865094,1789261721000-642689989225816064-1326603043004743680,3.882222222222481,,
1557834963942899712,1789271486000-642689989225816064-1557834963942899712,1789271486000,1789285939000,1,194.61,66.436,2.9292853272322232,642689989225816064,1789271486000,1557834963942899712,MP09BQ8912,14453000,1789285939000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789285942731}",175.3903290678803,194.61,66.43573070753041,2.9292972008802067,193.04000000000815,66.43573070753041,1789271486000-642689989225816064-1557834963942899712,3.9738888888889505,,
1530989903863611392,1789284688000-642689989225816064-1530989903863611392,1789284688000,1789299061000,1,194.6,65.351,2.977766216278251,642689989225816064,1789284688000,1530989903863611392,MP09BL8795,14373000,1789299061000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789299080417}",172.52758279156896,194.6,65.35135711801854,2.977749944022896,193.38000000000466,65.35135711801854,1789284688000-642689989225816064-1530989903863611392,3.943611111111295,,
1557834733679804416,1789282054000-642689989225816064-1557834733679804416,1789282054000,1789297766000,1,194.598,62.427,3.1172088999951946,642689989225816064,1789282054000,1557834733679804416,MP09BQ8967,15712000,1789297766000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789297925671}",164.80790930323295,194.598,62.42723837243672,3.1171969972312628,192.88999999999942,62.42723837243672,1789282054000-642689989225816064-1557834733679804416,4.3088888888887595,,
1326601740895649792,1789289410000-642689989225816064-1326601740895649792,1789289410000,1789304882000,1,194.592,63.665,3.056498861226734,642689989225816064,1789289410000,1326601740895649792,MP09DT3654,15472000,1789304882000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789304888998}",168.07509338404148,194.592,63.66480810001571,3.0565080741985615,,63.66480810001572,1789289410000-642689989225816064-1326601740895649792,4.248888888889269,,
1326601941924446208,1789290206000-642689989225816064-1326601941924446208,1789290206000,1789305014000,1,194.59,55.324,3.5172800231364327,642689989225816064,1789290206000,1326601941924446208,MP09BN3854,14808000,1789305014000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789305023456}",146.0546007129695,194.59,55.323712391276324,3.51729830825098,191.9899999999907,55.323712391276324,1789290206000-642689989225816064-1326601941924446208,4.064444444444462,,
1326601969871093760,1789301111000-642689989225816064-1326601969871093760,1789301111000,1789315974000,1,194.588,56.604,3.4377075825030032,642689989225816064,1789301111000,1326601969871093760,MP09BN3893,14863000,1789315974000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789316030623}",149.43340589478439,194.588,56.60356283893348,3.43773413263232,193.97000000000116,56.60356283893348,1789301111000-642689989225816064-1326601969871093760,4.066388888888923,,
1534933431186620416,1789284184000-642689989225816064-1534933431186620416,1789284184000,1789298705000,1,194.588,59.725,3.258066136458769,642689989225816064,1789284184000,1534933431186620416,MP09BL8455,14521000,1789298705000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789298709732}",157.67470674271144,194.588,59.72526770557251,3.2580515328832,192.69000000000233,59.72526770557251,1789284184000-642689989225816064-1534933431186620416,4.004722222222426,,
1326603043004743680,1789292777000-642689989225816064-1326603043004743680,1789292777000,1789308672000,1,194.583,73.424,2.650128023534539,642689989225816064,1789292777000,1326603043004743680,MP09AE6372,15895000,1789308672000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789308692832}",193.8391482960577,194.583,73.42391980911276,2.650130917906265,193.80000000004657,73.42391980911276,1789292777000-642689989225816064-1326603043004743680,4.374444444445544,,
1533070725588451328,1789320314000-642689989225816064-1533070725588451328,1789320314000,1789335003000,1,194.583,52.156,3.730788404018713,642689989225816064,1789320314000,1533070725588451328,MP09BQ7645,14689000,1789335003000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789335011583}",137.6918984278021,194.583,52.15602213174322,3.730786820906206,191.66999999999825,52.15602213174322,1789320314000-642689989225816064-1533070725588451328,4.004166666666606,,
1533593777682251776,1789275033000-642689989225816064-1533593777682251776,1789275033000,1789288965000,1,194.583,63.515,3.0635755333385815,642689989225816064,1789275033000,1533593777682251776,MP09BL8707,13932000,1789288965000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789288969789}",167.6792519552816,194.583,63.51486816487938,3.063581892272507,191.63999999998487,63.51486816487938,1789275033000-642689989225816064-1533593777682251776,3.820833333333212,,
1557834733679804416,1789298452000-642689989225816064-1557834733679804416,1789298452000,1789314805000,1,194.576,59.783,3.2547045146613582,642689989225816064,1789298452000,1557834733679804416,MP09BQ8967,16353000,1789314805000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789314814191}",157.82799409298104,194.576,59.78333109582615,3.2546864892509237,193.11000000000058,59.78333109582615,1789298452000-642689989225816064-1557834733679804416,4.493888888888932,,
1530989903863611392,1789322467000-642689989225816064-1530989903863611392,1789322467000,1789336310000,1,194.567,52.7,3.6919734345351043,642689989225816064,1789322467000,1530989903863611392,MP09BL8795,13843000,1789336310000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789336315447}",139.12857849578046,194.567,52.70021912718956,3.6919580833320915,193.35000000000582,52.70021912718956,1789322467000-642689989225816064-1530989903863611392,3.7902777777776464,,
1326602030344568832,1789282032000-642689989225816064-1326602030344568832,1789282032000,1789295834000,1,194.562,62.935,3.0914753316914276,642689989225816064,1789282032000,1326602030344568832,MP09DY9063,13802000,1789295834000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789295836484}",166.1476499721488,194.562,62.93471589854121,3.091489287306211,193.39999999990687,62.93471589854121,1789282032000-642689989225816064-1326602030344568832,3.7849999999998545,,
1326601875818020864,1789278534000-642689989225816064-1326601875818020864,1789278534000,1789292173000,1,194.555,53.687,3.623875426080802,642689989225816064,1789278534000,1326601875818020864,MP09BN1094,13639000,1789292173000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789292182047}",141.73432931875476,194.555,53.68724595407377,3.6238588242434746,193.52999999999884,53.68724595407377,1789278534000-642689989225816064-1326601875818020864,3.7508333333330484,,
1531014613364113408,1789273181000-642689989225816064-1531014613364113408,1789273181000,1789287181000,1,194.554,61.071,3.1857018879664656,642689989225816064,1789273181000,1531014613364113408,MP09BM0929,14000000,1789287181000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789287199203}",161.22652671037685,194.554,61.070654056960926,3.1857199338087723,,61.07065405696093,1789273181000-642689989225816064-1531014613364113408,3.852222222222281,,
1533593777682251776,1789290275000-642689989225816064-1533593777682251776,1789290275000,1789305874000,1,194.554,55.407,3.5113613803310053,642689989225816064,1789290275000,1533593777682251776,MP09BL8707,15599000,1789305874000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1789305877522}",146.27471164686534,194.554,55.40708774502475,3.5113558195895234,191.8300000000163,55.40708774502475,1789290275000-642689989225816064-1533593777682251776,4.301111111111368,,
