account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1776390674000,1500848886552461312,NL01AK3124,1354000,1776392028000,,8839.0,,,,,1776390674000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1776448068000,1505944797024616448,RJ47GA8532,6575000,1776454643000,,,,,,,1776448068000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776418337000,1505944797024616448,RJ47GA8532,496000,1776418833000,,,,,,,1776418337000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776417748000,1505944797024616448,RJ47GA8532,128000,1776417876000,,,,,,,1776417748000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776416395000,1505944797024616448,RJ47GA8532,1001000,1776417396000,,,,,,,1776416395000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776377085000,1505944797024616448,RJ47GA8532,136000,1776377221000,,,,,,,1776377085000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776371394000,1505944797024616448,RJ47GA8532,459000,1776371853000,,,,,,,1776371394000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776367608000,1505944797024616448,RJ47GA8532,371000,1776367979000,,,,,,,1776367608000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776365907000,1505944797024616448,RJ47GA8532,714000,1776366621000,,,,,,,1776365907000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1776420678000,1545767666730401792,NL01AK8998,148000,1776420826000,,,,,,,1776420678000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776418565000,1545767666730401792,NL01AK8998,180000,1776418745000,,,,,,,1776418565000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776414641000,1545767666730401792,NL01AK8998,1289000,1776415930000,,,,,,,1776414641000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776413226000,1545767666730401792,NL01AK8998,157000,1776413383000,,,,,,,1776413226000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776405090000,1545767666730401792,NL01AK8998,151000,1776405241000,,,,,,,1776405090000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776404639000,1545767666730401792,NL01AK8998,349000,1776404988000,,,,,,,1776404639000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776402426000,1545767666730401792,NL01AK8998,155000,1776402581000,,,,,,,1776402426000-632578958264631296-1545767666730401792,,,,,
632578958264631296,1776449323000,1545823503347875840,NL01AK8870,384000,1776449707000,,,,,,,1776449323000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776445168000,1545823503347875840,NL01AK8870,4053000,1776449221000,,,,,,,1776445168000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776440475000,1545823503347875840,NL01AK8870,4354000,1776444829000,,,,,,,1776440475000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776437716000,1545823503347875840,NL01AK8870,517000,1776438233000,,,,,,,1776437716000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776435180000,1545823503347875840,NL01AK8870,225000,1776435405000,,,,,,,1776435180000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776426824000,1545823503347875840,NL01AK8870,4490000,1776431314000,,,,,,,1776426824000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776416981000,1545823503347875840,NL01AK8870,1248000,1776418229000,,,,,,,1776416981000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776414068000,1545823503347875840,NL01AK8870,1094000,1776415162000,,,,,,,1776414068000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776411345000,1545823503347875840,NL01AK8870,970000,1776412315000,,,,,,,1776411345000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776410394000,1545823503347875840,NL01AK8870,856000,1776411250000,,,,,,,1776410394000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776407361000,1545823503347875840,NL01AK8870,544000,1776407905000,,,,,,,1776407361000-632578958264631296-1545823503347875840,,,,,
632578958264631296,1776414576000,1545823852121030656,NL01AK8996,1433000,1776416009000,,,,,,,1776414576000-632578958264631296-1545823852121030656,,,,,
632578958264631296,1776411025000,1545823852121030656,NL01AK8996,162000,1776411187000,,,,,,,1776411025000-632578958264631296-1545823852121030656,,,,,
632578958264631296,1776404605000,1545823852121030656,NL01AK8996,228000,1776404833000,,,,,,,1776404605000-632578958264631296-1545823852121030656,,,,,
632578958264631296,1776420380000,1545824186436419584,NL01AK8995,268000,1776420648000,,,,,,,1776420380000-632578958264631296-1545824186436419584,,,,,
632578958264631296,1776402965000,1545824186436419584,NL01AK8995,1097000,1776404062000,,,,,,,1776402965000-632578958264631296-1545824186436419584,,,,,
632578958264631296,1776445197000,1545824482457812992,NL01AK8869,4452000,1776449649000,,,,,,,1776445197000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776440468000,1545824482457812992,NL01AK8869,4690000,1776445158000,,,,,,,1776440468000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776437384000,1545824482457812992,NL01AK8869,937000,1776438321000,,,,,,,1776437384000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776426831000,1545824482457812992,NL01AK8869,4107000,1776430938000,,,,,,,1776426831000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776416993000,1545824482457812992,NL01AK8869,1415000,1776418408000,,,,,,,1776416993000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776414081000,1545824482457812992,NL01AK8869,1191000,1776415272000,,,,,,,1776414081000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776410778000,1545824482457812992,NL01AK8869,1645000,1776412423000,,,,,,,1776410778000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776402426000,1545824482457812992,NL01AK8869,256000,1776402682000,,,,,,,1776402426000-632578958264631296-1545824482457812992,,,,,
632578958264631296,1776419149000,1545824860603678720,NL01AK8994,424000,1776419573000,,,,,,,1776419149000-632578958264631296-1545824860603678720,,,,,
632578958264631296,1776414667000,1545824860603678720,NL01AK8994,1313000,1776415980000,,,,,,,1776414667000-632578958264631296-1545824860603678720,,,,,
632578958264631296,1776413339000,1545824860603678720,NL01AK8994,294000,1776413633000,,,,,,,1776413339000-632578958264631296-1545824860603678720,,,,,
632578958264631296,1776423516000,1545825206881222656,NL01AK8997,185000,1776423701000,,,,,,,1776423516000-632578958264631296-1545825206881222656,,,,,
632578958264631296,1776421575000,1545825206881222656,NL01AK8997,384000,1776421959000,,,,,,,1776421575000-632578958264631296-1545825206881222656,,,,,
632578958264631296,1776416125000,1545825206881222656,NL01AK8997,2414000,1776418539000,,,,,,,1776416125000-632578958264631296-1545825206881222656,,,,,
632578958264631296,1776413878000,1545825206881222656,NL01AK8997,189000,1776414067000,,,,,,,1776413878000-632578958264631296-1545825206881222656,,,,,
632578958264631296,1776405853000,1545825206881222656,NL01AK8997,2084000,1776407937000,,,,,,,1776405853000-632578958264631296-1545825206881222656,,,,,
632578958264631296,1776405293000,1545825206881222656,NL01AK8997,206000,1776405499000,,,,,,,1776405293000-632578958264631296-1545825206881222656,,,,,
1194637793272266752,1776436387000,874238000127541248,RJ47GA4754,3177000,1776439564000,27.568814983868975,32523.0,0.8999999999996362,10.442732948435218,3.1144146039733194,10.442732948435218,1776436387000-1194637793272266752-874238000127541248,33.40000000002328,,,,0.0
1194637793272266752,1776435512000,874238000127541248,RJ47GA4754,217000,1776435729000,0.4204334971428572,,0.04597222222222222,0.15925511255411257,,0.15925511255411257,1776435512000-1194637793272266752-874238000127541248,0.0,,,,
1194637793272266752,1776434469000,874238000127541248,RJ47GA4754,452000,1776434921000,1.5555320436879427,227.0,0.11527777777777778,0.5892166832151298,0.3852572516469628,0.5892166832151298,1776434469000-1194637793272266752-874238000127541248,0.1999999999825377,,,,
1194637793272266752,1776431108000,874238000127541248,RJ47GA4754,451000,1776431559000,1.5799789962884165,29.0,0.11243055555555556,0.5984768925334911,0.048456340356327364,0.5984768925334911,1776431108000-1194637793272266752-874238000127541248,0.10000000000582077,,,,
1194637793272266752,1776424110000,874238000127541248,RJ47GA4754,270000,1776424380000,0.8288329478659613,8.0,0.059166666666666666,0.313951874191652,0.02548161249426528,0.313951874191652,1776424110000-1194637793272266752-874238000127541248,,,,,
1194637793272266752,1776420750000,874238000127541248,RJ47GA4754,3099000,1776423849000,16.931097683004996,10472.0,0.7999999999992724,6.413294576895831,1.6328581003788332,6.413294576895831,1776420750000-1194637793272266752-874238000127541248,10.699999999982538,,,,0.0
1194637793272266752,1776418169000,874238000127541248,RJ47GA4754,2451000,1776420620000,32.17062494396405,28993.0,0.6000000000003638,12.185842781804565,2.3792363416415676,12.185842781804567,1776418169000-1194637793272266752-874238000127541248,29.800000000017462,,,,0.3679999999999987
1194637793272266752,1776412355000,874238000127541248,RJ47GA4754,561000,1776412916000,5.289230425874169,3032.0,0.14483333333333331,2.003496373437185,1.5133543739828794,2.003496373437185,1776412355000-1194637793272266752-874238000127541248,3.1999999999825377,,,,0.0
1194637793272266752,1776409473000,874238000127541248,RJ47GA4754,549000,1776410022000,2.0639892436842113,459.0,0.13799333333333333,0.7818141074561406,0.5870960828444116,0.7818141074561406,1776409473000-1194637793272266752-874238000127541248,0.5,,,,0.0
1194637793272266752,1776398060000,874238000127541248,RJ47GA4754,186000,1776398246000,0.45433731444444453,,0.040079722222222225,0.17209746759259262,0.10459189348800592,0.17209746759259262,1776398060000-1194637793272266752-874238000127541248,0.0,,,,
1194637793272266752,1776395977000,874238000127541248,RJ47GA4754,682000,1776396659000,3.504735464476191,737.0,0.1000000000003638,1.3275513123015874,0.5551574490346868,1.3275513123015874,1776395977000-1194637793272266752-874238000127541248,0.7999999999883585,,,,0.0
1194637793272266752,1776394963000,874238000127541248,RJ47GA4754,522000,1776395485000,3.5538837121673916,1671.0,0.12833333333333333,1.3461680727906786,1.2413011671981846,1.3461680727906786,1776394963000-1194637793272266752-874238000127541248,1.7000000000116415,,,,0.0
