vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
1050035941135089664,1778090476000-632578958264631296-1050035941135089664,1778090476000,1778102958000,1,148.238,55.189,2.686006269365272,632578958264631296,1778090476000,1050035941135089664,RJ47GA5558,12482000,1778102958000,145.69919210117342,148.238,3.4000000000005457,55.18908791711114,2.6860019905137706,55.18908791711114,1778090476000-632578958264631296-1050035941135089664,158.5,,,,
1406586435233906688,1778072996000-632578958264631296-1406586435233906688,1778072996000,1778088009000,1,147.659,52.238,2.8266587541636357,632578958264631296,1778072996000,1406586435233906688,NL01AJ7417,15013000,1778088009000,137.90710979607044,147.659,4.150000000000091,52.237541589420616,2.8266835595093274,52.237541589420616,1778072996000-632578958264631296-1406586435233906688,156.18499999999767,,,,
966356141711818752,1778026792000-632578958264631296-966356141711818752,1778026792000,1778040693000,1,147.634,58.438,2.526335603545638,632578958264631296,1778026792000,966356141711818752,RJ47GA4711,13901000,1778040693000,154.27592228822655,147.634,0.0,58.43784935160097,2.5263421162496185,58.437849351600974,1778026792000-632578958264631296-966356141711818752,152.79999999998836,,,,
1363836271826305024,1778039256000-632578958264631296-1363836271826305024,1778039256000,1778052225000,1,147.592,44.382,3.325492316704971,632578958264631296,1778039256000,1363836271826305024,NL01AJ4205,12969000,1778052225000,117.16729677779307,147.592,3.550000000000182,44.3815518097701,3.3255258994235817,44.3815518097701,1778039256000-632578958264631296-1363836271826305024,151.625,,,,
1141991039255445504,1778067313000-632578958264631296-1141991039255445504,1778067313000,1778081079000,1,147.33,52.828,2.7888619671386388,632578958264631296,1778067313000,1141991039255445504,RJ47GA6283,13766000,1778081079000,139.46648413844844,147.33,3.800000000000182,52.82821368880622,2.7888506862615685,52.82821368880622,1778067313000-632578958264631296-1141991039255445504,157.30000000001746,,,,
1064532839803912192,1778073325000-632578958264631296-1064532839803912192,1778073325000,1778087481000,1,147.274,43.002,3.424817450351146,632578958264631296,1778073325000,1064532839803912192,RJ47GA3903,14156000,1778087481000,113.52649105523163,147.274,3.900000000001455,43.00245873304228,3.424780915767438,43.00245873304228,1778073325000-632578958264631296-1064532839803912192,150.375,,,,
1454186236603269120,1778037777000-632578958264631296-1454186236603269120,1778037777000,1778050906000,1,147.156,36.009,4.086645005415313,632578958264631296,1778037777000,1454186236603269120,Rj47GA5305,13129000,1778050906000,95.06335425174336,147.156,0.0,36.00884630747854,4.086662447984003,36.00884630747854,1778037777000-632578958264631296-1454186236603269120,153.20000000001164,,,,
1396881382210273280,1778067562000-632578958264631296-1396881382210273280,1778067562000,1778081284000,1,147.118,47.638,3.088248876946975,632578958264631296,1778067562000,1396881382210273280,NL01AJ6927,13722000,1778081284000,125.7648035389931,147.118,3.75,47.63818315870951,3.0882370032851045,47.63818315870951,1778067562000-632578958264631296-1396881382210273280,156.25,,,,
809467481230934016,1778071938000-632578958264631296-809467481230934016,1778071938000,1778083872000,1,146.996,43.983,3.3421094513789424,632578958264631296,1778071938000,809467481230934016,RJ47GA3181,11934000,1778083872000,116.11579977142894,146.996,3.099999999998545,43.983257489177625,3.3420898858200614,43.983257489177625,1778071938000-632578958264631296-809467481230934016,164.64000000001397,['900758004217937927'],,900758004217937927,
1134877765846171648,1778063649000-632578958264631296-1134877765846171648,1778063649000,1778075317000,1,146.336,50.594,2.8923587777206787,632578958264631296,1778063649000,1134877765846171648,RJ47GA6215,11668000,1778075317000,133.56815999999293,146.336,3.199999999999818,50.59399999999732,2.8923587777208315,50.59399999999732,1778063649000-632578958264631296-1134877765846171648,157.10000000000582,,,,
1083016936570224640,1778022731000-632578958264631296-1083016936570224640,1778022731000,1778036654000,1,146.037,55.146,2.6481884452181483,632578958264631296,1778022731000,1083016936570224640,RJ47GA5904,13923000,1778036654000,145.58448972303563,146.037,3.8499999999994543,55.1456400466044,2.6482057307990616,55.1456400466044,1778022731000-632578958264631296-1083016936570224640,156.09999999997672,,,,
966356141711818752,1778056536000-632578958264631296-966356141711818752,1778056536000,1778070936000,1,145.659,65.868,2.2113773000546546,632578958264631296,1778056536000,966356141711818752,RJ47GA4711,14400000,1778070936000,173.89147305005352,145.659,3.9499999999989086,65.86798221592936,2.2113778971169724,65.86798221592936,1778056536000-632578958264631296-966356141711818752,150.59999999997672,,,,
933416236518211584,1778062297000-632578958264631296-933416236518211584,1778062297000,1778073894000,1,145.344,37.507,3.8751166448929535,632578958264631296,1778062297000,933416236518211584,RJ47GA4043,11597000,1778073894000,99.01744001433266,145.344,3.2000000000007276,37.5066060660351,3.87515734545812,37.5066060660351,1778062297000-632578958264631296-933416236518211584,157.375,,,,
1536014529144553472,1778061287000-632578958264631296-1536014529144553472,1778061287000,1778074189000,1,145.281,47.558,3.0548172757475083,632578958264631296,1778061287000,1536014529144553472,NL01AK8376,12902000,1778074189000,125.55338073274888,145.281,3.5500000000000114,47.558098762404875,3.0548109319047465,47.558098762404875,1778061287000-632578958264631296-1536014529144553472,148.91499999999996,,,,
1050035941135089664,1778061359000-632578958264631296-1050035941135089664,1778061359000,1778074414000,1,145.225,56.346,2.5773790508643026,632578958264631296,1778061359000,1050035941135089664,RJ47GA5558,13055000,1778074414000,148.75251129795487,145.225,3.5999999999994543,56.34564821892229,2.5773951421368113,56.34564821892229,1778061359000-632578958264631296-1050035941135089664,155.20000000001164,,,,
1187402009754468352,1778043910000-632578958264631296-1187402009754468352,1778043910000,1778056858000,1,145.1,46.089,3.1482566339039684,632578958264631296,1778043910000,1187402009754468352,RJ47GA6476,12948000,1778056858000,121.67480011081285,145.10000000000582,3.5,46.08893943591396,3.1482607709332386,46.08893943591396,1778043910000-632578958264631296-1187402009754468352,145.10000000000582,,,,
877447351826907136,1778025212000-632578958264631296-877447351826907136,1778025212000,1778036290000,1,145.047,47.155,3.075962252147174,632578958264631296,1778025212000,877447351826907136,RJ14GN1571,11078000,1778036290000,124.48919999999693,145.047,3.0,47.154999999998836,3.0759622521472503,47.154999999998836,1778025212000-632578958264631296-877447351826907136,151.0,,,,1.8028361386811593
1067775256489361408,1778041989000-632578958264631296-1067775256489361408,1778041989000,1778053555000,1,144.989,45.5,3.186571428571429,632578958264631296,1778041989000,1067775256489361408,RJ47GA4861,11566000,1778053555000,120.12,144.989,3.1500000000005457,45.5,3.186571428571429,45.5,1778041989000-632578958264631296-1067775256489361408,150.29999999998836,,,,
997896292355014656,1778060810000-632578958264631296-997896292355014656,1778060810000,1778074006000,1,144.748,41.514,3.48672736908031,632578958264631296,1778060810000,997896292355014656,RJ47GA5837,13196000,1778074006000,109.59807888005994,144.748,3.649999999999636,41.51442381820452,3.4866917732946217,41.51442381820452,1778060810000-632578958264631296-997896292355014656,151.39999999999418,,,,
908732861828300800,1778066898000-632578958264631296-908732861828300800,1778066898000,1778079515000,1,144.68,38.728,3.7357983887626522,632578958264631296,1778066898000,908732861828300800,RJ47GA2126,12617000,1778079515000,102.24292222270206,144.68,3.4499999999989086,38.728379629811386,3.735761769093788,38.728379629811386,1778066898000-632578958264631296-908732861828300800,149.625,,,,
