account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1790077864000,1291421127226163200,NL01AG9585,1664000,1790079528000,7.459616843152697,0.3999999999996362,2.8256124405881424,3.0340325080871873,8.39999999999418,2.8256124405881424,1790077864000-901025643674730496-1291421127226163200,8573.0,,,,,
901025643674730496,1790077543000,1291421127226163200,NL01AG9585,210000,1790077753000,0.63877314875,0.051041666666666666,0.24195952604166665,,0.0,0.24195952604166665,1790077543000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1790060944000,1291421127226163200,NL01AG9585,427000,1790061371000,1.3062073581014493,0.09854361111111111,0.4947755144323671,1.8230489862353487,0.8999999999941792,0.4947755144323671,1790060944000-901025643674730496-1291421127226163200,902.0,,,,,
901025643674730496,1790060262000,1291421127226163200,NL01AG9585,173000,1790060435000,0.24175003093137262,0.02000027777777778,0.09157198141339871,0.4368148355272702,,0.09157198141339871,1790060262000-901025643674730496-1291421127226163200,40.0,,,,,
901025643674730496,1790056791000,1291421127226163200,NL01AG9585,209000,1790057000000,0.3315994368659421,0.04833333333333333,0.12560584729770535,,0.0,0.12560584729770535,1790056791000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1790051451000,1291421127226163200,NL01AG9585,413000,1790051864000,0.6674247930016104,0.08323972222222223,0.25281242159151907,,0.0,0.25281242159151907,1790051451000-901025643674730496-1291421127226163200,,,,,,
901025643674730496,1790121079000,1447671848144732160,RJ14GQ0817,2662000,1790123741000,18.938403953611516,0.6999999999998181,7.173637861216482,2.3753638432356565,17.599999999976717,7.173637861216482,1790121079000-901025643674730496-1447671848144732160,17040.0,,,,,
901025643674730496,1790117265000,1447671848144732160,RJ14GQ0817,207000,1790117472000,0.23853054360507248,0.045000000000000005,0.09035247863828502,0.21028753484521603,0.0,0.09035247863828502,1790117265000-901025643674730496-1447671848144732160,,,,,,
901025643674730496,1790116639000,1447671848144732160,RJ14GQ0817,513000,1790117152000,0.4918981544680851,0.10641305555555555,0.1863250585106383,0.05366964636927269,0.0,0.1863250585106383,1790116639000-901025643674730496-1447671848144732160,,,,,,
901025643674730496,1790090604000,1447671848144732160,RJ14GQ0817,12604000,1790103208000,79.17930335010925,3.449999999999818,29.992160359889866,2.5817413307630215,80.30000000001746,29.992160359889866,1790090604000-901025643674730496-1447671848144732160,77432.0,"{'confidence': 74.3, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 36054.630450776654, 'std': 8067.8388967359615, 'timestamp': 1790103312644}",,,,
901025643674730496,1790078548000,1447671848144732160,RJ14GQ0817,6994000,1790085542000,63.14331448272087,1.8999999999996362,23.91792215254578,3.0418612259031907,75.19999999998254,23.91792215254578,1790078548000-901025643674730496-1447671848144732160,72755.0,,,,,
901025643674730496,1790074789000,1447671848144732160,RJ14GQ0817,3404000,1790078193000,27.559537541962023,0.9000000000005457,10.439218765894704,3.3693134312800717,36.30000000001746,10.439218765894704,1790074789000-901025643674730496-1447671848144732160,35173.0,,,,,
901025643674730496,1790071687000,1447671848144732160,RJ14GQ0817,1502000,1790073189000,11.617382215944062,0.3499999999994543,4.400523566645478,3.1119024344730293,13.89999999999418,4.400523566645478,1790071687000-901025643674730496-1447671848144732160,13694.0,,,,,
901025643674730496,1790066292000,1447671848144732160,RJ14GQ0817,1704000,1790067996000,16.921661962841412,0.4499999999998181,6.409720440470231,3.133678010850415,20.70000000001164,6.409720440470231,1790066292000-901025643674730496-1447671848144732160,20086.0,,,,,
901025643674730496,1790064971000,1447671848144732160,RJ14GQ0817,1108000,1790066079000,7.416709397666497,0.25,2.8093596203282183,2.583150959915969,7.5,2.8093596203282183,1790064971000-901025643674730496-1447671848144732160,7257.0,,,,,
901025643674730496,1790062682000,1447671848144732160,RJ14GQ0817,290000,1790062972000,0.3239376194789272,0.051180277777777776,0.12270364374201786,0.26894066870077543,0.10000000000582077,0.12270364374201786,1790062682000-901025643674730496-1447671848144732160,33.0,,,,,
901025643674730496,1790054295000,1447671848144732160,RJ14GQ0817,6178000,1790060473000,54.0350118967386,1.6499999999996362,20.46780753664341,2.9670495919642192,62.79999999998836,20.46780753664341,1790054295000-901025643674730496-1447671848144732160,60729.0,,,,,
901025643674730496,1790050520000,1447671848144732160,RJ14GQ0817,3279000,1790053799000,25.364307223289597,0.8500000000003638,9.607692130033938,3.583274685955033,35.5,9.607692130033938,1790050520000-901025643674730496-1447671848144732160,34427.0,,,,,
901025643674730496,1790043080000,1447671848144732160,RJ14GQ0817,5103000,1790048183000,33.16174810641238,1.3500000000003638,12.561268222125902,3.638963772741087,47.20000000001164,12.561268222125902,1790043080000-901025643674730496-1447671848144732160,45710.0,,,,,
901025643674730496,1790040197000,1447671848144732160,RJ14GQ0817,2712000,1790042909000,27.90004883804059,0.6999999999998181,10.568200317439617,2.77256288865452,30.29999999998836,10.568200317439617,1790040197000-901025643674730496-1447671848144732160,29301.0,,,,,
901025643674730496,1790037223000,1447671848144732160,RJ14GQ0817,2173000,1790039396000,20.036888094383112,0.5500000000001819,7.589730338781481,2.835146841785512,22.29999999998836,7.589730338781481,1790037223000-901025643674730496-1447671848144732160,21518.0,,,,,
1194637793272266752,1790106098000,874238000127541248,RJ47GA4754,340000,1790106438000,1.1953166254117649,0.08068166666666668,0.4527714490196079,0.33350159407569163,,0.4527714490196079,1790106098000-1194637793272266752-874238000127541248,151.0,,,,,
1194637793272266752,1790105727000,874238000127541248,RJ47GA4754,336000,1790106063000,1.6537326500793648,0.08838055555555556,0.62641388260582,0.8365076422320203,0.39999999999417923,0.62641388260582,1790105727000-1194637793272266752-874238000127541248,524.0,,,,,
1194637793272266752,1790102921000,874238000127541248,RJ47GA4754,228000,1790103149000,1.2348953297282608,0.058333333333333334,0.46776338247282606,0.29288312239352937,0.20000000001164153,0.46776338247282606,1790102921000-1194637793272266752-874238000127541248,137.0,,,,,
1194637793272266752,1790102086000,874238000127541248,RJ47GA4754,555000,1790102641000,1.800223789598997,0.13966,0.6819029506056806,0.42821342793815365,0.29999999998835847,0.6819029506056806,1790102086000-1194637793272266752-874238000127541248,292.0,,,,,0.0
1194637793272266752,1790099434000,874238000127541248,RJ47GA4754,797000,1790100231000,3.4960427640415324,0.1999999999998181,1.3242586227430047,0.03020558017371709,0.20000000001164153,1.3242586227430047,1790099434000-1194637793272266752-874238000127541248,40.0,,,,,0.18399999999999608
1194637793272266752,1790095427000,874238000127541248,RJ47GA4754,221000,1790095648000,0.9678973484782609,0.05388888888888889,0.36662778351449277,0.3682208661490148,0.10000000000582077,0.36662778351449277,1790095427000-1194637793272266752-874238000127541248,135.0,,,,,
1194637793272266752,1790093784000,874238000127541248,RJ47GA4754,298000,1790094082000,1.567613360480287,0.07134944444444445,0.5937929395758663,0.22566789038568455,0.20000000001164153,0.5937929395758663,1790093784000-1194637793272266752-874238000127541248,134.0,,,,,
1194637793272266752,1790085641000,874238000127541248,RJ47GA4754,1931000,1790087572000,4.9738564154055185,0.5,1.8840365209869387,0.006900078557495289,0.0,1.8840365209869387,1790085641000-1194637793272266752-874238000127541248,,,,,,0.0
1194637793272266752,1790042925000,874238000127541248,RJ47GA4754,182000,1790043107000,0.4759848263194445,0.033888888888888885,0.18029728269675926,0.14420627760502203,0.0,0.18029728269675926,1790042925000-1194637793272266752-874238000127541248,,,,,,
1194637793272266752,1790040740000,874238000127541248,RJ47GA4754,218000,1790040958000,1.119123566666667,0.047171111111111115,0.423910441919192,0.056615732066762826,0.10000000000582077,0.423910441919192,1790040740000-1194637793272266752-874238000127541248,24.0,,,,,
