vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids
721681186253963264,1783996383000-642689989225816064-721681186253963264,1783996383000,1783996529000,1,3.378,0.843,4.00711743772242,642689989225816064,1783996383000,721681186253963264,MP09AW1985,146000,1783996529000,2.2264407370603796,3.378,0.8433487640380225,4.005460307816023,,0.73460004691974,1783996383000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
614868863032492032,1784059569000-642689989225816064-614868863032492032,1784059569000,1784062251000,1,3.358,1.366,2.4582723279648606,642689989225816064,1784059569000,614868863032492032,MP09AF3672,2682000,1784062251000,3.6059413242048515,3.358,1.3658868652291103,2.4584759437134918,,1.3575585000000001,1784059569000-642689989225816064-614868863032492032,0.24681250000000002,,
721681186253963264,1783993399000-642689989225816064-721681186253963264,1783993399000,1783993573000,1,3.333,0.781,4.267605633802817,642689989225816064,1783993399000,721681186253963264,MP09AW1985,174000,1783993573000,2.062298333419447,3.333,0.7811736111437299,4.2666571840798575,,0.48805640202300915,1783993399000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784009955000-642689989225816064-721681186253963264,1784009955000,1784010101000,1,3.287,0.819,4.013431013431013,642689989225816064,1784009955000,721681186253963264,MP09AW1985,146000,1784010101000,2.16221261973319,3.287,0.8190199317171174,4.013333342338367,,0.3999188852709809,1784009955000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784002597000-642689989225816064-721681186253963264,1784002597000,1784002756000,1,3.265,0.786,4.153944020356234,642689989225816064,1784002597000,721681186253963264,MP09AW1985,159000,1784002756000,2.0737873721475597,3.265,0.7855255197528636,4.156453123288994,,0.21317924397016244,1784002597000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1783994818000-642689989225816064-721681186253963264,1783994818000,1783994964000,1,3.261,0.795,4.10188679245283,642689989225816064,1783994818000,721681186253963264,MP09AW1985,146000,1783994964000,2.0979718330806088,3.261,0.7946863004093215,4.103505997675242,,0.3647427435973175,1783994818000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
593179711849402368,1784054798000-642689989225816064-593179711849402368,1784054798000,1784055934000,1,3.254,1.388,2.3443804034582136,642689989225816064,1784054798000,593179711849402368,MP09BP1422,1136000,1784055934000,3.664968947491139,3.254,1.388245813443613,2.3439652894960226,,1.0828071666666668,1784054798000-642689989225816064-593179711849402368,0.1786875,,
721681186253963264,1784005864000-642689989225816064-721681186253963264,1784005864000,1784006248000,1,3.245,1.304,2.4884969325153374,642689989225816064,1784005864000,721681186253963264,MP09AW1985,384000,1784006248000,3.443265668763268,3.245,1.3042672987739652,2.4879869356920614,,1.3042672987739652,1784005864000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1783994282000-642689989225816064-721681186253963264,1783994282000,1783994421000,1,3.214,0.802,4.007481296758105,642689989225816064,1783994282000,721681186253963264,MP09AW1985,139000,1783994421000,2.116377207108655,3.214,0.8016580329957027,4.009190786736903,,0.2480023888346265,1783994282000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
721681186253963264,1784006777000-642689989225816064-721681186253963264,1784006777000,1784006923000,1,3.2,0.784,4.081632653061225,642689989225816064,1784006777000,721681186253963264,MP09AW1985,146000,1784006923000,2.070026019865168,3.2,0.7841007651004424,4.08110812082945,,0.36523989266353013,1784006777000-642689989225816064-721681186253963264,0.0,911222618315554820,['911222618315554820']
