vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,load_estimation,driver_ids,vehicle_device_type,active_driver,adblue_consumed
932612842287267840,1786327721000-632578958264631296-932612842287267840,1786327721000,1786335431000,1,86.387,28.395,3.042331396372601,632578958264631296,1786327721000,932612842287267840,RJ47GA4652,7710000,1786335431000,74.96231237544173,2.1500000000005457,28.394815293727927,89.10000000000582,28.394815293727927,1786327721000-632578958264631296-932612842287267840,3.042351186523895,86.387,"{'confidence': 66.4, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 44969.94008462921, 'std': 8555.950037604252, 'timestamp': 1786347954092}",,,,
1536014505966829568,1786341804000-632578958264631296-1536014505966829568,1786341804000,1786349974000,1,86.291,23.413,3.6856020159740313,632578958264631296,1786341804000,1536014505966829568,NL01AK8408,8170000,1786349974000,61.811317306520706,2.25,23.41337776762148,88.58500000000276,23.41337776762148,1786341804000-632578958264631296-1536014505966829568,3.685542549923421,86.291,"{'confidence': 25.3, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51047.23986077369, 'std': 24118.276248081725, 'timestamp': 1786363943053}",,,,
947925198747729920,1786360900000-632578958264631296-947925198747729920,1786360900000,1786371351000,1,86.022,29.912,2.8758357849692433,632578958264631296,1786360900000,947925198747729920,RJ47GA3426,10451000,1786371351000,78.96855809246122,2.849999999998545,29.912332610780766,89.375,29.912332610780766,1786360900000-632578958264631296-947925198747729920,2.8758038070557106,86.022,"{'confidence': 93.9, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 52943.73679377216, 'std': 1123.7144773379434, 'timestamp': 1786493125073}",,,,
1093087738300727296,1786398633000-632578958264631296-1093087738300727296,1786398633000,1786406988000,1,85.938,29.984,2.8661286019210244,632578958264631296,1786398633000,1093087738300727296,RJ47GA5977,8355000,1786406988000,79.15844362277721,2.300000000000182,29.984258948021672,89.4550000000163,29.984258948021672,1786398633000-632578958264631296-1093087738300727296,2.866103849655757,85.938,"{'confidence': 36.7, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 60650.801970437366, 'std': 21726.494745728443, 'timestamp': 1786484937374}",,,,
1083726740557135872,1786405638000-632578958264631296-1083726740557135872,1786405638000,1786413905000,1,85.935,28.135,3.0543806646525677,632578958264631296,1786405638000,1083726740557135872,RJ47GA6380,8267000,1786413905000,74.27630762461847,2.2000000000007276,28.134965009325178,90.39999999999418,28.134965009325178,1786405638000-632578958264631296-1083726740557135872,3.0543844633009964,85.935,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 58061.80533384578, 'std': 10288.258741352973, 'timestamp': 1786457664405}",,,,
1536014570613637120,1786405791000-632578958264631296-1536014570613637120,1786405791000,1786413197000,1,85.926,29.65,2.898010118043845,632578958264631296,1786405791000,1536014570613637120,NL01AK9202,7406000,1786413197000,78.2751876295652,2.0499999999999545,29.649692283926207,88.22499999999854,29.649692283926207,1786405791000-632578958264631296-1536014570613637120,2.898040194723454,85.926,"{'confidence': 79, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73590.7558270961, 'std': 10695.937491164328, 'timestamp': 1786457605441}",,,,
1478819140813717504,1786327951000-632578958264631296-1478819140813717504,1786327951000,1786335734000,1,85.679,29.492,2.9051607215516073,632578958264631296,1786327951000,1478819140813717504,NL01AK3097,7783000,1786335734000,77.85791492773397,2.099999999999909,29.491634442323473,86.25,29.491634442323473,1786327951000-632578958264631296-1478819140813717504,2.9051967318922816,85.679,"{'confidence': 31.8, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 33987.77766454207, 'std': 11358.179637982403, 'timestamp': 1786469004701}",,,,
1505944797024616448,1786320434000-632578958264631296-1505944797024616448,1786320434000,1786329754000,1,85.617,45.513,1.8811548348823415,632578958264631296,1786320434000,1505944797024616448,RJ47GA8532,9320000,1786329754000,120.15497796642248,2.0499999999999545,45.51324922970548,89.77999999999884,45.51324922970548,1786320434000-632578958264631296-1505944797024616448,1.8811445337134862,85.617,,,,,
1536014609964597248,1786343694000-632578958264631296-1536014609964597248,1786343694000,1786351872000,1,85.417,31.663,2.6976913116255568,632578958264631296,1786343694000,1536014609964597248,NL01AK9197,8178000,1786351872000,83.59130799297371,2.25,31.663374239762767,87.70000000000073,31.663374239762767,1786343694000-632578958264631296-1536014609964597248,2.697659426730762,85.417,,,,,
1094226778622263296,1786380178000-632578958264631296-1094226778622263296,1786380178000,1786386537000,1,85.312,26.47,3.222969399319985,632578958264631296,1786380178000,1094226778622263296,RJ47GA6284,6359000,1786386537000,69.8814864833885,1.75,26.47026003158655,89.5,26.47026003158655,1786380178000-632578958264631296-1094226778622263296,3.2229377383598994,85.312,,,,,
873916972050415616,1786323402000-632578958264631296-873916972050415616,1786323402000,1786333926000,1,85.301,30.805,2.7690634637234215,632578958264631296,1786323402000,873916972050415616,RJ14GN1586,10524000,1786333926000,81.32612346814655,2.899999999999636,30.805349798540355,89.0,30.805349798540355,1786323402000-632578958264631296-873916972050415616,2.7690320206668066,85.301,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786501069941}",,,,1.749735585410496
1488156307717357568,1786351820000-632578958264631296-1488156307717357568,1786351820000,1786360110000,1,85.202,40.0,2.1300499999999998,632578958264631296,1786351820000,1488156307717357568,NL01AK3104,8290000,1786360110000,105.60000000000001,2.25,40.0,90.0,40.0,1786351820000-632578958264631296-1488156307717357568,2.1300499999999998,85.202,"{'confidence': 63.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 70043.50544490785, 'std': 16874.94992565994, 'timestamp': 1786365626338}",,,,
1079774673618599936,1786371441000-632578958264631296-1079774673618599936,1786371441000,1786378437000,1,85.19,22.901,3.7199248941094276,632578958264631296,1786371441000,1079774673618599936,RJ47GA5739,6996000,1786378437000,60.459700676219676,1.9000000000005457,22.90140177129533,88.29999999998836,22.90140177129533,1786371441000-632578958264631296-1079774673618599936,3.719859633517165,85.19,,,,,
939547417898909696,1786331029000-632578958264631296-939547417898909696,1786331029000,1786343644000,1,85.166,54.236,1.570285419278708,632578958264631296,1786331029000,939547417898909696,RJ14GN1565,12615000,1786343644000,143.18289923612284,3.4499999999989086,54.23594668034956,88.09999999997672,54.23594668034956,1786331029000-632578958264631296-939547417898909696,1.5702869630347365,85.166,,,,,
862677666426257408,1786354897000-632578958264631296-862677666426257408,1786354897000,1786362404000,1,85.119,23.068,3.689916767816889,632578958264631296,1786354897000,862677666426257408,RJ47GA4393,7507000,1786362404000,60.900785887064764,2.100000000000364,23.068479502676045,88.29999999998836,23.068479502676045,1786354897000-632578958264631296-862677666426257408,3.6898400690052338,85.119,"{'confidence': 72.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51263.06955467707, 'std': 6361.162391047764, 'timestamp': 1786486205663}",['900758004234715142'],,900758004234715142,0.0
869903761768710144,1786338472000-632578958264631296-869903761768710144,1786338472000,1786346531000,1,85.091,30.057,2.8309877898659215,632578958264631296,1786338472000,869903761768710144,RJ47GA4506,8059000,1786346531000,79.35118090992547,2.1999999999989086,30.05726549618389,88.79999999998836,30.05726549618389,1786338472000-632578958264631296-869903761768710144,2.830962783717077,85.091,"{'confidence': 18.2, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 35879.70690010173, 'std': 15530.265876544308, 'timestamp': 1786409150505}",,,,1.757688548905426
1182027923075366912,1786357948000-632578958264631296-1182027923075366912,1786357948000,1786365936000,1,85.046,36.138,2.3533676462449504,632578958264631296,1786357948000,1182027923075366912,RJ47GA6389,7988000,1786365936000,95.40498187090783,2.2000000000007276,36.138250708677205,90.19999999998254,36.138250708677205,1786357948000-632578958264631296-1182027923075366912,2.353351319785368,85.046,,,,,
1545824186436419584,1786357904000-632578958264631296-1545824186436419584,1786357904000,1786365823000,1,84.882,23.531,3.6072415111979947,632578958264631296,1786357904000,1545824186436419584,NL01AK8995,7919000,1786365823000,62.12260866677122,2.1499999999999773,23.531291161655766,88.24500000000262,23.531291161655766,1786357904000-632578958264631296-1545824186436419584,3.6071968774206153,84.882,,,,,
996809766619578368,1786360996000-632578958264631296-996809766619578368,1786360996000,1786371574000,1,84.785,45.03,1.8828558738618697,632578958264631296,1786360996000,996809766619578368,RJ47GA3792,10578000,1786371574000,118.87988115345557,2.899999999999636,45.03025801267256,86.25,45.03025801267256,1786360996000-632578958264631296-996809766619578368,1.8828450855453576,84.785,"{'confidence': 52.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 79991.33378613614, 'std': 18642.20783264657, 'timestamp': 1786493390043}",,,,
1536393085787832320,1786386544000-632578958264631296-1536393085787832320,1786386544000,1786393409000,1,84.713,26.439,3.204092439199667,632578958264631296,1786386544000,1536393085787832320,NL01AK8055,6865000,1786393409000,69.80021496459541,1.8500000000000227,26.43947536537705,87.20500000000175,26.43947536537705,1786386544000-632578958264631296-1536393085787832320,3.20403483160385,84.713,,,,,
1126571257152667648,1786377164000-632578958264631296-1126571257152667648,1786377164000,1786384877000,1,84.655,20.827,4.064675661401066,632578958264631296,1786377164000,1126571257152667648,RJ47GA3861,7713000,1786384877000,54.984547709332,2.100000000000364,20.827480192928785,88.5,14.701316614619806,1786377164000-632578958264631296-1126571257152667648,4.064581947303521,84.655,,,,,
1536014556927623168,1786355765000-632578958264631296-1536014556927623168,1786355765000,1786363209000,1,84.649,28.995,2.919434385238834,632578958264631296,1786355765000,1536014556927623168,NL01AK9196,7444000,1786363209000,76.54653248962826,2.050000000000068,28.994898670313734,86.85499999999956,28.994898670313734,1786355765000-632578958264631296-1536014556927623168,2.9194445879084037,84.649,"{'confidence': 48.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 66416.05950092734, 'std': 15307.685565419344, 'timestamp': 1786450579857}",,,,
1536393085787832320,1786321120000-632578958264631296-1536393085787832320,1786321120000,1786328949000,1,84.598,31.79,2.661151305441963,632578958264631296,1786321120000,1536393085787832320,NL01AK8055,7829000,1786328949000,83.92680970949466,2.150000000000091,31.79045822329343,86.8550000000032,31.79045822329343,1786321120000-632578958264631296-1536393085787832320,2.6611129479729723,84.598,"{'confidence': 7.7, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41089.906166143715, 'std': 15168.18940338864, 'timestamp': 1786402635516}",,,,
1526262198169501696,1786344265000-632578958264631296-1526262198169501696,1786344265000,1786350979000,1,84.587,24.018,3.5218169706053795,632578958264631296,1786344265000,1526262198169501696,NL01AK6561,6714000,1786350979000,63.40718659572603,1.800000000000182,24.017873710502283,88.25,24.017873710502283,1786344265000-632578958264631296-1526262198169501696,3.5218354888348293,84.587,,,,,
1471165285556813824,1786359123000-632578958264631296-1471165285556813824,1786359123000,1786368525000,1,84.25,33.5,2.514925373134328,632578958264631296,1786359123000,1471165285556813824,NL01AK2623,9402000,1786368525000,88.44,2.550000000000182,33.5,84.25,33.5,1786359123000-632578958264631296-1471165285556813824,2.514925373134328,84.25,,,,,
1131631502098956288,1786347633000-632578958264631296-1131631502098956288,1786347633000,1786355550000,1,84.133,16.763,5.018970351369086,632578958264631296,1786347633000,1131631502098956288,RJ47GA6180,7917000,1786355550000,44.25364281212599,2.1500000000005457,16.76274348944166,89.10000000000582,14.535526812426681,1786347633000-632578958264631296-1131631502098956288,5.019047153766494,84.133,"{'confidence': 67.7, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21061.842381029215, 'std': 4715.94352548338, 'timestamp': 1786377472685}",,,,
1064532839803912192,1786340564000-632578958264631296-1064532839803912192,1786340564000,1786348195000,1,83.961,38.155,2.2005241776962388,632578958264631296,1786340564000,1064532839803912192,RJ47GA3903,7631000,1786348195000,100.72996518355096,2.100000000000364,38.15528984225415,85.0,38.15528984225415,1786340564000-632578958264631296-1064532839803912192,2.20050746166838,83.961,"{'confidence': 1.2, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39535.886078975265, 'std': 13533.028569334969, 'timestamp': 1786363947189}",,,,
951558904641224704,1786326610000-632578958264631296-951558904641224704,1786326610000,1786334584000,1,83.96,38.291,2.1926823535556657,632578958264631296,1786326610000,951558904641224704,RJ47GA3308,7974000,1786334584000,101.08860364366232,2.149999999999636,38.29113774381148,89.75,38.29113774381148,1786326610000-632578958264631296-951558904641224704,2.1926744658708763,83.96,"{'confidence': 80.8, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 34199.667500092626, 'std': 3934.7901794149047, 'timestamp': 1786501308555}",,,,
947104748366987264,1786375275000-632578958264631296-947104748366987264,1786375275000,1786383857000,1,83.905,31.448,2.668055202238616,632578958264631296,1786375275000,947104748366987264,RJ47GA2627,8582000,1786383857000,83.02276769625591,2.349999999999909,31.448018066763602,98.25,31.448018066763606,1786375275000-632578958264631296-947104748366987264,2.668053669451319,83.905,,,,,
1132636899983228928,1786364294000-632578958264631296-1132636899983228928,1786364294000,1786374770000,1,83.806,35.308,2.3735697292398323,632578958264631296,1786364294000,1132636899983228928,RJ47GA6286,10476000,1786374770000,93.21262967361984,2.854728888888343,35.307814270310544,86.89999999999418,35.24146952124198,1786364294000-632578958264631296-1132636899983228928,2.373582214928279,83.806,"{'confidence': 58.8, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 73150.28858706508, 'std': 10450.123647668363, 'timestamp': 1786385478958}",,,,
1370798572273926144,1786355339000-632578958264631296-1370798572273926144,1786355339000,1786364310000,1,83.761,28.297,2.9600664381383184,632578958264631296,1786355339000,1370798572273926144,NL01AJ4827,8971000,1786364310000,74.70317967330351,2.400000000000091,28.29665896716042,85.09999999999127,28.29665896716042,1786355339000-632578958264631296-1370798572273926144,2.9601021130165406,83.761,"{'confidence': 0, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58971.51326168377, 'std': 25499.843371954245, 'timestamp': 1786487654044}",,,,
1471164933021368320,1786351694000-632578958264631296-1471164933021368320,1786351694000,1786359349000,1,83.75,32.152,2.6048146305051008,632578958264631296,1786351694000,1471164933021368320,NL01AK2622,7655000,1786359349000,84.88210685855367,2.099999999999909,32.1523132039976,83.75,32.1523132039976,1786351694000-632578958264631296-1471164933021368320,2.6047892563321726,83.75,,,,,
1094956363722784768,1786355465000-632578958264631296-1094956363722784768,1786355465000,1786363977000,1,83.74,26.114,3.2067090449567277,632578958264631296,1786355465000,1094956363722784768,RJ47GA5978,8512000,1786363977000,68.94188683513141,2.350000000000364,26.114351073913415,86.93499999999767,26.114351073913415,1786355465000-632578958264631296-1094956363722784768,3.206665934871763,83.74,,,,,
1067764977248501760,1786352673000-632578958264631296-1067764977248501760,1786352673000,1786364015000,1,83.725,45.439,1.842580162415546,632578958264631296,1786352673000,1067764977248501760,RJ47GA5835,11342000,1786364015000,119.9580183649075,3.0999999999994543,45.43864332004072,88.0,45.43864332004072,1786352673000-632578958264631296-1067764977248501760,1.842594626126812,83.725,,,,,
1050036509840769024,1786368925000-632578958264631296-1050036509840769024,1786368925000,1786376989000,1,83.699,30.215,2.7701141816978323,632578958264631296,1786368925000,1050036509840769024,RJ47GA6390,8064000,1786376989000,79.76815818684894,2.149999999999636,30.215211434412474,88.59999999997672,30.215211434412474,1786368925000-632578958264631296-1050036509840769024,2.7700947975056756,83.699,"{'confidence': 32.5, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 34811.97279979648, 'std': 14858.203534444376, 'timestamp': 1786395962085}",,,,
931855689733636096,1786364248000-632578958264631296-931855689733636096,1786364248000,1786374789000,1,83.685,34.622,2.417104731095835,632578958264631296,1786364248000,931855689733636096,RJ47GA4526,10541000,1786374789000,91.4016796879065,0.0,34.62184836663125,86.69999999999709,34.62184836663125,1786364248000-632578958264631296-931855689733636096,2.417115317293577,83.685,,,,,
1094584849307533312,1786331234000-632578958264631296-1094584849307533312,1786331234000,1786338852000,1,83.676,27.737,3.016764610448138,632578958264631296,1786331234000,1094584849307533312,RJ47GA5980,7618000,1786338852000,73.22556654496627,2.0999999999994543,27.736957024608433,87.52500000002328,27.736957024608433,1786331234000-632578958264631296-1094584849307533312,3.016769284596073,83.676,"{'confidence': 43.5, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 56674.05495706752, 'std': 18107.3959216678, 'timestamp': 1786349714790}",,,,
1050036987500691456,1786368988000-632578958264631296-1050036987500691456,1786368988000,1786376710000,1,83.641,31.568,2.6495501773948305,632578958264631296,1786368988000,1050036987500691456,RJ47GA6281,7722000,1786376710000,83.3391215799478,2.100000000000364,31.567849083313558,89.0,31.567849083313558,1786368988000-632578958264631296-1050036987500691456,2.6495628441220527,83.641,"{'confidence': 40.2, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 28930.411551637088, 'std': 9148.221979513259, 'timestamp': 1786385843778}",,,,
1294723291725955072,1786331202000-632578958264631296-1294723291725955072,1786331202000,1786338794000,1,83.592,28.638,2.918918918918919,632578958264631296,1786331202000,1294723291725955072,NL01AH7658,7592000,1786338794000,75.60345295315821,2.0499999999992724,28.637671573165985,85.75,28.637671573165985,1786331202000-632578958264631296-1294723291725955072,2.9189523941020123,83.592,,,,,
943818542875148288,1786333248000-632578958264631296-943818542875148288,1786333248000,1786341717000,1,83.482,38.389,2.1746333585141575,632578958264631296,1786333248000,943818542875148288,RJ47GA3325,8469000,1786341717000,101.3474862100838,2.350000000000364,38.38919932200144,88.125,38.38919932200144,1786333248000-632578958264631296-943818542875148288,2.1746220675187455,83.482,,,,,
1120316268595904512,1786327579000-632578958264631296-1120316268595904512,1786327579000,1786334599000,1,83.373,30.102,2.7696830775363765,632578958264631296,1786327579000,1120316268595904512,RJ47GA6295,7020000,1786334599000,79.46911264568394,0.0,30.10193660821361,89.5,30.10193660821361,1786327579000-632578958264631296-1120316268595904512,2.769688910222835,83.373,,,,,
1268615019327651840,1786358644000-632578958264631296-1268615019327651840,1786358644000,1786365716000,1,83.235,22.5,3.699333333333333,632578958264631296,1786358644000,1268615019327651840,RJ47GA5516,7072000,1786365716000,59.39925731288596,1.949999999999818,22.49971867912347,85.69999999998254,22.49971867912347,1786358644000-632578958264631296-1268615019327651840,3.6993795872314714,83.235,,,,,
1475452919183572992,1786341279000-632578958264631296-1475452919183572992,1786341279000,1786348252000,1,82.884,21.608,3.835801554979637,632578958264631296,1786341279000,1475452919183572992,NL01AK3038,6973000,1786348252000,57.04547765003055,1.900000000000091,21.608135473496418,87.5,21.608135473496418,1786341279000-632578958264631296-1475452919183572992,3.8357775061926027,82.884,,,,,
866648789010612224,1786372775000-632578958264631296-866648789010612224,1786372775000,1786379965000,1,82.855,13.786,6.010082692586683,632578958264631296,1786372775000,866648789010612224,RJ47GA4406,7190000,1786379965000,36.3952534226794,1.8999999999996362,13.786080841924017,85.90000000002328,13.786080841924017,1786372775000-632578958264631296-866648789010612224,6.010047449310951,82.855,,,,,0.0
1134878026966761472,1786401962000-632578958264631296-1134878026966761472,1786401962000,1786411059000,1,82.633,38.362,2.1540326364631666,632578958264631296,1786401962000,1134878026966761472,RJ47GA6213,9097000,1786411059000,101.27656601559106,2.449999999999818,38.36233561196631,88.39999999999418,38.36233561196631,1786401962000-632578958264631296-1134878026966761472,2.1540137919606854,82.633,,,,,
1536014660929585152,1786332497000-632578958264631296-1536014660929585152,1786332497000,1786341562000,1,82.62,43.325,1.9069821119446047,632578958264631296,1786332497000,1536014660929585152,RJ47GA8897,9065000,1786341562000,114.37765263820168,2.4500000000000455,43.32486842356124,85.19499999999971,43.32486842356124,1786332497000-632578958264631296-1536014660929585152,1.9069879033970476,82.62,,,,,
1083727144086929408,1786331899000-632578958264631296-1083727144086929408,1786331899000,1786338889000,1,82.451,27.734,2.972921324006634,632578958264631296,1786331899000,1083727144086929408,RJ47GA6319,6990000,1786338889000,73.21745784205321,1.8999999999996362,27.733885546232276,87.80000000001746,27.733885546232276,1786331899000-632578958264631296-1083727144086929408,2.9729335928265264,82.451,,,,,
1079778539525373952,1786333074000-632578958264631296-1079778539525373952,1786333074000,1786341403000,1,82.393,28.029,2.9395625958828355,632578958264631296,1786333074000,1079778539525373952,RJ47GA5724,8329000,1786341403000,73.99623117778144,2.25,28.028875446129334,84.40000000002328,28.028875446129334,1786333074000-632578958264631296-1079778539525373952,2.9395756586223696,82.393,"{'confidence': 55.3, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41442.81847372219, 'std': 12300.905144853768, 'timestamp': 1786470176065}",,,,
1083727448777949184,1786373651000-632578958264631296-1083727448777949184,1786373651000,1786381509000,1,82.384,28.931,2.8476029172859563,632578958264631296,1786373651000,1083727448777949184,RJ47GA6334,7858000,1786381509000,76.37842861743123,0.0,28.93122296114819,86.625,28.93122296114819,1786373651000-632578958264631296-1083727448777949184,2.8475809719704444,82.384,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45324.31620546307, 'std': 11378.85858253329, 'timestamp': 1786496141358}",,,,
1083726887294861312,1786384736000-632578958264631296-1083726887294861312,1786384736000,1786392568000,1,82.283,26.366,3.120799514526284,632578958264631296,1786384736000,1083726887294861312,RJ47GA6339,7832000,1786392568000,69.60632039170106,2.100000000000364,26.366030451401915,87.5,26.366030451401915,1786384736000-632578958264631296-1083726887294861312,3.1207959101642055,82.283,"{'confidence': 43.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 41754.28187910487, 'std': 16215.302234082072, 'timestamp': 1786456165437}",,,,
932335222958063616,1786358378000-632578958264631296-932335222958063616,1786358378000,1786365925000,1,82.272,16.592,4.958534233365478,632578958264631296,1786358378000,932335222958063616,RJ47GA4718,7547000,1786365925000,43.802930285364546,2.0500000000010914,16.59201904748657,84.5,16.59201904748657,1786358378000-632578958264631296-932335222958063616,4.958528541013393,82.272,"{'confidence': 59.2, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 13727.034209133442, 'std': 3364.3232367852643, 'timestamp': 1786451841481}",,,,
1088472759995990016,1786359748000-632578958264631296-1088472759995990016,1786359748000,1786368725000,1,82.225,33.146,2.480691486152175,632578958264631296,1786359748000,1088472759995990016,RJ47GA5727,8977000,1786368725000,87.50470704043889,2.1087963888892527,33.145722363802605,82.22499999997672,32.83019031895336,1786359748000-632578958264631296-1088472759995990016,2.480712264994171,82.22499999997672,"{'confidence': 64.4, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 41238.50286892504, 'std': 6566.201250390675, 'timestamp': 1786490941008}",,,,
1464286808345935872,1786356219000-632578958264631296-1464286808345935872,1786356219000,1786367114000,1,82.179,20.006,4.107717684694592,632578958264631296,1786356219000,1464286808345935872,NL01AK1960,10895000,1786367114000,52.81588572408436,3.0,20.006017319728922,83.875,20.006017319728922,1786356219000-632578958264631296-1464286808345935872,4.10771412853668,82.179,"{'confidence': 46.7, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 24862.417315017945, 'std': 9546.985242211258, 'timestamp': 1786489855583}",,,,
1083040452048846848,1786356450000-632578958264631296-1083040452048846848,1786356450000,1786365242000,1,82.11,30.512,2.6910723649711588,632578958264631296,1786356450000,1083040452048846848,RJ47GA5867,8792000,1786365242000,80.55168000000646,2.399999999999636,30.512000000002445,85.63999999998487,30.512000000002445,1786356450000-632578958264631296-1083040452048846848,2.6910723649709434,82.11,"{'confidence': 48.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 54838.78216990208, 'std': 16919.066197713953, 'timestamp': 1786374125266}",,,,
1536014535985463296,1786356258000-632578958264631296-1536014535985463296,1786356258000,1786363512000,1,82.079,25.166,3.2615036159898274,632578958264631296,1786356258000,1536014535985463296,NL01AK8375,7254000,1786363512000,66.43801483669746,1.9500000000000455,25.165914710870247,84.10499999999956,25.165914710870247,1786356258000-632578958264631296-1536014535985463296,3.2615146694646677,82.079,,,,,
901057526324264960,1786336284000-632578958264631296-901057526324264960,1786336284000,1786345783000,1,82.035,39.713,2.065696371465263,632578958264631296,1786336284000,901057526324264960,RJ47GA4008,9499000,1786345783000,104.84346801028093,2.600000000000364,39.71343485237914,82.625,39.71343485237914,1786336284000-632578958264631296-901057526324264960,2.065673752596232,82.035,,,,,
1536014660929585152,1786346669000-632578958264631296-1536014660929585152,1786346669000,1786355832000,1,81.927,32.886,2.4912424740010946,632578958264631296,1786346669000,1536014660929585152,RJ47GA8897,9163000,1786355832000,86.8195312672448,2.5,32.88618608607757,84.44499999999971,32.88618608607757,1786346669000-632578958264631296-1536014660929585152,2.4912283773363417,81.927,,,,,
1536014589357981696,1786333168000-632578958264631296-1536014589357981696,1786333168000,1786339251000,1,81.847,24.882,3.2894059963025475,632578958264631296,1786333168000,1536014589357981696,NL01AK9198,6083000,1786339251000,65.68732266679928,1.6499999999999773,24.881561616211844,83.92499999999927,24.881561616211844,1786333168000-632578958264631296-1536014589357981696,3.2894639517590294,81.847,,,,,
