vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,load_estimation,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,engine_hours
1207352518380617728,1788254903000-1205841794575630336-1207352518380617728,1788254903000,1788269347000,1,116.668,37.369,3.122053038614895,1205841794575630336,1788254903000,1207352518380617728,OD08X4596,14444000,1788269347000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788270933727}",98.65514214776428,116.668,37.369372025668284,3.1220219574431987,120.32499999999709,37.369372025668284,1788254903000-1205841794575630336-1207352518380617728,,0.0
1207340887542071296,1788228234000-1205841794575630336-1207340887542071296,1788228234000,1788241685000,1,116.187,19.719,5.892134489578579,1205841794575630336,1788228234000,1207340887542071296,OD20C5856,13451000,1788241685000,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 4264.779797697812, 'std': 61.592344223482755, 'timestamp': 1788242576264}",52.057174127049386,116.187,19.71862656327628,5.89224607642731,119.0,19.71862656327628,1788228234000-1205841794575630336-1207340887542071296,,0.0
1207353920964263936,1788248704000-1205841794575630336-1207353920964263936,1788248704000,1788264495000,1,115.9,33.719,3.4372312346154987,1205841794575630336,1788248704000,1207353920964263936,OD10Y3942,15791000,1788264495000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788268185906}",89.01724891778692,115.9,33.7186548931011,3.437266414316941,119.65999999998894,33.7186548931011,1788248704000-1205841794575630336-1207353920964263936,,0.0
1262225752443584512,1788246855000-1205841794575630336-1262225752443584512,1788246855000,1788267747000,1,115.463,21.5,5.3703720930232555,1205841794575630336,1788246855000,1262225752443584512,OD11AE5003,20892000,1788267747000,"{'confidence': 49.2, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6810.031837437529, 'std': 1385.0281236043688, 'timestamp': 1788270096420}",56.760000000000005,115.463,21.5,5.3703720930232555,124.0,21.5,1788246855000-1205841794575630336-1262225752443584512,,5.75
1262016915304349696,1788252146000-1205841794575630336-1262016915304349696,1788252146000,1788266160000,1,115.179,18.745,6.144518538276873,1205841794575630336,1788252146000,1262016915304349696,OD27D5036,14014000,1788266160000,"{'confidence': 68.7, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6493.673897313749, 'std': 1520.3939798511497, 'timestamp': 1788269106779}",49.48735605980198,115.179,18.745210628712872,6.144449495999539,120.69999999998254,18.745210628712872,1788252146000-1205841794575630336-1262016915304349696,,0.0
1262094214787760128,1788223293000-1205841794575630336-1262094214787760128,1788223293000,1788240322000,1,114.678,20.774,5.520265716761336,1205841794575630336,1788223293000,1262094214787760128,OD03AA8193,17029000,1788240322000,"{'confidence': 52, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5589.796510089179, 'std': 1419.1308070973096, 'timestamp': 1788240420325}",54.84446441385298,114.678,20.774418338580674,5.520154554076189,120.29999999998836,20.774418338580674,1788223293000-1205841794575630336-1262094214787760128,,0.0
1207350809923158016,1788266616000-1205841794575630336-1207350809923158016,1788266616000,1788278640000,1,114.302,29.364,3.8925895654542977,1205841794575630336,1788266616000,1207350809923158016,OD18M8045,12024000,1788278640000,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788278654342}",77.52016597892518,114.302,29.363699234441352,3.8926294363461054,117.79000000000815,29.363699234441352,1788266616000-1205841794575630336-1207350809923158016,,0.0
1262076027933294592,1788250634000-1205841794575630336-1262076027933294592,1788250634000,1788266791000,1,111.548,22.088,5.050162984425932,1205841794575630336,1788250634000,1262076027933294592,OD15Y6343,16157000,1788266791000,"{'confidence': 54, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6927.694064383997, 'std': 2014.0874155836077, 'timestamp': 1788269909240}",58.313423563674505,111.548,22.088418016543372,5.050067411638754,115.69999999998254,22.088418016543372,1788250634000-1205841794575630336-1262076027933294592,,0.0
1207345077756624896,1788227761000-1205841794575630336-1207345077756624896,1788227761000,1788239850000,1,111.337,26.496,4.202030495169082,1205841794575630336,1788227761000,1207345077756624896,OD08V3486,12089000,1788239850000,"{'confidence': 47.9, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9536.561951613752, 'std': 2431.905873639406, 'timestamp': 1788239854054}",69.94820962591747,111.337,26.49553394921116,4.202104407988909,113.0,26.495533949211165,1788227761000-1205841794575630336-1207345077756624896,,0.0
1207295082248536064,1788237718000-1205841794575630336-1207295082248536064,1788237718000,1788254631000,1,109.684,22.621,4.848768843110384,1205841794575630336,1788237718000,1207295082248536064,OD30F1947,16913000,1788254631000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1788255738586}",59.71856874554448,109.684,22.62066997937291,4.848839583443702,113.0,22.62066997937291,1788237718000-1205841794575630336-1207295082248536064,,0.0
