vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,id,duration,end_time_trips,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,mileage,distance,carbon_emission
1476550907393998848,1773321672000-649034868264558592-1476550907393998848,1773321672000,1773338156000,1,180.777,53.142,3.4017726092356324,649034868264558592,1773321672000,1476550907393998848,MP09DP0666,1773321672000-649034868264558592-1476550907393998848,16484000.0,1773338156000.0,4.523888888888905,53.14151869009121,179.76999999998952,53.14151869009121,3.401803419549388,180.777,
1284477133422329856,1773281211000-649034868264558592-1284477133422329856,1773281211000,1773295150000,1,178.951,58.808,3.042970344170861,649034868264558592,1773281211000,1284477133422329856,MP09DH9990,1773281211000-649034868264558592-1284477133422329856,13939000.0,1773295150000.0,3.850000000000364,58.80822685551666,192.0450000000419,58.80822685551666,3.0429586057688294,178.951,
1494312585351135232,1773303864000-649034868264558592-1494312585351135232,1773303864000,1773325430000,1,175.713,65.579,2.679409567087025,649034868264558592,1773303864000,1494312585351135232,MP09AZ0009,1773303864000-649034868264558592-1494312585351135232,21566000.0,1773325430000.0,5.926666666666733,65.57902725557452,173.95999999999185,65.57902725557452,2.6794084534863787,175.713,
1268894298644938752,1773261255000-649034868264558592-1268894298644938752,1773261255000,1773271744000,1,175.028,44.046,3.9737547109839713,649034868264558592,1773261255000,1268894298644938752,MP09DB9990,1773261255000-649034868264558592-1268894298644938752,10489000.0,1773271744000.0,2.850000000000364,44.04619245811277,186.8400000000256,44.04619245811277,3.9737373478184033,175.028,
1268894095296692224,1773339672000-649034868264558592-1268894095296692224,1773339672000,1773350887000,1,171.721,58.734,2.9237068818742125,649034868264558592,1773339672000,1268894095296692224,MP09DF0999,1773339672000-649034868264558592-1268894095296692224,11215000.0,1773350887000.0,3.061111111112041,58.73358834749913,169.43999999994412,58.73358834749913,2.923727373577233,171.721,
1268894095296692224,1773282983000-649034868264558592-1268894095296692224,1773282983000,1773299638000,1,150.624,59.946,2.51266139525573,649034868264558592,1773282983000,1268894095296692224,MP09DF0999,1773282983000-649034868264558592-1268894095296692224,16655000.0,1773299638000.0,4.572499999998399,59.946119722619976,148.2399999999907,59.946119722619976,2.5126563770425956,150.624,
1334833185816576000,1773269460000-649034868264558592-1334833185816576000,1773269460000,1773281362000,1,149.905,41.552,3.6076482479784366,649034868264558592,1773269460000,1334833185816576000,MP09DS0999,1773269460000-649034868264558592-1334833185816576000,11902000.0,1773281362000.0,3.25,41.55199999999604,154.89500000001863,41.55199999999604,3.6076482479787804,149.905,
1494312254978392064,1773279175000-649034868264558592-1494312254978392064,1773279175000,1773290052000,1,143.726,49.509,2.9030277323314952,649034868264558592,1773279175000,1494312254978392064,MP09AY9990,1773279175000-649034868264558592-1494312254978392064,10877000.0,1773290052000.0,2.9669444444443798,49.50853145175824,141.6700000000128,49.50853145175824,2.9030552065566417,143.726,
1192134793974775808,1773328055000-649034868264558592-1192134793974775808,1773328055000,1773340617000,1,143.441,48.04,2.9858659450457954,649034868264558592,1773328055000,1192134793974775808,MP09ZT9990,1773328055000-649034868264558592-1192134793974775808,12562000.0,1773340617000.0,3.4500000000007276,48.03962136581567,152.0800000000745,48.03962136581567,2.9858894787640984,143.441,
1334833384924381184,1773277237000-649034868264558592-1334833384924381184,1773277237000,1773285851000,1,138.264,39.296,3.518526058631922,649034868264558592,1773277237000,1334833384924381184,MP09DT9990,1773277237000-649034868264558592-1334833384924381184,8614000.0,1773285851000.0,2.3499999999994543,39.29585001961574,144.42500000004657,39.29585001961574,3.5185394877825837,138.264,
1146410298802962432,1773285620000-649034868264558592-1146410298802962432,1773285620000,1773296622000,1,134.932,50.72,2.6603312302839113,649034868264558592,1773285620000,1146410298802962432,MP09ZD9990,1773285620000-649034868264558592-1146410298802962432,11002000.0,1773296622000.0,2.600000000000364,50.720000000001164,144.0800000000745,50.720000000001164,2.6603312302838504,134.932,
1334833384924381184,1773286858000-649034868264558592-1334833384924381184,1773286858000,1773297183000,1,134.861,41.493,3.250210878943436,649034868264558592,1773286858000,1334833384924381184,MP09DT9990,1773286858000-649034868264558592-1334833384924381184,10325000.0,1773297183000.0,2.800000000000182,41.49344950767999,140.7399999999907,41.49344950767999,3.2501756686929264,134.861,
1084481853835968512,1773289135000-649034868264558592-1084481853835968512,1773289135000,1773299172000,1,134.821,49.127,2.7443361084535995,649034868264558592,1773289135000,1084481853835968512,MP09PA3303,1773289135000-649034868264558592-1084481853835968512,10037000.0,1773299172000.0,2.300000000000182,49.12740370544228,140.55500000005122,49.12740370544228,2.7443135568156367,134.821,
1084481853835968512,1773278389000-649034868264558592-1084481853835968512,1773278389000,1773287815000,2,134.267,44.68,3.0050805729632946,649034868264558592,1773278389000,1084481853835968512,MP09PA3303,1773278389000-649034868264558592-1084481853835968512,9426000.0,1773287815000.0,2.149999999999636,44.06693342323565,137.72499999997672,44.06693342323565,3.0145505865846105,132.842,
1284477133422329856,1773313347000-649034868264558592-1284477133422329856,1773313347000,1773325840000,1,125.356,45.03,2.783833000222074,649034868264558592,1773313347000,1284477133422329856,MP09DH9990,1773313347000-649034868264558592-1284477133422329856,12493000.0,1773325840000.0,3.399999999999636,45.02981195492425,134.56499999994412,45.02981195492425,2.7838446255446034,125.356,
1334833384924381184,1773258579000-649034868264558592-1334833384924381184,1773258579000,1773268955000,1,122.171,31.838,3.837269929015642,649034868264558592,1773258579000,1334833384924381184,MP09DT9990,1773258579000-649034868264558592-1334833384924381184,10376000.0,1773268955000.0,2.850000000000364,31.83835181929863,127.52500000002328,31.83835181929863,3.837227526518718,122.171,
