account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,active_driver,adblue_consumed
632578958264631296,1777488048000,1537822792169291776,NL01AK8056,368000,1777488416000,,,,,,,,1777488048000-632578958264631296-1537822792169291776,,,
632578958264631296,1777498427000,780451558935494656,RJ47GA3178,140000,1777498567000,,,,,,,,1777498427000-632578958264631296-780451558935494656,['900758004217937921'],900758004217937921,
632578958264631296,1777497464000,780451558935494656,RJ47GA3178,660000,1777498124000,,,,,,,,1777497464000-632578958264631296-780451558935494656,['900758004217937921'],900758004217937921,
632578958264631296,1777496842000,780451558935494656,RJ47GA3178,156000,1777496998000,,,,,,,,1777496842000-632578958264631296-780451558935494656,['900758004217937921'],900758004217937921,
632578958264631296,1777491615000,780451558935494656,RJ47GA3178,3811000,1777495426000,,,,,,,,1777491615000-632578958264631296-780451558935494656,['900758004217937921'],900758004217937921,
632578958264631296,1777498554000,788429534713085952,RJ47GA3189,815000,1777499369000,,,,,,,,1777498554000-632578958264631296-788429534713085952,['900758004222132232'],900758004222132232,
632578958264631296,1777496697000,788728067676700672,RJ47GA3111,1732000,1777498429000,,,,,,,,1777496697000-632578958264631296-788728067676700672,,,
632578958264631296,1777495634000,788728067676700672,RJ47GA3111,1009000,1777496643000,,,,,,,,1777495634000-632578958264631296-788728067676700672,,,
632578958264631296,1777496177000,798236529196531712,RJ47GA3075,156000,1777496333000,,,,,,,,1777496177000-632578958264631296-798236529196531712,['900758004205355009'],900758004205355009,
632578958264631296,1777492470000,798236529196531712,RJ47GA3075,172000,1777492642000,,,,,,,,1777492470000-632578958264631296-798236529196531712,['900758004205355009'],900758004205355009,
632578958264631296,1777494435000,818154714091749376,RJ47GA3069,3741000,1777498176000,,,,,,,,1777494435000-632578958264631296-818154714091749376,['900758004201160718'],900758004201160718,
632578958264631296,1777493057000,863411203819438080,RJ47GA4438,6397000,1777499454000,,,,,,,,1777493057000-632578958264631296-863411203819438080,['829378564599054336'],829378564599054336,
632578958264631296,1777493535000,866686329780436992,RJ47GA4408,209000,1777493744000,,,,,,,,1777493535000-632578958264631296-866686329780436992,,,
632578958264631296,1777497490000,871764433825693696,RJ47GA4669,209000,1777497699000,,,,,,,,1777497490000-632578958264631296-871764433825693696,,,
632578958264631296,1777491243000,871764433825693696,RJ47GA4669,4299000,1777495542000,,,,,,,,1777491243000-632578958264631296-871764433825693696,,,
1194637793272266752,1777565289000,874238000127541248,RJ47GA4754,10264000,1777575553000,112.86064369104888,148741.0,2.800000000000182,42.750243822367,3.4793017934128945,152.10000000000582,42.750243822367,1777565289000-1194637793272266752-874238000127541248,,,0.0
1194637793272266752,1777554451000,874238000127541248,RJ47GA4754,278000,1777554729000,0.7133131348256411,82.0,0.06111111111111111,0.27019436925213675,0.30348522890008944,,0.27019436925213675,1777554451000-1194637793272266752-874238000127541248,,,
1194637793272266752,1777552781000,874238000127541248,RJ47GA4754,1471000,1777554252000,10.826712730098036,13971.0,0.3000000000001819,4.101027549279559,3.4067071806075364,14.299999999988358,4.101027549279559,1777552781000-1194637793272266752-874238000127541248,,,0.0
1194637793272266752,1777546326000,874238000127541248,RJ47GA4754,184000,1777546510000,0.6612927909746588,176.0,0.039682777777777775,0.2504896935510071,0.7026237187845064,,0.2504896935510071,1777546326000-1194637793272266752-874238000127541248,,,
1194637793272266752,1777539785000,874238000127541248,RJ47GA4754,331000,1777540116000,1.2656047374509805,96.0,0.07791666666666666,0.4793957338829471,0.20025209490796197,0.10000000000582077,0.4793957338829471,1777539785000-1194637793272266752-874238000127541248,,,
1194637793272266752,1777524731000,874238000127541248,RJ47GA4754,3596000,1777528327000,23.382246312297536,14315.0,0.9000000000005457,8.856911481930885,1.6162518987803187,14.700000000011642,8.856911481930885,1777524731000-1194637793272266752-874238000127541248,,,0.0
1194637793272266752,1777495363000,874238000127541248,RJ47GA4754,5110000,1777500473000,89.61508961357369,70688.0,1.300000000000182,33.945109702111246,2.082420726294,72.79999999998836,33.945109702111246,1777495363000-1194637793272266752-874238000127541248,,,0.0
632578958264631296,1777497712000,939546232131420160,RJ14GN1567,702000,1777498414000,,,,,,,,1777497712000-632578958264631296-939546232131420160,,,
632578958264631296,1777489849000,944587945103327232,RJ47GA3791,3540000,1777493389000,,,,,,,,1777489849000-632578958264631296-944587945103327232,,,
632578958264631296,1777499185000,944591832124227584,RJ47GA3458,329000,1777499514000,,,,,,,,1777499185000-632578958264631296-944591832124227584,,,
632578958264631296,1777489906000,944591832124227584,RJ47GA3458,364000,1777490270000,,,,,,,,1777489906000-632578958264631296-944591832124227584,,,
632578958264631296,1777489478000,946031139108159488,RJ47GA3328,338000,1777489816000,,,,,,,,1777489478000-632578958264631296-946031139108159488,,,
632578958264631296,1777492200000,951563481520275456,RJ47GA1461,130000,1777492330000,,,,,,,,1777492200000-632578958264631296-951563481520275456,,,
632578958264631296,1777496879000,970285003134992384,RJ14GN3848,364000,1777497243000,,,,,,,,1777496879000-632578958264631296-970285003134992384,,,
