vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation
1268893773056704512,1786037940000-649034868264558592-1268893773056704512,1786037940000,1786054776000,1,257.918,98.551,2.6171018051567208,649034868264558592,1786037940000,1268893773056704512,MP09DG0009,16836000,1786054776000,260.1735441868745,257.918,4.569444444443434,98.55058491927065,2.617112828008863,254.2399999999907,98.55058491927065,1786037940000-649034868264558592-1268893773056704512,
1334833185816576000,1786011123000-649034868264558592-1334833185816576000,1786011123000,1786031272000,1,257.512,72.933,3.530802243154676,649034868264558592,1786011123000,1334833185816576000,MP09DS0999,20149000,1786031272000,192.5420081911037,257.512,5.5,72.93257886026655,3.5308226313150675,266.4899999999907,72.93257886026655,1786011123000-649034868264558592-1334833185816576000,
933044705925529600,1786026125000-649034868264558592-933044705925529600,1786026125000,1786043417000,2,257.2,86.85,2.961427748992516,649034868264558592,1786026125000,933044705925529600,MP07P5550,17292000,1786043417000,229.424554292376,280.741,0.0,86.90324026226364,3.2305009474072204,259.1350000000093,86.90324026226364,1786026125000-649034868264558592-933044705925529600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786119731001}"
1494312585351135232,1785997626000-649034868264558592-1494312585351135232,1785997626000,1786029991000,1,246.84,112.531,2.193528894260248,649034868264558592,1785997626000,1494312585351135232,MP09AZ0009,32365000,1786029991000,297.0819565891891,246.84,8.963888888888505,112.53104416257162,2.193528033414447,241.52000000001863,112.53104416257162,1785997626000-649034868264558592-1494312585351135232,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786132910081}"
1561408916011614208,1785979301000-649034868264558592-1561408916011614208,1785979301000,1785993816000,1,236.203,71.603,3.298786363699845,649034868264558592,1785979301000,1561408916011614208,MP09BP0999,14515000,1785993816000,189.03068025422743,236.203,3.9822222222222763,71.60253039932857,3.298807998581778,233.45999999999913,71.60253039932857,1785979301000-649034868264558592-1561408916011614208,
1476550907393998848,1786060003000-649034868264558592-1476550907393998848,1786060003000,1786074054000,1,228.53,69.695,3.2790013630820005,649034868264558592,1786060003000,1476550907393998848,MP09DP0666,14051000,1786074054000,183.99453676975736,228.53,3.85416666666697,69.69490029157475,3.279006054157831,224.38000000000466,69.69490029157475,1786060003000-649034868264558592-1476550907393998848,
1151974728106246144,1785986021000-649034868264558592-1151974728106246144,1785986021000,1786003645000,1,203.775,70.72,2.8814338235294117,649034868264558592,1785986021000,1151974728106246144,MP09ZG9990,17624000,1786003645000,186.70080000000308,203.775,4.5,70.72000000000116,2.8814338235293646,218.03000000002794,70.72000000000116,1785986021000-649034868264558592-1151974728106246144,"{'confidence': 76.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22215.98803049328, 'std': 3351.9862018321037, 'timestamp': 1786150677510}"
933044705925529600,1786046645000-649034868264558592-933044705925529600,1786046645000,1786059336000,3,194.54999999999998,65.995,2.947950602318357,649034868264558592,1786046645000,933044705925529600,MP07P5550,12691000,1786059336000,174.0314833035118,217.734,0.0,65.92101640284538,3.3029527134324015,197.625,65.92101640284538,1786046645000-649034868264558592-933044705925529600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786128112141}"
1220369221305761792,1786053259000-649034868264558592-1220369221305761792,1786053259000,1786065956000,2,189.04000000000002,75.775,2.4947542065324977,649034868264558592,1786053259000,1220369221305761792,MP09ZY9990,12697000,1786065956000,200.0905969250348,190.168,3.485555555555038,75.79189277463439,2.509081024872417,191.19999999995343,75.79189277463439,1786053259000-649034868264558592-1220369221305761792,
1284476928488636416,1785988966000-649034868264558592-1284476928488636416,1785988966000,1786003212000,1,184.951,58.54,3.1593952852750258,649034868264558592,1785988966000,1284476928488636416,MP09DJ9990,14246000,1786003212000,154.54633032987545,184.951,3.9499999999989086,58.54027664010434,3.159380355119387,196.85499999998137,58.54027664010434,1785988966000-649034868264558592-1284476928488636416,"{'confidence': 87.9, 'count': 68, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23424.511241172375, 'std': 4684.611974149106, 'timestamp': 1786056769365}"
1334833501215653888,1786010420000-649034868264558592-1334833501215653888,1786010420000,1786025692000,1,183.742,47.513,3.8671942415759895,649034868264558592,1786010420000,1334833501215653888,MP09DS9990,15272000,1786025692000,125.43399377865234,183.742,4.200000000000728,47.5128764313077,3.8672042991471405,191.15000000002328,47.5128764313077,1786010420000-649034868264558592-1334833501215653888,"{'confidence': 83.9, 'count': 70, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 20311.310503422807, 'std': 5463.905277069671, 'timestamp': 1786116699971}"
1334833501215653888,1785984147000-649034868264558592-1334833501215653888,1785984147000,1785998413000,1,182.623,54.974,3.321988576417943,649034868264558592,1785984147000,1334833501215653888,MP09DS9990,14266000,1785998413000,145.1319350196797,182.623,3.9499999999989086,54.97421781048473,3.3219754145400495,190.35499999998137,54.97421781048473,1785984147000-649034868264558592-1334833501215653888,"{'confidence': 87.3, 'count': 79, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24245.401484715432, 'std': 5490.777680623791, 'timestamp': 1786074230699}"
1476550907393998848,1786022958000-649034868264558592-1476550907393998848,1786022958000,1786037589000,1,181.111,54.395,3.329552348561448,649034868264558592,1786022958000,1476550907393998848,MP09DP0666,14631000,1786037589000,143.60407868357595,181.111,4.0352777777770825,54.39548434983937,3.3295227014654722,177.63999999998487,54.39548434983937,1786022958000-649034868264558592-1476550907393998848,
1561408897250492416,1786028705000-649034868264558592-1561408897250492416,1786028705000,1786045660000,3,174.755,58.521,2.9861929905504008,649034868264558592,1786028705000,1561408897250492416,MP09BP0009,16955000,1786045660000,154.65805560264553,181.582,4.659722222222172,58.58259681918391,3.099589466142234,179.72999999999593,58.582596819183905,1786028705000-649034868264558592-1561408897250492416,
1066488845387694080,1785975948000-649034868264558592-1066488845387694080,1785975948000,1785987019000,2,166.0,64.27000000000001,2.5828535864322384,649034868264558592,1785975948000,1066488845387694080,MP09PA3330,11071000,1785987019000,169.69459324870968,172.79,3.040277777778101,64.27825501845064,2.688156359415821,168.0799999999581,64.27825501845064,1785975948000-649034868264558592-1066488845387694080,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786045357270}"
1406272050288394240,1785984698000-649034868264558592-1406272050288394240,1785984698000,1785997323000,1,151.23,56.018,2.699667963868756,649034868264558592,1785984698000,1406272050288394240,MP09AT9000,12625000,1785997323000,147.88652757410517,151.23,3.4694444444439796,56.01762408110044,2.6996860805994602,150.5,56.01762408110044,1785984698000-649034868264558592-1406272050288394240,
1552709327888842752,1785976273000-649034868264558592-1552709327888842752,1785976273000,1785991699000,3,147.49,49.583,2.9746082326603878,649034868264558592,1785976273000,1552709327888842752,MP09BP9990,15426000,1785991699000,131.0817743972304,147.168,4.199999999999818,49.65218727167817,2.963978186796723,150.70999999999913,49.65218727167817,1785976273000-649034868264558592-1552709327888842752,"{'confidence': 66.2, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21967.9857275736, 'std': 5140.424978312726, 'timestamp': 1786131814586}"
1494312366358134784,1785981844000-649034868264558592-1494312366358134784,1785981844000,1785993950000,1,146.261,51.331,2.8493697765482846,649034868264558592,1785981844000,1494312366358134784,MP09AX9990,12106000,1785993950000,135.51256363211115,146.261,3.3150000000005093,51.33051652731483,2.849396614237638,143.5799999999872,51.33051652731483,1785981844000-649034868264558592-1494312366358134784,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786134523888}"
933044705925529600,1786059494000-649034868264558592-933044705925529600,1786059494000,1786069644000,1,142.654,44.794,3.184667589409296,649034868264558592,1786059494000,933044705925529600,MP07P5550,10150000,1786069644000,118.25709822490953,142.654,0.0,44.7943553882233,3.1846423229812695,130.89000000013039,44.7943553882233,1786059494000-649034868264558592-933044705925529600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786139685330}"
1334833384924381184,1785982623000-649034868264558592-1334833384924381184,1785982623000,1785994712000,2,138.805,41.701,3.3285772523440684,649034868264558592,1785982623000,1334833384924381184,MP09DT9990,12089000,1785994712000,110.1747699396164,134.92,3.3000000000010914,41.732867401369845,3.232943442452539,140.2600000000093,41.732867401369845,1785982623000-649034868264558592-1334833384924381184,"{'confidence': 88, 'count': 31, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21178.26572545526, 'std': 2840.9144973287885, 'timestamp': 1786140516742}"
1474013563159838720,1785981080000-649034868264558592-1474013563159838720,1785981080000,1785992816000,1,134.737,44.725,3.012565679150363,649034868264558592,1785981080000,1474013563159838720,MP09AM9990,11736000,1785992816000,118.07421784900632,134.737,3.25,44.725082518563,3.012560120913759,132.13999999998487,44.725082518563,1785981080000-649034868264558592-1474013563159838720,"{'confidence': 78.4, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 4}, 'load_class': 'HIGH', 'mean': 18170.885509024763, 'std': 3839.6578413327816, 'timestamp': 1786059051487}"
1066488845387694080,1785989798000-649034868264558592-1066488845387694080,1785989798000,1786001755000,2,131.2,55.105000000000004,2.380909173396243,649034868264558592,1785989798000,1066488845387694080,MP09PA3330,11957000,1786001755000,145.214946640283,134.819,3.28916666666737,55.00566160616779,2.451002243465111,133.11999999999534,55.0056616061678,1785989798000-649034868264558592-1066488845387694080,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786080913443}"
1494312254978392064,1786016734000-649034868264558592-1494312254978392064,1786016734000,1786030581000,1,130.723,48.599,2.6898290088273424,649034868264558592,1786016734000,1494312254978392064,MP09AY9990,13847000,1786030581000,128.30145392758638,130.723,3.8172222222219716,48.5990355786312,2.689827039643527,128.27999999999884,48.59903557863121,1786016734000-649034868264558592-1494312254978392064,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786094762403}"
1494312366358134784,1786013841000-649034868264558592-1494312366358134784,1786013841000,1786025790000,1,127.936,47.658,2.6844601116286877,649034868264558592,1786013841000,1494312366358134784,MP09AX9990,11949000,1786025790000,125.8182974072338,127.936,3.284444444444489,47.65844598758856,2.684434990459356,124.52000000001863,47.65844598758856,1786013841000-649034868264558592-1494312366358134784,
1284476928488636416,1786014877000-649034868264558592-1284476928488636416,1786014877000,1786027455000,1,124.775,40.991,3.04396086945915,649034868264558592,1786014877000,1284476928488636416,MP09DJ9990,12578000,1786027455000,108.21705893495195,124.775,3.4500000000007276,40.991310202633315,3.0439378342189305,132.71999999997206,40.991310202633315,1786014877000-649034868264558592-1284476928488636416,"{'confidence': 38.4, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 29783.761416213878, 'std': 6352.7967063072165, 'timestamp': 1786074790069}"
1474013221449891840,1786016937000-649034868264558592-1474013221449891840,1786016937000,1786033827000,1,115.225,37.832,3.0457020511736093,649034868264558592,1786016937000,1474013221449891840,MP09AS9990,16890000,1786033827000,99.87526312757987,115.225,4.649999999999636,37.83153906347722,3.045739159769972,113.38500000000931,37.83153906347722,1786016937000-649034868264558592-1474013221449891840,"{'confidence': 74.5, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 18978.64869207233, 'std': 4443.61858916339, 'timestamp': 1786136777689}"
1268893877926887424,1786042329000-649034868264558592-1268893877926887424,1786042329000,1786048951000,1,113.976,42.224,2.6993179234558546,649034868264558592,1786042329000,1268893877926887424,MP09DH0009,6622000,1786048951000,111.47161610232851,113.976,1.8113888888892689,42.22409700845777,2.6993117218627516,113.1600000000326,42.22409700845777,1786042329000-649034868264558592-1268893877926887424,
1537489458834702336,1786029666000-649034868264558592-1537489458834702336,1786029666000,1786041693000,1,113.803,38.115,2.985779876688967,649034868264558592,1786029666000,1537489458834702336,MP09BF9990,12027000,1786041693000,100.6247618097143,113.803,0.0,38.115440079437235,2.9857454029868378,117.80499999999302,38.115440079437235,1786029666000-649034868264558592-1537489458834702336,
1220369364222476288,1785992929000-649034868264558592-1220369364222476288,1785992929000,1786003214000,1,113.663,39.212,2.898678975823727,649034868264558592,1785992929000,1220369364222476288,MP09ZX9990,10285000,1786003214000,103.52080985533084,113.663,2.8255555555555247,39.212427975504106,2.89864733882342,113.35999999998603,39.212427975504106,1785992929000-649034868264558592-1220369364222476288,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786139970206}"
1474013221449891840,1785986684000-649034868264558592-1474013221449891840,1785986684000,1786000653000,1,111.129,34.259,3.24378995300505,649034868264558592,1785986684000,1474013221449891840,MP09AS9990,13969000,1786000653000,90.44462886744692,111.129,3.850000000000364,34.25932911645717,3.2437587911380588,109.33499999999185,34.25932911645717,1785986684000-649034868264558592-1474013221449891840,"{'confidence': 81.6, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20081.007608120603, 'std': 3693.942500418826, 'timestamp': 1786073711453}"
1561408916011614208,1786021218000-649034868264558592-1561408916011614208,1786021218000,1786034731000,1,105.072,35.758,2.938419374685385,649034868264558592,1786021218000,1561408916011614208,MP09BP0999,13513000,1786034731000,94.40206734986454,105.072,3.7141666666666424,35.758358844645656,2.9383898868651,103.43000000000029,35.758358844645656,1786021218000-649034868264558592-1561408916011614208,
1268893955106275328,1786016295000-649034868264558592-1268893955106275328,1786016295000,1786035518000,2,104.72,50.143,2.0884270984982947,649034868264558592,1786016295000,1268893955106275328,MP09DE0999,19223000,1786035518000,132.47517230547143,108.284,5.2849999999998545,50.179989509648266,2.157911969654356,105.8399999999674,50.179989509648266,1786016295000-649034868264558592-1268893955106275328,
1140330395766620160,1786018122000-649034868264558592-1140330395766620160,1786018122000,1786032804000,2,102.04,39.548,2.580155760089006,649034868264558592,1786018122000,1140330395766620160,MP09DD0666,14682000,1786032804000,104.51511185112777,104.599,4.030000000000655,39.58905751936658,2.6421189731236012,102.95999999996275,39.58905751936658,1786018122000-649034868264558592-1140330395766620160,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786117387043}"
1192134642870779904,1786018385000-649034868264558592-1192134642870779904,1786018385000,1786027758000,2,95.565,28.968000000000004,3.298985086992543,649034868264558592,1786018385000,1192134642870779904,MP09ZU0099,9373000,1786027758000,76.46853932704073,91.461,2.5500000000010914,28.965355805697246,3.1575997413437737,97.21500000008382,28.965355805697246,1786018385000-649034868264558592-1192134642870779904,"{'confidence': 89.6, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 22600.574268885943, 'std': 1052.9434587911255, 'timestamp': 1786132103229}"
1192134642870779904,1785983347000-649034868264558592-1192134642870779904,1785983347000,1785990928000,1,90.211,31.413,2.871772832903575,649034868264558592,1785983347000,1192134642870779904,MP09ZU0099,7581000,1785990928000,82.93095852691106,90.211,2.0500000000010914,31.413241866254186,2.871750721688791,95.92999999993481,31.413241866254186,1785983347000-649034868264558592-1192134642870779904,"{'confidence': 64.1, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27551.23883457263, 'std': 9679.763854098952, 'timestamp': 1786058746525}"
1474013287929610240,1786028628000-649034868264558592-1474013287929610240,1786028628000,1786044935000,1,85.562,36.55,2.3409575923392616,649034868264558592,1786028628000,1474013287929610240,MP09AM9909,16307000,1786044935000,96.4910012264481,85.562,4.449999999999818,36.549621676684886,2.3409818234748037,83.02500000002328,36.549621676684886,1786028628000-649034868264558592-1474013287929610240,"{'confidence': 52.9, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 33023.01004158559, 'std': 11645.723409696171, 'timestamp': 1786120983126}"
1552709337468633088,1786028733000-649034868264558592-1552709337468633088,1786028733000,1786038382000,3,85.215,23.763,3.586037116525691,649034868264558592,1786028733000,1552709337468633088,MP09BN9000,9649000,1786038382000,62.0147351835572,86.21,2.6499999999998636,23.490429993771667,3.670005190320399,87.75,23.490429993771667,1786028733000-649034868264558592-1552709337468633088,"{'confidence': 46, 'count': 4, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27931.574352680396, 'std': 6030.493248095192, 'timestamp': 1786096952272}"
1268894095296692224,1786018323000-649034868264558592-1268894095296692224,1786018323000,1786028460000,1,84.779,34.678,2.4447488321125785,649034868264558592,1786018323000,1268894095296692224,MP09DF0999,10137000,1786028460000,91.54936205214639,84.779,2.774722222222408,34.67778865611606,2.4447637316414546,83.28000000002794,34.67778865611606,1786018323000-649034868264558592-1268894095296692224,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786116795154}"
1474016042442293248,1786028638000-649034868264558592-1474016042442293248,1786028638000,1786037922000,1,84.563,30.621,2.7616015152999576,649034868264558592,1786028638000,1474016042442293248,MP09AP9990,9284000,1786037922000,80.84067104579012,84.563,2.5,30.621466305223528,2.7615594614936816,82.20999999999185,30.621466305223528,1786028638000-649034868264558592-1474016042442293248,"{'confidence': 80.6, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 21931.41438508193, 'std': 3186.517944448237, 'timestamp': 1786096019253}"
1537489465788858368,1786018719000-649034868264558592-1537489465788858368,1786018719000,1786027772000,1,84.428,25.58,3.300547302580141,649034868264558592,1786018719000,1537489465788858368,MP09BJ9990,9053000,1786027772000,67.5306194117318,84.428,0.0,25.57978008020144,3.300575678730977,86.63999999999942,25.57978008020144,1786018719000-649034868264558592-1537489465788858368,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786116737209}"
1552709347677569024,1786021120000-649034868264558592-1552709347677569024,1786021120000,1786030733000,1,84.296,24.098,3.4980496306747453,649034868264558592,1786021120000,1552709347677569024,MP09BN9990,9613000,1786030733000,63.617917589064405,84.296,2.650000000000091,24.09769605646379,3.4980937514725214,86.20500000000175,24.09769605646379,1786021120000-649034868264558592-1552709347677569024,"{'confidence': 0, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 28214.566787177137, 'std': 10260.714158179555, 'timestamp': 1786136439476}"
1334833384924381184,1786024251000-649034868264558592-1334833384924381184,1786024251000,1786032541000,1,84.01,24.344,3.4509530069010843,649034868264558592,1786024251000,1334833384924381184,MP09DT9990,8290000,1786032541000,64.26815999999293,84.01,2.2999999999992724,24.343999999997322,3.4509530069014644,87.22000000003027,24.343999999997322,1786024251000-649034868264558592-1334833384924381184,
1334832669606805504,1786014841000-649034868264558592-1334832669606805504,1786014841000,1786036942000,2,84.0,45.016999999999996,1.8659617477841706,649034868264558592,1786014841000,1334832669606805504,MP09AH9990,22101000,1786036942000,118.87554355928988,85.745,6.083611111111168,45.0286149845795,1.9042335641317025,84.20000000001164,45.0286149845795,1786014841000-649034868264558592-1334832669606805504,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786137150377}"
1268894095296692224,1786028562000-649034868264558592-1268894095296692224,1786028562000,1786036819000,1,83.987,26.316,3.1914804681562545,649034868264558592,1786028562000,1268894095296692224,MP09DF0999,8257000,1786036819000,69.47322214494838,83.987,2.256666666666206,26.315614448844084,3.1915272266686188,,26.315614448844084,1786028562000-649034868264558592-1268894095296692224,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786118031633}"
1494312472553717760,1786023348000-649034868264558592-1494312472553717760,1786023348000,1786033364000,2,82.96,32.411,2.55962481873438,649034868264558592,1786023348000,1494312472553717760,Mp09AZ9990,10016000,1786033364000,85.5484302787703,86.253,2.734444444444307,32.40470843892814,2.6617428193361956,84.04000000000815,32.40470843892814,1786023348000-649034868264558592-1494312472553717760,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786095235912}"
1284476928488636416,1786028588000-649034868264558592-1284476928488636416,1786028588000,1786035923000,1,82.386,24.966,3.299927901946647,649034868264558592,1786028588000,1284476928488636416,MP09DJ9990,7335000,1786035923000,65.910055169643,82.386,2.0,24.965929988501138,3.2999371558738457,87.55500000005122,24.965929988501138,1786028588000-649034868264558592-1284476928488636416,"{'confidence': 88.6, 'count': 28, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20718.765485440155, 'std': 2509.9551821863492, 'timestamp': 1786095764343}"
1474013563159838720,1786025112000-649034868264558592-1474013563159838720,1786025112000,1786034702000,3,82.12,26.87,3.05619650167473,649034868264558592,1786025112000,1474013563159838720,MP09AM9990,9590000,1786034702000,72.27263999999094,124.158,2.550000000000182,27.375999999996566,4.535286382233181,84.6699999999837,27.375999999996566,1786025112000-649034868264558592-1474013563159838720,"{'confidence': None, 'count': None, 'error_code': 'GEAR_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 931}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786117572101}"
1268893773056704512,1786027108000-649034868264558592-1268893773056704512,1786027108000,1786036366000,2,81.92,30.742,2.664758311105328,649034868264558592,1786027108000,1268893773056704512,MP09DG0009,9258000,1786036366000,80.86824875176002,83.949,2.523888888888905,30.631912405969704,2.740573258613771,82.64000000001397,30.631912405969704,1786027108000-649034868264558592-1268893773056704512,
1334832234422599680,1785983353000-649034868264558592-1334832234422599680,1785983353000,1785990463000,2,80.72,33.714,2.394257578454055,649034868264558592,1785983353000,1334832234422599680,MP09DR0666,7110000,1785990463000,89.03917069094898,83.641,1.9258333333345945,33.72695859505643,2.4799449308263384,82.44000000000233,33.72695859505643,1785983353000-649034868264558592-1334832234422599680,
1146409880471470080,1786016686000-649034868264558592-1146409880471470080,1786016686000,1786034186000,1,78.767,35.204,2.237444608567208,649034868264558592,1786016686000,1146409880471470080,MP09DC0666,17500000,1786034186000,92.93858430907285,78.767,4.82416666666677,35.20400920798214,2.2374440233398305,,35.20400920798214,1786016686000-649034868264558592-1146409880471470080,
933044705925529600,1786011570000-649034868264558592-933044705925529600,1786011570000,1786021645000,1,76.125,22.379,3.4016265248670625,649034868264558592,1786011570000,933044705925529600,MP07P5550,10075000,1786021645000,59.079662967658166,76.125,0.0,22.37866021502203,3.401678173249169,70.17499999981374,22.37866021502203,1786011570000-649034868264558592-933044705925529600,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786106953623}"
1552709318082560000,1786022328000-649034868264558592-1552709318082560000,1786022328000,1786039649000,1,75.526,35.206,2.145259330795887,649034868264558592,1786022328000,1552709318082560000,MP09BN0999,17321000,1786039649000,92.94308238261733,75.526,4.75,35.20571302371869,2.1452768176891306,79.68999999999505,35.20571302371869,1786022328000-649034868264558592-1552709318082560000,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_TOO_FEW_POCKETS', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786097303142}"
1268893877926887424,1786025802000-649034868264558592-1268893877926887424,1786025802000,1786040619000,1,74.595,33.619,2.2188345875844018,649034868264558592,1786025802000,1268893877926887424,MP09DH0009,14817000,1786040619000,88.75322765102914,74.595,4.068055555555475,33.61864683751104,2.2188578963496037,73.23999999999069,33.61864683751104,1786025802000-649034868264558592-1268893877926887424,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786118436548}"
1552709327888842752,1786027372000-649034868264558592-1552709327888842752,1786027372000,1786039913000,1,73.17,29.356,2.4925057909796973,649034868264558592,1786027372000,1552709327888842752,MP09BP9990,12541000,1786039913000,77.49981537153626,73.17,3.4500000000000455,29.355990671036462,2.4925065830665973,74.87999999999738,29.355990671036462,1786027372000-649034868264558592-1552709327888842752,
