account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,engine_hours,fuel_consumed,mileage,raw_fuel_consumed,id,odo_distance_km,driver_ids,vehicle_device_type,active_driver,adblue_consumed
632578958264631296,1775867727000,1500848886552461312,NL01AK3124,6940000,1775874667000,,54144.0,,,,,1775867727000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1775861562000,1500848886552461312,NL01AK3124,5868000,1775867430000,,49851.0,,,,,1775861562000-632578958264631296-1500848886552461312,,,c,,
632578958264631296,1775928150000,1505944797024616448,RJ47GA8532,3536000,1775931686000,,,,,,,1775928150000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775913615000,1505944797024616448,RJ47GA8532,12443000,1775926058000,,,,,,,1775913615000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775898188000,1505944797024616448,RJ47GA8532,12518000,1775910706000,,,,,,,1775898188000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775886467000,1505944797024616448,RJ47GA8532,8897000,1775895364000,,,,,,,1775886467000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775885605000,1505944797024616448,RJ47GA8532,180000,1775885785000,,,,,,,1775885605000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775884663000,1505944797024616448,RJ47GA8532,315000,1775884978000,,,,,,,1775884663000-632578958264631296-1505944797024616448,,,,,
632578958264631296,1775874105000,1505944797024616448,RJ47GA8532,350000,1775874455000,,,,,,,1775874105000-632578958264631296-1505944797024616448,,,,,
1194637793272266752,1775909832000,874238000127541248,RJ47GA4754,3173000,1775913005000,31.71824795088173,23111.0,0.8000000000001819,12.014487860182472,1.9235942695978552,12.014487860182472,1775909832000-1194637793272266752-874238000127541248,23.79999999998836,,,,0.0
1194637793272266752,1775908741000,874238000127541248,RJ47GA4754,285000,1775909026000,0.5524473780788179,,0.06222222222222222,0.20926037048440072,,0.20926037048440072,1775908741000-1194637793272266752-874238000127541248,0.0,,,,
1194637793272266752,1775900253000,874238000127541248,RJ47GA4754,7914000,1775908167000,82.70539456181936,66573.0,2.199999999999818,31.327800970386118,2.12504542093238,31.327800970386114,1775900253000-1194637793272266752-874238000127541248,68.39999999999418,,,,0.0
1194637793272266752,1775897517000,874238000127541248,RJ47GA4754,2271000,1775899788000,7.992804847990932,1220.0,0.6000000000003638,3.027577593935959,0.40296242198501553,3.027577593935959,1775897517000-1194637793272266752-874238000127541248,1.5,,,,0.0
1194637793272266752,1775895805000,874238000127541248,RJ47GA4754,1709000,1775897514000,6.6131555070598,1249.0,0.3999999999996362,2.5049831466135606,0.49860614898287825,2.5049831466135606,1775895805000-1194637793272266752-874238000127541248,1.2999999999883585,,,,0.0
1194637793272266752,1775891382000,874238000127541248,RJ47GA4754,3816000,1775895198000,59.95038476320697,36563.0,1.0,22.708479076972335,1.6101034277137884,22.708479076972335,1775891382000-1194637793272266752-874238000127541248,37.29999999998836,,,,0.0
1194637793272266752,1775875216000,874238000127541248,RJ47GA4754,9512000,1775884728000,134.00375999999525,105056.0,2.5999999999994543,50.758999999998196,2.0697019247818855,50.758999999998196,1775875216000-1194637793272266752-874238000127541248,108.0,,,,0.0
1194637793272266752,1775847930000,874238000127541248,RJ47GA4754,1284000,1775849214000,12.760215491658004,8610.0,0.4000000000005457,4.833414958961365,1.7813492268104727,4.833414958961365,1775847930000-1194637793272266752-874238000127541248,8.799999999988358,,,,0.0
