vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,driver_ids,load_estimation,active_driver,adblue_consumed
1536022277991170048,1787959890000-632578958264631296-1536022277991170048,1787959890000,1787973025000,1,161.738,43.065,3.755671659119935,632578958264631296,1787959890000,1536022277991170048,NL01AK7897,13135000,1787973025000,113.69280888846279,3.6000000000000227,43.06545791229651,3.7556317253001703,167.32500000000073,43.06545791229651,1787959890000-632578958264631296-1536022277991170048,161.738,,"{'confidence': 63.1, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39919.36999812317, 'std': 12833.0558014221, 'timestamp': 1787973030778}",,
1050036019790872576,1787895383000-632578958264631296-1050036019790872576,1787895383000,1787909463000,1,161.589,62.826,2.5720084041638813,632578958264631296,1787895383000,1050036019790872576,RJ47GA5530,14080000,1787909463000,165.85976919460043,3.850000000000364,62.82567014946986,2.5720219078532747,169.79999999998836,62.825670149469865,1787895383000-632578958264631296-1050036019790872576,161.589,,"{'confidence': 65.8, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 58778.064075474525, 'std': 13352.890839476651, 'timestamp': 1787909469505}",,
1050036987500691456,1787902951000-632578958264631296-1050036987500691456,1787902951000,1787915356000,1,161.527,30.052,5.374916810861174,632578958264631296,1787902951000,1050036987500691456,RJ47GA6281,12405000,1787915356000,79.33848852778137,3.4000000000005457,30.052457775674757,5.3748349371526,,30.052457775674753,1787902951000-632578958264631296-1050036987500691456,161.527,,"{'confidence': 62.9, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 17923.487507368478, 'std': 4611.417189222303, 'timestamp': 1787915467919}",,
952583803866447872,1787891641000-632578958264631296-952583803866447872,1787891641000,1787905382000,1,160.642,53.03,3.0292664529511595,632578958264631296,1787891641000,952583803866447872,RJ47GA3767,13741000,1787905382000,140.0001922660927,3.75,53.030375858368444,3.0292449827064525,163.5,53.030375858368444,1787891641000-632578958264631296-952583803866447872,160.642,,"{'confidence': 78.8, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 32438.867952628865, 'std': 5320.814156806172, 'timestamp': 1787905504670}",,
1389244302743306240,1787926254000-632578958264631296-1389244302743306240,1787926254000,1787940889000,1,160.29,49.845,3.2157688835389706,632578958264631296,1787926254000,1389244302743306240,NL01AJ6144,14635000,1787940889000,131.5904649405673,4.0,49.844873083548215,3.2157770716223424,166.5,49.844873083548215,1787926254000-632578958264631296-1389244302743306240,160.29,,"{'confidence': 77.8, 'count': 24, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51742.66831291988, 'std': 11259.239846618128, 'timestamp': 1787940987831}",,
1545823503347875840,1787882069000-632578958264631296-1545823503347875840,1787882069000,1787896174000,1,159.798,55.71,2.868389876144319,632578958264631296,1787882069000,1545823503347875840,NL01AK8870,14105000,1787896174000,147.0743999999977,3.900000000000091,55.70999999999913,2.868389876144364,163.71999999999753,55.70999999999913,1787882069000-632578958264631296-1545823503347875840,159.798,,"{'confidence': 65.4, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 65187.47419524974, 'std': 19112.791461397937, 'timestamp': 1787896180429}",,
1385588909638942720,1787959349000-632578958264631296-1385588909638942720,1787959349000,1787974900000,1,159.655,50.18,3.1816460741331207,632578958264631296,1787959349000,1385588909638942720,NL01AJ5690,15551000,1787974900000,132.4740172941586,4.25,50.17955200536311,3.1816744793364506,169.125,50.17955200536311,1787959349000-632578958264631296-1385588909638942720,159.655,,"{'confidence': 64.7, 'count': 22, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 51727.17614995981, 'std': 17113.965151978762, 'timestamp': 1787975098275}",,
1357047782162038784,1787908426000-632578958264631296-1357047782162038784,1787908426000,1787921600000,1,159.112,48.557,3.276808699054719,632578958264631296,1787908426000,1357047782162038784,NL01AJ3746,13174000,1787921600000,128.19019132957615,3.599999999999909,48.55689065514248,3.276816078072928,162.125,48.55689065514248,1787908426000-632578958264631296-1357047782162038784,159.112,,"{'confidence': 55.6, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 39000.96115611443, 'std': 10394.40775363267, 'timestamp': 1787921618045}",,
1120316268595904512,1787959005000-632578958264631296-1120316268595904512,1787959005000,1787974028000,1,159.004,59.198,2.6859691205783975,632578958264631296,1787959005000,1120316268595904512,RJ47GA6295,15023000,1787974028000,156.28396993920083,0.0,59.198473461818494,2.6859476385409415,166.89999999999418,59.1984734618185,1787959005000-632578958264631296-1120316268595904512,159.004,,"{'confidence': 62.2, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 58506.910109063014, 'std': 14670.622268136474, 'timestamp': 1787974227537}",,
952162532812914688,1787908521000-632578958264631296-952162532812914688,1787908521000,1787922535000,1,158.963,49.551,3.208068454723416,632578958264631296,1787908521000,952162532812914688,RJ47GA4523,14014000,1787922535000,130.8137000222092,0.0,49.550643947806506,3.2080915066904376,164.75,49.550643947806506,1787908521000-632578958264631296-952162532812914688,158.963,,"{'confidence': 72.1, 'count': 18, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 76475.07458316279, 'std': 18106.298365782983, 'timestamp': 1787922545572}",,
