vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,mileage,distance,driver_ids,vehicle_device_type,active_driver,adblue_consumed
931939397496995840,1783338720000-632578958264631296-931939397496995840,1783338720000,1783353696000,1,162.175,57.784,2.8065727537034477,632578958264631296,1783338720000,931939397496995840,RJ47GA4498,14976000,1783353696000,152.54905089527713,4.099999999998545,57.783731399726186,166.0,57.78373139972618,1783338720000-632578958264631296-931939397496995840,2.8065857996973955,162.175,,,,
1536014688339361792,1783331430000-632578958264631296-1536014688339361792,1783331430000,1783344644000,1,162.148,50.833,3.189817638148447,632578958264631296,1783331430000,1536014688339361792,RJ47GA8902,13214000,1783344644000,134.19834143410984,3.6500000000000057,50.83270508867796,,50.83270508867796,1783331430000-632578958264631296-1536014688339361792,3.189836144213294,162.148,,,,
786329294770012160,1783299036000-632578958264631296-786329294770012160,1783299036000,1783312381000,1,161.864,51.825,3.123280270139894,632578958264631296,1783299036000,786329294770012160,RJ47GA3336,13345000,1783312381000,136.81675914446808,3.649999999999636,51.824529978965174,182.27999999996973,51.824529978965174,1783299036000-632578958264631296-786329294770012160,3.1233085966375045,161.864,['900758004226326533'],,900758004226326533,
947093103351693312,1783300228000-632578958264631296-947093103351693312,1783300228000,1783314165000,1,161.816,70.156,2.3065169051827357,632578958264631296,1783300228000,947093103351693312,RJ47GA3310,13937000,1783314165000,185.21184000000707,3.850000000000364,70.15600000000268,124.875,70.15600000000268,1783300228000-632578958264631296-947093103351693312,2.3065169051826477,161.816,,,,
860147487929794560,1783300213000-632578958264631296-860147487929794560,1783300213000,1783314256000,1,161.268,69.754,2.311953436362072,632578958264631296,1783300213000,860147487929794560,RJ47GA4003,14043000,1783314256000,184.1502793565914,3.899999999999636,69.75389369567856,,69.75389369567856,1783300213000-632578958264631296-860147487929794560,2.311956959758807,161.268,,,,
1540361934212169728,1783311595000-632578958264631296-1540361934212169728,1783311595000,1783324679000,1,161.234,50.864,3.1699040578798368,632578958264631296,1783311595000,1540361934212169728,NL01AK8389,13084000,1783324679000,134.2813012373523,3.550000000000068,50.86412925657284,166.73500000000058,50.86412925657284,1783311595000-632578958264631296-1540361934212169728,3.1698960024792875,161.234,,,,
996809766619578368,1783300256000-632578958264631296-996809766619578368,1783300256000,1783314609000,1,161.208,69.388,2.3232835648815353,632578958264631296,1783300256000,996809766619578368,RJ47GA3792,14353000,1783314609000,183.1843215277092,3.9500000000007276,69.38800057867772,164.0,69.38800057867772,1783300256000-632578958264631296-996809766619578368,2.3232835455059604,161.208,,,,
1428367002015105024,1783305517000-632578958264631296-1428367002015105024,1783305517000,1783323837000,1,161.207,56.764,2.839951377633711,632578958264631296,1783305517000,1428367002015105024,NL01AJ9499,18320000,1783323837000,149.85688582877066,5.049999999999727,56.76397190483737,164.25,56.76397190483737,1783305517000-632578958264631296-1428367002015105024,2.8399527832593776,161.207,,,,
1046443546271285248,1783347266000-632578958264631296-1046443546271285248,1783347266000,1783360834000,1,160.796,49.437,3.2525436414021884,632578958264631296,1783347266000,1046443546271285248,RJ47GA3452,13568000,1783360834000,130.51368000000454,3.75,49.43700000000172,157.25,49.43700000000172,1783347266000-632578958264631296-1046443546271285248,3.2525436414020756,160.796,,,,
1050036019790872576,1783295903000-632578958264631296-1050036019790872576,1783295903000,1783309151000,1,160.09,52.524,3.0479399893382073,632578958264631296,1783295903000,1050036019790872576,RJ47GA5530,13248000,1783309151000,138.66333562149356,3.649999999999636,52.52399076571726,168.79999999998836,52.52399076571726,1783295903000-632578958264631296-1050036019790872576,3.047940525198854,160.09,,,,
