vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,driver_ids,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1138782810882965504,1789353503000-632578958264631296-1138782810882965504,1789353503000,1789359712000,1,68.093,21.592,3.153621711745091,632578958264631296,1789353503000,1138782810882965504,RJ47GA6253,6209000,1789359712000,57.002974123821495,1.6499999999996362,21.592035652962686,3.153616504456671,72.0,21.592035652962686,1789353503000-632578958264631296-1138782810882965504,,68.093,,,,
1536014535985463296,1789385899000-632578958264631296-1536014535985463296,1789385899000,1789391832000,1,68.081,20.499,3.321186399336553,632578958264631296,1789385899000,1536014535985463296,NL01AK8375,5933000,1789391832000,54.11770853125392,1.599999999999909,20.49913201941436,3.3211650100853882,69.81999999999971,20.49913201941436,1789385899000-632578958264631296-1536014535985463296,,68.081,,,,
1126571257152667648,1789373684000-632578958264631296-1126571257152667648,1789373684000,1789379726000,1,67.979,17.546,3.874330331699533,632578958264631296,1789373684000,1126571257152667648,RJ47GA3861,6042000,1789379726000,46.32128249722669,1.6499999999996362,17.545940339858593,3.8743435052935933,70.25,17.545940339858593,1789373684000-632578958264631296-1126571257152667648,,67.979,,,,
932613192947859456,1789387665000-632578958264631296-932613192947859456,1789387665000,1789394251000,1,67.912,20.259,3.352189150501012,632578958264631296,1789387665000,932613192947859456,RJ47GA4656,6586000,1789394251000,53.48337544286702,1.75,20.258854334419325,3.352213253472043,70.39999999999418,20.258854334419325,1789387665000-632578958264631296-932613192947859456,,67.912,,,,
1067775012183736320,1789368640000-632578958264631296-1067775012183736320,1789368640000,1789375252000,1,67.901,18.118,3.747709460205321,632578958264631296,1789368640000,1067775012183736320,RJ47GA3615,6612000,1789375252000,47.831543416521825,1.7999999999992724,18.11800886989463,3.7477076254679464,84.125,18.11800886989463,1789368640000-632578958264631296-1067775012183736320,,67.901,,,,
1061350711461150720,1789351094000-632578958264631296-1061350711461150720,1789351094000,1789357879000,1,67.814,26.0,2.608230769230769,632578958264631296,1789351094000,1061350711461150720,RJ47GA4012,6785000,1789357879000,68.63971650409326,1.8500000000003638,25.999892615186837,2.608241541751178,72.375,25.99989261518684,1789351094000-632578958264631296-1061350711461150720,,67.814,,,,
1350071704793120768,1789353953000-632578958264631296-1350071704793120768,1789353953000,1789360042000,1,67.728,13.589,4.984031201707262,632578958264631296,1789353953000,1350071704793120768,RJ47GA3451,6089000,1789360042000,35.87586854282927,1.6499999999996362,13.589344145011085,4.983904982998335,68.625,11.468999999997322,1789353953000-632578958264631296-1350071704793120768,,67.728,,,,
1389244197004902400,1789353970000-632578958264631296-1389244197004902400,1789353970000,1789360042000,1,67.717,12.681,5.34003627474174,632578958264631296,1789353970000,1389244197004902400,NL01AJ6145,6072000,1789360042000,33.47913290330474,1.650000000000091,12.681489736100279,5.339830052239892,68.75,11.184277702045875,1789353970000-632578958264631296-1389244197004902400,,67.717,,,,
1479440816106635264,1789387197000-632578958264631296-1479440816106635264,1789387197000,1789397226000,1,67.645,34.674,1.9508853896291167,632578958264631296,1789387197000,1479440816106635264,NL01AK3099,10029000,1789397226000,91.54007836635776,2.75,34.67427210846885,1.9508700799368295,71.875,34.67427210846885,1789387197000-632578958264631296-1479440816106635264,,67.645,"{'confidence': 49, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 86800.04216913218, 'std': 21669.258861997532, 'timestamp': 1789397237311}",,,
1536004619845500928,1789365062000-632578958264631296-1536004619845500928,1789365062000,1789370761000,1,67.566,20.558,3.286603755229108,632578958264631296,1789365062000,1536004619845500928,NL01AK7894,5699000,1789370761000,54.273369799274676,1.5499999999999545,20.558094620937375,3.2865886282665255,69.17000000000553,20.558094620937375,1789365062000-632578958264631296-1536004619845500928,,67.566,,,,
