vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,carbon_emission
1474016264899788800,1773602681000-649034868264558592-1474016264899788800,1773602681000,1773640509000,2,523.9540000000001,190.897,2.744694783050546,649034868264558592,1773602681000,1474016264899788800,MP09BK9990,37828000,1773640509000,523.99,10.45972222222224,190.9079413853878,2.7447260506686626,517.3100000000013,190.9079413853878,1773602681000-649034868264558592-1474016264899788800,
1334832578175172608,1773683632000-649034868264558592-1334832578175172608,1773683632000,1773722139000,2,522.89,195.31,2.6772310685576772,649034868264558592,1773683632000,1334832578175172608,MP09AH0009,38507000,1773722139000,522.937,10.629444444444744,195.11099001552233,2.6802026885230656,515.2599999999802,195.10892448497071,1773683632000-649034868264558592-1334832578175172608,
682178685842751488,1773675670000-649034868264558592-682178685842751488,1773675670000,1773709704000,1,522.574,159.401,3.278360863482663,649034868264558592,1773675670000,682178685842751488,MP30P2220,34034000,1773709704000,522.574,0.0,159.40100000001257,3.2783608634824044,510.001335429959,159.40100000001257,1773675670000-649034868264558592-682178685842751488,
1284476928488636416,1773677693000-649034868264558592-1284476928488636416,1773677693000,1773714393000,4,518.764,149.413,3.4720138140590175,649034868264558592,1773677693000,1284476928488636416,MP09DJ9990,36700000,1773714393000,627.613,10.149999999999636,177.1359999999986,3.543113765694184,668.0899999999674,177.1359999999986,1773677693000-649034868264558592-1284476928488636416,
1334833384924381184,1773675937000-649034868264558592-1334833384924381184,1773675937000,1773711994000,2,516.788,140.207,3.6858930010627144,649034868264558592,1773675937000,1334833384924381184,MP09DT9990,36057000,1773711994000,516.809,9.949999999999818,139.89600000000792,3.6942371475951474,541.1000000000349,139.89600000000792,1773675937000-649034868264558592-1334833384924381184,
682178375686553600,1773675070000-649034868264558592-682178375686553600,1773675070000,1773710187000,1,511.13,166.023,3.0786698228558693,649034868264558592,1773675070000,682178375686553600,MP30P1110,35117000,1773710187000,511.13,0.0,166.0229999999865,3.07866982285612,501.7936774599366,166.0229999999865,1773675070000-649034868264558592-682178375686553600,
1140330395766620160,1773678539000-649034868264558592-1140330395766620160,1773678539000,1773702935000,2,503.702,116.238,4.333367745487706,649034868264558592,1773678539000,1140330395766620160,MP09DD0666,24396000,1773702935000,503.713,6.744166666667297,116.31348968490367,4.330649878742112,497.28000000002794,116.31348968490367,1773678539000-649034868264558592-1140330395766620160,
1186996414987632640,1773606503000-649034868264558592-1186996414987632640,1773606503000,1773644580000,2,498.226,168.757,2.952327903435117,649034868264558592,1773606503000,1186996414987632640,MP09ZS0009,38077000,1773644580000,498.234,10.510277777778356,168.65324380591483,2.9541916227437923,500.4399999999441,168.65324380591483,1773606503000-649034868264558592-1186996414987632640,
930508235230674944,1773673828000-649034868264558592-930508235230674944,1773673828000,1773703548000,1,462.103,126.718,3.646703704288262,649034868264558592,1773673828000,930508235230674944,MP07P7770,29720000,1773703548000,462.103,0.0,126.71770147211397,3.6467122953748676,473.85999999998603,126.71770147211397,1773673828000-649034868264558592-930508235230674944,
1334833282986016768,1773683195000-649034868264558592-1334833282986016768,1773683195000,1773713437000,2,458.38699999999994,128.394,3.5701590416997675,649034868264558592,1773683195000,1334833282986016768,MP09DU9990,30242000,1773713437000,458.431,8.350000000000364,127.73011740235266,3.589059568119963,477.2749999999651,127.73011740235266,1773683195000-649034868264558592-1334833282986016768,
