account_id,start_time,vehicle_id,vehicle_plate,duration,end_time,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,engine_hours,active_driver,driver_ids,vehicle_device_type
662723863112650752,1784315593000,690988481815511040,AS01PC5611,2578000,1784318171000,13.276121661351208,13070.0,5.028833962633033,2.5990120368095657,,5.028833962633033,1784315593000-662723863112650752-690988481815511040,,,,
662723863112650752,1784314557000,690988481815511040,AS01PC5611,1024000,1784315581000,10.183069361946536,15631.0,3.8572232431615667,4.0523970262058455,,3.3945057742188274,1784314557000-662723863112650752-690988481815511040,,,,
662723863112650752,1784313811000,690988481815511040,AS01PC5611,733000,1784314544000,6.774061815425111,11245.0,2.565932505842845,4.382422364732581,,2.5659325058428455,1784313811000-662723863112650752-690988481815511040,,,,
662723863112650752,1784313281000,690988481815511040,AS01PC5611,426000,1784313707000,3.549308835343915,3784.0,1.344435164902998,2.814564881061422,,1.344435164902998,1784313281000-662723863112650752-690988481815511040,,,,
662723863112650752,1784311677000,690988481815511040,AS01PC5611,1590000,1784313267000,16.816624104177606,15558.0,6.369933372794547,2.4424117317218603,,6.369933372794547,1784311677000-662723863112650752-690988481815511040,,,,
662723863112650752,1784311268000,690988481815511040,AS01PC5611,396000,1784311664000,1.8275359252688168,849.0,0.6922484565412185,1.2264382707936714,,0.6922484565412185,1784311268000-662723863112650752-690988481815511040,,,,
662723863112650752,1784309490000,690988481815511040,AS01PC5611,1765000,1784311255000,7.145535893436609,6495.0,2.706642383877503,2.3996520702876682,,2.706642383877503,1784309490000-662723863112650752-690988481815511040,,,,
662723863112650752,1784301880000,690988481815511040,AS01PC5611,3853000,1784305733000,19.996916053475104,17399.0,7.574589414195115,2.297022194680745,,7.574589414195115,1784301880000-662723863112650752-690988481815511040,,,,
662723863112650752,1784293957000,690988481815511040,AS01PC5611,299000,1784294256000,0.8688890679710147,108.0,0.3291246469587177,0.3281431548745315,,0.3291246469587177,1784293957000-662723863112650752-690988481815511040,,,,
662723863112650752,1784292168000,690988481815511040,AS01PC5611,272000,1784292440000,0.4395691352380952,114.0,0.1665034603174603,0.6846704553926045,,0.1665034603174603,1784292168000-662723863112650752-690988481815511040,,,,
662723863112650752,1784288806000,690988481815511040,AS01PC5611,2113000,1784290919000,3.455845704039601,,1.309032463651364,,,1.309032463651364,1784288806000-662723863112650752-690988481815511040,,,,
662723863112650752,1784287096000,690988481815511040,AS01PC5611,1698000,1784288794000,2.6732220775177327,,1.0125841202718684,,,1.0125841202718684,1784287096000-662723863112650752-690988481815511040,,,,
662723863112650752,1784284969000,690988481815511040,AS01PC5611,831000,1784285800000,0.7980704530395479,,0.3022994140301318,,,0.3022994140301318,1784284969000-662723863112650752-690988481815511040,,,,
662723863112650752,1784269513000,690988481815511040,AS01PC5611,379000,1784269892000,0.5769092087126438,,0.21852621542145598,0.2791427100970638,,0.21852621542145598,1784269513000-662723863112650752-690988481815511040,,,,
662723863112650752,1784269063000,690988481815511040,AS01PC5611,407000,1784269470000,0.476551893938172,,0.18051208103718636,0.7201734047552163,,0.18051208103718636,1784269063000-662723863112650752-690988481815511040,,,,
662723863112650752,1784268901000,690988481815511040,AS01PC5611,150000,1784269051000,0.13135353244444445,,0.049755125925925923,0.6431498143053789,,0.049755125925925923,1784268901000-662723863112650752-690988481815511040,,,,
662723863112650752,1784305365000,717369178893320192,AS01PC5614,35982000,1784341347000,244.78036962649105,409961.0,92.71983697973145,4.421502597007557,,92.71983697973145,1784305365000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
662723863112650752,1784303096000,717369178893320192,AS01PC5614,883000,1784303979000,5.228040673911722,6934.0,1.9803184370877736,3.5014570738416375,,1.9803184370877733,1784303096000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
662723863112650752,1784288875000,717369178893320192,AS01PC5614,695000,1784289570000,1.1711867135450693,9.0,0.4436313308882838,0.020287115389211314,,0.4436313308882838,1784288875000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
662723863112650752,1784263650000,717369178893320192,AS01PC5614,512000,1784264162000,0.9805722402731631,,0.3714288788913497,0.03230766556391066,,0.3714288788913497,1784263650000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
662723863112650752,1784247324000,717369178893320192,AS01PC5614,1661000,1784248985000,5.646311378365132,6943.0,2.1387543099867923,3.2462821781726183,,2.1387543099867923,1784247324000-662723863112650752-717369178893320192,,1093578478252457984,['1093578478252457984'],
