vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,driver_ids,active_driver,adblue_consumed
848986467664396288,1788053076000-632578958264631296-848986467664396288,1788053076000,1788067873000,1,164.84,54.138,3.044811407883557,632578958264631296,1788053076000,848986467664396288,RJ47GA3067,14797000,1788067873000,142.92315003841273,4.049999999999272,54.137556832732095,3.04483633255382,185.19999999995343,54.137556832732095,1788053076000-632578958264631296-848986467664396288,164.84,"{'confidence': 71.3, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59824.21478256533, 'std': 12401.382903761662, 'timestamp': 1788067879215}",['900758004201160714'],900758004201160714,
1469693281720860672,1788058127000-632578958264631296-1469693281720860672,1788058127000,1788072692000,1,161.112,36.429,4.422630321996212,632578958264631296,1788058127000,1469693281720860672,RJ47GA4898,14565000,1788072692000,96.17340989524347,4.0,36.429321930016464,4.422591238714477,164.6999999999971,36.429321930016464,1788058127000-632578958264631296-1469693281720860672,161.112,"{'confidence': 70, 'count': 14, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 20672.609316371243, 'std': 4643.274067930002, 'timestamp': 1788072698290}",['1497578727075217408'],,
1093088075828953088,1788061362000-632578958264631296-1093088075828953088,1788061362000,1788074923000,1,160.659,50.456,3.18414063738703,632578958264631296,1788061362000,1093088075828953088,RJ47GA5975,13561000,1788074923000,133.2035523590604,3.699999999999818,50.45589104509864,3.184147513248736,172.22000000000116,50.45589104509864,1788061362000-632578958264631296-1093088075828953088,160.659,"{'confidence': 63.3, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48172.232051253835, 'std': 8659.889785108036, 'timestamp': 1788074927157}",,,
1536014577374855168,1788051246000-632578958264631296-1536014577374855168,1788051246000,1788067572000,1,159.575,62.707,2.544771716076355,632578958264631296,1788051246000,1536014577374855168,NL01AK9194,16326000,1788067572000,165.54558682665956,4.5,62.70666167676498,2.5447854459636803,163.97000000000116,62.70666167676498,1788051246000-632578958264631296-1536014577374855168,159.575,"{'confidence': 79.5, 'count': 49, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 70310.92601113206, 'std': 20224.808724163002, 'timestamp': 1788067579774}",,,
1120316481867874304,1788073582000-632578958264631296-1120316481867874304,1788073582000,1788086243000,1,159.33,47.141,3.3798604187437693,632578958264631296,1788073582000,1120316481867874304,RJ47GA6413,12661000,1788086243000,124.45305577790819,3.5,47.1413090067834,3.3798382640811524,162.60000000000582,47.1413090067834,1788073582000-632578958264631296-1120316481867874304,159.33,"{'confidence': 74.7, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 39819.02305025954, 'std': 8792.914633506745, 'timestamp': 1788086252029}",,,
1045646209449984000,1788134101000-632578958264631296-1045646209449984000,1788134101000,1788148542000,1,159.227,55.938,2.8464907576245126,632578958264631296,1788134101000,1045646209449984000,RJ47GA3764,14441000,1788148542000,147.6761739013275,3.9500000000007276,55.93794465959375,2.846493573708584,162.875,55.93794465959375,1788134101000-632578958264631296-1045646209449984000,159.227,"{'confidence': 58.6, 'count': 15, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 48355.59827656149, 'std': 15499.628866688494, 'timestamp': 1788148797348}",,,
873570129613422592,1788090606000-632578958264631296-873570129613422592,1788090606000,1788102784000,1,158.929,46.619,3.4091035843754693,632578958264631296,1788090606000,873570129613422592,RJ14GN1954,12178000,1788102784000,123.07390298924467,3.2999999999992724,46.61890264744116,3.4091107034824932,165.10000000003492,46.61890264744116,1788090606000-632578958264631296-873570129613422592,158.929,"{'confidence': 45, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 31934.758933673573, 'std': 8605.297097335093, 'timestamp': 1788102793552}",,,0.0
866245373776101376,1788090644000-632578958264631296-866245373776101376,1788090644000,1788102723000,1,158.891,46.611,3.408873441891399,632578958264631296,1788090644000,866245373776101376,RJ47GA4404,12079000,1788102723000,123.05249619713717,3.2999999999992724,46.61079401406711,3.4088885066417616,165.70000000001164,46.61079401406711,1788090644000-632578958264631296-866245373776101376,158.891,"{'confidence': 60.1, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 23531.71985605082, 'std': 4969.949543467233, 'timestamp': 1788102731673}",['900758004146634763'],900758004146634763,3.8336589576317905
803716121332023296,1788089353000-632578958264631296-803716121332023296,1788089353000,1788104287000,1,158.721,47.756,3.323582377083508,632578958264631296,1788089353000,803716121332023296,RJ47GA2708,14934000,1788104287000,126.07603947094995,4.100000000000364,47.75607555717801,3.3235771186843963,176.59999999997672,47.75607555717801,1788089353000-632578958264631296-803716121332023296,158.721,"{'confidence': 32.8, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 52972.27349828987, 'std': 22511.7004263879, 'timestamp': 1788104468839}",['900758004201160706'],900758004201160706,
1536022277991170048,1788087200000-632578958264631296-1536022277991170048,1788087200000,1788101215000,1,158.667,36.713,4.3218206085038,632578958264631296,1788087200000,1536022277991170048,NL01AK7897,14015000,1788101215000,96.92124114336731,3.8500000000000227,36.71259134218459,4.321868715861627,163.5699999999997,36.71259134218459,1788087200000-632578958264631296-1536022277991170048,158.667,"{'confidence': 71.1, 'count': 21, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 30167.018861998193, 'std': 7977.661652115057, 'timestamp': 1788101218995}",,,
1461772563532218368,1788051883000-632578958264631296-1461772563532218368,1788051883000,1788066517000,1,158.09,50.482,3.1316112673824335,632578958264631296,1788051883000,1461772563532218368,NL01AK1959,14634000,1788066517000,133.27310804510958,4.0,50.48223789587484,3.1315965097680096,163.125,50.48223789587484,1788051883000-632578958264631296-1461772563532218368,158.09,"{'confidence': 47.2, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 81827.19807948628, 'std': 21178.61021577029, 'timestamp': 1788066536331}",,,
1050036776183267328,1788054025000-632578958264631296-1050036776183267328,1788054025000,1788068088000,1,157.94,53.785,2.9365064609091758,632578958264631296,1788054025000,1050036776183267328,RJ47GA5832,14063000,1788068088000,141.9912420620187,3.899999999999636,53.78456138712829,2.936530408107003,166.0,53.784561387128285,1788054025000-632578958264631296-1050036776183267328,157.94,"{'confidence': 66.4, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 26040.879868770688, 'std': 4284.631330594879, 'timestamp': 1788068104573}",,,
1176582767303983104,1788050265000-632578958264631296-1176582767303983104,1788050265000,1788064332000,1,157.818,67.797,2.327802115137838,632578958264631296,1788050265000,1176582767303983104,RJ47GA6341,14067000,1788064332000,178.98458575890885,3.899999999999636,67.79719157534426,2.327795537439246,167.70000000001164,67.79719157534426,1788050265000-632578958264631296-1176582767303983104,157.818,"{'confidence': 69.3, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'LOW', 'mean': 32799.175657895634, 'std': 6038.675305466767, 'timestamp': 1788064455437}",,,
1071457116943810560,1788050063000-632578958264631296-1071457116943810560,1788050063000,1788064359000,1,157.762,73.295,2.152425131318644,632578958264631296,1788050063000,1071457116943810560,RJ47GA5618,14296000,1788064359000,193.4977416134131,3.9500000000007276,73.29459909598981,2.152436904571754,169.29999999998836,73.29459909598981,1788050063000-632578958264631296-1071457116943810560,157.762,"{'confidence': 66.4, 'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 59698.18100406738, 'std': 17462.086470524395, 'timestamp': 1788064371820}",,,
