vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,odo_distance_km,raw_fuel_consumed,id,distance,mileage,engine_hours,active_driver,driver_ids
1326601740895649792,1785130504000-642689989225816064-1326601740895649792,1785130504000,1785141247000,1,138.008,46.405,2.973989871781058,642689989225816064,1785130504000,1326601740895649792,MP09DT3654,10743000,1785141247000,122.51005132886148,46.40532247305359,136.63999999989755,46.40532247305359,1785130504000-642689989225816064-1326601740895649792,138.008,2.9739692053672897,2.9347222222222626,,
740159491168796672,1785166494000-642689989225816064-740159491168796672,1785166494000,1785177597000,1,135.494,33.175,4.084220045214771,642689989225816064,1785166494000,740159491168796672,MP13P9027,11103000,1785177597000,87.58324372687609,33.175471108665185,124.875,29.02412027530787,1785166494000-642689989225816064-740159491168796672,135.494,4.084162047200287,0.0,,
1425523015684194304,1785169747000-642689989225816064-1425523015684194304,1785169747000,1785181128000,1,134.253,39.532,3.3960588890013153,642689989225816064,1785169747000,1425523015684194304,MP09AM6184,11381000,1785181128000,104.36447999999801,39.53199999999924,138.70000000001164,39.53199999999924,1785169747000-642689989225816064-1425523015684194304,134.253,3.39605888900138,2.800000000000182,,
566305825849643008,1785116167000-642689989225816064-566305825849643008,1785116167000,1785125187000,1,133.063,28.061,4.741919389900573,642689989225816064,1785116167000,566305825849643008,MP09AF2745,9020000,1785125187000,74.08118232975735,28.061053912786875,,22.1180565,1785116167000-642689989225816064-566305825849643008,133.063,4.741910279405642,1.5025000000000026,,
739467157439512576,1785156342000-642689989225816064-739467157439512576,1785156342000,1785166487000,1,127.296,29.77,4.275982532751092,642689989225816064,1785156342000,739467157439512576,MP13P6336,10145000,1785166487000,78.59406744690614,29.770480093525048,,29.77048009352505,1785156342000-642689989225816064-739467157439512576,127.296,4.275913576136326,0.0,,
739467157439512576,1785111826000-642689989225816064-739467157439512576,1785111826000,1785120099000,1,125.024,28.573,4.375599342036188,642689989225816064,1785111826000,739467157439512576,MP13P6336,8273000,1785120099000,75.43376434679455,28.573395585907022,,23.809208556163803,1785111826000-642689989225816064-739467157439512576,125.024,4.375538763816519,0.0,,
739902048702562304,1785166522000-642689989225816064-739902048702562304,1785166522000,1785177833000,1,123.024,33.093,3.7175233433052304,642689989225816064,1785166522000,739902048702562304,MP13P9072,11311000,1785177833000,87.36498952400396,33.09279906212271,124.75,33.09279906212271,1785166522000-642689989225816064-739902048702562304,123.024,3.717545915927389,3.099999999998545,,
1557834733679804416,1785129606000-642689989225816064-1557834733679804416,1785129606000,1785138497000,1,122.612,31.598,3.8803721754541427,642689989225816064,1785129606000,1557834733679804416,MP09BQ8967,8891000,1785138497000,83.41740606542866,31.597502297510857,119.80500000000029,31.597502297510857,1785129606000-642689989225816064-1557834733679804416,122.612,3.8804332964526425,2.4138888888887777,,
1530989903863611392,1785127576000-642689989225816064-1530989903863611392,1785127576000,1785135349000,1,120.23,31.62,3.8023402909550916,642689989225816064,1785127576000,1530989903863611392,MP09BL8795,7773000,1785135349000,83.47732391451082,31.62019845246622,78.43000000000757,31.62019845246622,1785127576000-642689989225816064-1530989903863611392,120.23,3.8023164269743113,2.1094444444447618,,
1557834733679804416,1785167112000-642689989225816064-1557834733679804416,1785167112000,1785180894000,2,120.075,53.572,2.241376091988352,642689989225816064,1785167112000,1557834733679804416,MP09BQ8967,13782000,1785180894000,141.4406964667343,53.576021388914505,,53.576021388914505,1785167112000-642689989225816064-1557834733679804416,190.306,3.5520741381400245,3.791111111110922,,
1326601836949405696,1785138100000-642689989225816064-1326601836949405696,1785138100000,1785153090000,2,118.12,63.361999999999995,1.864208831791926,642689989225816064,1785138100000,1326601836949405696,MP09DY9036,14990000,1785153090000,167.29769588129875,63.3703393489768,,63.3703393489768,1785138100000-642689989225816064-1326601836949405696,194.549,3.0700324788956848,4.126944444444234,,
739915798490906624,1785170238000-642689989225816064-739915798490906624,1785170238000,1785179293000,1,112.591,30.116,3.7385775003320494,642689989225816064,1785170238000,739915798490906624,MP13P5481,9055000,1785179293000,79.50611208745234,30.115951548277398,,30.115951548277398,1785170238000-642689989225816064-739915798490906624,112.591,3.7385835151019853,2.5,,
579291634907242496,1785135078000-642689989225816064-579291634907242496,1785135078000,1785146055000,1,109.374,23.727,4.6096851687950435,642689989225816064,1785135078000,579291634907242496,MP09BP1492,10977000,1785146055000,62.63969939770906,23.727158862768583,,18.63918054493464,1785135078000-642689989225816064-579291634907242496,109.374,4.6096543051188466,1.8619444444444477,,
1326603043004743680,1785142414000-642689989225816064-1326603043004743680,1785142414000,1785148902000,1,102.252,30.469,3.355935541041714,642689989225816064,1785142414000,1326603043004743680,MP09AE6372,6488000,1785148902000,80.43733029615504,30.468685718240543,99.71999999997206,30.46868571824054,1785142414000-642689989225816064-1326603043004743680,102.252,3.3559701572157175,1.773055555555402,,
1532377823644221440,1785133785000-642689989225816064-1532377823644221440,1785133785000,1785141373000,1,96.726,22.699,4.261244988766024,642689989225816064,1785133785000,1532377823644221440,MP09BJ9733,7588000,1785141373000,59.92616845331102,22.69930623231478,,22.52209267374805,1785133785000-642689989225816064-1532377823644221440,96.726,4.26118750106559,2.0333333333328483,,
739421717067202560,1785115335000-642689989225816064-739421717067202560,1785115335000,1785123345000,1,95.742,28.321,3.3806009674799617,642689989225816064,1785115335000,739421717067202560,Mp13p8136,8010000,1785123345000,74.76767115666695,28.321087559343542,,28.321087559343542,1785115335000-642689989225816064-739421717067202560,95.742,3.380590515790885,0.0,,
566305663035146240,1785126324000-642689989225816064-566305663035146240,1785126324000,1785132639000,1,95.252,19.898,4.787013770228164,642689989225816064,1785126324000,566305663035146240,MP09AF2754,6315000,1785132639000,52.52984805338814,19.89766971719248,,14.473365453808455,1785126324000-642689989225816064-566305663035146240,95.252,4.787093230203635,0.9567083333333334,,
566305663035146240,1785118707000-642689989225816064-566305663035146240,1785118707000,1785125204000,1,94.003,19.903,4.72305682560418,642689989225816064,1785118707000,566305663035146240,MP09AF2754,6497000,1785125204000,52.54410615181234,19.903070512050128,,16.79084370833333,1785118707000-642689989225816064-566305663035146240,94.003,4.72304009288852,1.1418750000000006,,
1326603043004743680,1785148905000-642689989225816064-1326603043004743680,1785148905000,1785156259000,1,92.231,34.321,2.6873051484513852,642689989225816064,1785148905000,1326603043004743680,MP09AE6372,7354000,1785156259000,90.60682665444344,34.32076767213766,91.20000000001164,34.32076767213766,1785148905000-642689989225816064-1326603043004743680,92.231,2.6873233396488128,1.9872222222220444,,
566303952333733888,1785136542000-642689989225816064-566303952333733888,1785136542000,1785146104000,1,91.582,33.675,2.719584261321455,642689989225816064,1785136542000,566303952333733888,MP09AF4518,9562000,1785146104000,88.90106653124904,33.67464641335191,,33.67464641335191,1785136542000-642689989225816064-566303952333733888,91.582,2.719612817187235,2.6194444444445253,,
1515667522240643072,1785142397000-642689989225816064-1515667522240643072,1785142397000,1785153852000,1,89.054,21.632,4.116771449704141,642689989225816064,1785142397000,1515667522240643072,MP09BJ5830,11455000,1785153852000,57.10862556957395,21.632055139990133,,18.77610829166667,1785142397000-642689989225816064-1515667522240643072,89.054,4.116760956076253,1.8985208333333363,,
1530989903863611392,1785118005000-642689989225816064-1530989903863611392,1785118005000,1785125262000,1,86.296,27.323,3.1583647476485015,642689989225816064,1785118005000,1530989903863611392,MP09BL8795,7257000,1785125262000,72.13375916946345,27.323393624796758,75.64999999999418,27.323393624796758,1785118005000-642689989225816064-1530989903863611392,86.296,3.1583192477849433,1.986666666666224,,
1270777772603604992,1785130873000-642689989225816064-1270777772603604992,1785130873000,1785140180000,1,79.889,22.552,3.5424352607307554,642689989225816064,1785130873000,1270777772603604992,MP13P6354,9307000,1785140180000,59.53787022032009,22.552223568303063,,22.552223568303063,1785130873000-642689989225816064-1270777772603604992,79.889,3.542400143295991,0.0,,
739910017485897728,1785189856000-642689989225816064-739910017485897728,1785189856000,1785197521000,1,77.65,19.205,4.043217912002083,642689989225816064,1785189856000,739910017485897728,MP13P3663,7665000,1785197521000,50.7005494142445,19.204753566001703,,16.929974875544325,1785189856000-642689989225816064-739910017485897728,77.65,4.0432697942796985,0.0,,
1270777772603604992,1785150677000-642689989225816064-1270777772603604992,1785150677000,1785159174000,1,76.815,22.528,3.409756747159091,642689989225816064,1785150677000,1270777772603604992,MP13P6354,8497000,1785159174000,59.47397117953679,22.528019386188177,,22.528019386188177,1785150677000-642689989225816064-1270777772603604992,76.815,3.4097538129381633,0.0,,
741022679712137216,1785112843000-642689989225816064-741022679712137216,1785112843000,1785120876000,1,76.254,11.176,6.823013600572656,642689989225816064,1785112843000,741022679712137216,MP09FA9237,8033000,1785120876000,29.505275112687368,11.17624057298764,,11.17624057298764,1785112843000-642689989225816064-741022679712137216,76.254,6.822866732513055,0.0,,
1270777772603604992,1785140694000-642689989225816064-1270777772603604992,1785140694000,1785149227000,1,76.202,20.664,3.6876693766937665,642689989225816064,1785140694000,1270777772603604992,MP13P6354,8533000,1785149227000,54.55268252767292,20.663894896845804,,20.663894896845804,1785140694000-642689989225816064-1270777772603604992,76.202,3.687688133355328,0.0,,
741022679712137216,1785122584000-642689989225816064-741022679712137216,1785122584000,1785131116000,1,76.043,11.267,6.749179018372239,642689989225816064,1785122584000,741022679712137216,MP09FA9237,8532000,1785131116000,29.745711176049145,11.267314839412554,,10.331196986740416,1785122584000-642689989225816064-741022679712137216,76.043,6.74899042795938,0.0,,
1429476090367180800,1785116438000-642689989225816064-1429476090367180800,1785116438000,1785121386000,1,72.4,18.649,3.882245696820205,642689989225816064,1785116438000,1429476090367180800,MP09AN1563,4948000,1785121386000,49.23306971011447,18.648890041710025,72.40000000002328,18.648890041710025,1785116438000-642689989225816064-1429476090367180800,72.40000000002328,3.8822685874651928,1.25,,
1270777772603604992,1785159934000-642689989225816064-1270777772603604992,1785159934000,1785168475000,1,71.72,21.772,3.2941392614367078,642689989225816064,1785159934000,1270777772603604992,MP13P6354,8541000,1785168475000,57.47798650201629,21.77196458409708,,21.77196458409708,1785159934000-642689989225816064-1270777772603604992,71.72,3.294144619929545,0.0,,
741022679712137216,1785144585000-642689989225816064-741022679712137216,1785144585000,1785152091000,1,71.683,10.61,6.756173421300661,642689989225816064,1785144585000,741022679712137216,MP09FA9237,7506000,1785152091000,28.010743193324025,10.61012999747122,,10.61012999747122,1785144585000-642689989225816064-741022679712137216,71.683,6.756090643289448,0.0,,
1557834733679804416,1785138526000-642689989225816064-1557834733679804416,1785138526000,1785144133000,1,71.332,23.285,3.0634313936010305,642689989225816064,1785138526000,1557834733679804416,MP09BQ8967,5607000,1785144133000,61.472258437298116,23.284946377764438,70.17500000000291,23.284946377764438,1785138526000-642689989225816064-1557834733679804416,71.332,3.063438448289375,1.519166666666706,,
739915798490906624,1785164235000-642689989225816064-739915798490906624,1785164235000,1785170224000,1,67.705,15.759,4.296275144361951,642689989225816064,1785164235000,739915798490906624,MP13P5481,5989000,1785170224000,41.60380270626868,15.759016176616925,,15.759016176616925,1785164235000-642689989225816064-739915798490906624,67.705,4.296270734239109,1.6499999999978172,,
566306901520842752,1785127655000-642689989225816064-566306901520842752,1785127655000,1785133195000,1,67.319,14.203,4.739773287333662,642689989225816064,1785127655000,566306901520842752,MP09AF2718,5540000,1785133195000,37.49483492731178,14.202588987618098,,12.165469333333336,1785127655000-642689989225816064-566306901520842752,67.319,4.739910452853991,0.9388541666666668,,
739910017485897728,1785169873000-642689989225816064-739910017485897728,1785169873000,1785174514000,1,66.708,15.698,4.249458529749012,642689989225816064,1785169873000,739910017485897728,MP13P3663,4641000,1785174514000,41.442171658690135,15.697792294958383,,13.344190073243576,1785169873000-642689989225816064-739910017485897728,66.708,4.249514756379114,0.0,,
1429476090367180800,1785161046000-642689989225816064-1429476090367180800,1785161046000,1785168175000,1,66.053,18.811,3.5114029025570144,642689989225816064,1785161046000,1429476090367180800,MP09AN1563,7129000,1785168175000,49.662070617248105,18.81139038532125,68.09999999997672,18.81139038532125,1785161046000-642689989225816064-1429476090367180800,66.053,3.511330031805726,1.699999999999818,,
739915798490906624,1785113106000-642689989225816064-739915798490906624,1785113106000,1785117383000,1,61.714,15.098,4.0875612663929,642689989225816064,1785113106000,739915798490906624,MP13P5481,4277000,1785117383000,39.85751808082822,15.097544727586447,,15.097544727586449,1785113106000-642689989225816064-739915798490906624,61.714,4.087684528414432,1.2000000000007276,,
566303952333733888,1785146106000-642689989225816064-566303952333733888,1785146106000,1785150390000,1,59.472,17.731,3.3541255428345833,642689989225816064,1785146106000,566303952333733888,MP09AF4518,4284000,1785150390000,46.80976713078078,17.73097239802302,,17.73097239802302,1785146106000-642689989225816064-566303952333733888,59.472,3.3541307642344,1.133333333335031,,
739910017485897728,1785179896000-642689989225816064-739910017485897728,1785179896000,1785183767000,1,59.32,13.813,4.294505176283211,642689989225816064,1785179896000,739910017485897728,MP13P3663,3871000,1785183767000,36.46722575345812,13.813343088431107,,8.883439092837286,1785179896000-642689989225816064-739910017485897728,59.32,4.294398511659457,0.0,,
739910017485897728,1785163562000-642689989225816064-739910017485897728,1785163562000,1785169851000,1,59.039,14.031,4.207754258427767,642689989225816064,1785163562000,739910017485897728,MP13P3663,6289000,1785169851000,37.04175874085743,14.030969220021754,,14.030969220021754,1785163562000-642689989225816064-739910017485897728,59.039,4.207763489050578,0.0,,
1425525382987120640,1785169318000-642689989225816064-1425525382987120640,1785169318000,1785174385000,1,56.257,14.089,3.9929732415359496,642689989225816064,1785169318000,1425525382987120640,MP09AM6115,5067000,1785174385000,37.19472891749099,14.088912468746587,58.10000000000582,14.088912468746587,1785169318000-642689989225816064-1425525382987120640,56.257,3.9929980489831856,1.25,,
1326601740895649792,1785126689000-642689989225816064-1326601740895649792,1785126689000,1785130501000,1,55.56,19.081,2.9117970756249676,642689989225816064,1785126689000,1326601740895649792,MP09DT3654,3812000,1785130501000,50.37372307623767,19.080955710696085,55.559999999939464,19.080955710696085,1785126689000-642689989225816064-1326601740895649792,55.559999999939464,2.911803834269924,1.0088888888894871,,
579291634907242496,1785146146000-642689989225816064-579291634907242496,1785146146000,1785150702000,1,54.188,11.483,4.718975877383959,642689989225816064,1785146146000,579291634907242496,MP09BP1492,4556000,1785150702000,30.31548606629274,11.483138661474522,,7.376732579499749,1785146146000-642689989225816064-579291634907242496,54.188,4.7189188946919725,0.7446180555555556,,
739902048702562304,1785179633000-642689989225816064-739902048702562304,1785179633000,1785183004000,1,51.277,11.927,4.299237025236858,642689989225816064,1785179633000,739902048702562304,MP13P9072,3371000,1785183004000,31.486864563785126,11.926842637797396,51.625,11.926842637797394,1785179633000-642689989225816064-739902048702562304,51.277,4.29929374916861,0.9000000000014552,,
741022679712137216,1785133623000-642689989225816064-741022679712137216,1785133623000,1785137791000,1,51.221,7.747,6.611720666064283,642689989225816064,1785133623000,741022679712137216,MP09FA9237,4168000,1785137791000,20.45128338088448,7.74669825033503,,6.853264479464081,1785133623000-642689989225816064-741022679712137216,51.221,6.6119782060421395,0.0,,
582166702746271744,1785144736000-642689989225816064-582166702746271744,1785144736000,1785151818000,1,38.376,10.445,3.674102441359502,642689989225816064,1785144736000,582166702746271744,MP09AF1836,7082000,1785151818000,27.575149191919458,10.44513226966646,,8.314737812384783,1785144736000-642689989225816064-582166702746271744,38.376,3.67405591516032,1.1993194444444453,,
739915798490906624,1785158908000-642689989225816064-739915798490906624,1785158908000,1785164193000,1,35.136,11.857,2.9633128109977234,642689989225816064,1785158908000,739915798490906624,MP13P5481,5285000,1785164193000,31.30208662941579,11.856850995990829,,11.856850995990829,1785158908000-642689989225816064-739915798490906624,35.136,2.9633500506905737,1.3999999999978172,,
739928272518774784,1785114131000-642689989225816064-739928272518774784,1785114131000,1785117922000,1,33.692,9.533,3.5342494492814436,642689989225816064,1785114131000,739928272518774784,MP13P7218,3791000,1785117922000,25.166246833768703,9.532669255215417,30.0,9.532669255215417,1785114131000-642689989225816064-739928272518774784,33.692,3.5343720733378823,0.0,,
1537535790538555392,1785152064000-642689989225816064-1537535790538555392,1785152064000,1785155360000,1,32.263,11.587,2.784413566928454,642689989225816064,1785152064000,1537535790538555392,MP09BP2921,3296000,1785155360000,30.58856650718186,11.586578222417371,31.914999999993597,11.586578222417371,1785152064000-642689989225816064-1537535790538555392,32.263,2.784514925862969,0.8866666666667697,,
740159491168796672,1785194375000-642689989225816064-740159491168796672,1785194375000,1785196723000,1,32.086,7.977,4.022314153190422,642689989225816064,1785194375000,740159491168796672,MP13P9027,2348000,1785196723000,21.058701133477744,7.976780732377932,28.25,7.0598598326655155,1785194375000-642689989225816064-740159491168796672,32.086,4.02242471950648,0.0,,
739915798490906624,1785117387000-642689989225816064-739915798490906624,1785117387000,1785121264000,1,30.036,11.313,2.6549986740917526,642689989225816064,1785117387000,739915798490906624,MP13P5481,3877000,1785121264000,29.865668750709006,11.312753314662501,,11.312753314662501,1785117387000-642689989225816064-739915798490906624,30.036,2.655056568861113,1.0499999999992724,,
739910017485897728,1785175876000-642689989225816064-739910017485897728,1785175876000,1785177855000,1,29.223,7.291,4.008092168426828,642689989225816064,1785175876000,739910017485897728,MP13P3663,1979000,1785177855000,19.249367672659496,7.291427148734657,,7.291427148734657,1785175876000-642689989225816064-739910017485897728,29.223,4.0078573650799365,0.0,,
739910017485897728,1785185533000-642689989225816064-739910017485897728,1785185533000,1785187972000,1,27.498,6.483,4.2415548357242026,642689989225816064,1785185533000,739910017485897728,MP13P3663,2439000,1785187972000,17.11467155479011,6.482830134390193,,6.482830134390193,1785185533000-642689989225816064-739910017485897728,27.498,4.241665974576179,0.0,,
718585359834808320,1785138116000-642689989225816064-718585359834808320,1785138116000,1785142246000,1,27.476,4.875,5.636102564102564,642689989225816064,1785138116000,718585359834808320,MP04PA3842,4130000,1785142246000,12.869649276771709,4.874867150292314,,4.874867150292314,1785138116000-642689989225816064-718585359834808320,27.476,5.636256158970905,0.0,,
719815168762052608,1785138876000-642689989225816064-719815168762052608,1785138876000,1785143693000,1,27.461,3.253,8.441746080541039,642689989225816064,1785138876000,719815168762052608,MP04PA3847,4817000,1785143693000,8.588802868748006,3.253334419980305,,3.253334419980305,1785138876000-642689989225816064-719815168762052608,27.461,8.440878328200347,0.0,,
566305825849643008,1785126377000-642689989225816064-566305825849643008,1785126377000,1785128773000,1,27.042,5.805,4.658397932816538,642689989225816064,1785126377000,566305825849643008,MP09AF2745,2396000,1785128773000,15.325536718406047,5.805127544850775,,1.61235875,1785126377000-642689989225816064-566305825849643008,27.042,4.658295582839798,0.17950000000000002,,
739910017485897728,1785177877000-642689989225816064-739910017485897728,1785177877000,1785179874000,1,26.835,6.069,4.421651013346516,642689989225816064,1785177877000,739910017485897728,MP13P3663,1997000,1785179874000,16.022306517661104,6.069055499114055,,5.022251410811144,1785177877000-642689989225816064-739910017485897728,26.835,4.4216105790954305,0.0,,
1265709242568933376,1785119723000-642689989225816064-1265709242568933376,1785119723000,1785123814000,1,26.132,1.829,14.287588846364134,642689989225816064,1785119723000,1265709242568933376,GJ18AZ6139,4091000,1785123814000,4.829153594947229,1.82922484657092,26.0,1.625967165105864,1785119723000-642689989225816064-1265709242568933376,26.132,14.285832629590214,0.0,,
741022679712137216,1785137829000-642689989225816064-741022679712137216,1785137829000,1785141926000,1,24.76,3.73,6.638069705093835,642689989225816064,1785137829000,741022679712137216,MP09FA9237,4097000,1785141926000,9.846871678446371,3.7298756357751404,,3.7298756357751404,1785137829000-642689989225816064-741022679712137216,24.76,6.638291036439448,0.0,,
1533070725588451328,1785162830000-642689989225816064-1533070725588451328,1785162830000,1785165038000,1,24.728,8.38,2.950835322195704,642689989225816064,1785162830000,1533070725588451328,MP09BQ7645,2208000,1785165038000,22.124132259821433,8.38035312872024,24.12000000000262,8.38035312872024,1785162830000-642689989225816064-1533070725588451328,24.728,2.950710980812357,0.5811111111111131,,
1265709242568933376,1785129495000-642689989225816064-1265709242568933376,1785129495000,1785133422000,1,22.158,1.64,13.5109756097561,642689989225816064,1785129495000,1265709242568933376,GJ18AZ6139,3927000,1785133422000,4.329474247327285,1.6399523664118503,22.0,1.6399523664118503,1785129495000-642689989225816064-1265709242568933376,22.158,13.511368045695628,0.0,,
739928272518774784,1785162012000-642689989225816064-739928272518774784,1785162012000,1785165300000,1,21.523,7.059,3.0490154412806345,642689989225816064,1785162012000,739928272518774784,MP13P7218,3288000,1785165300000,18.636039316705094,7.059105801782232,19.375,7.059105801782232,1785162012000-642689989225816064-739928272518774784,21.523,3.0489697426784605,0.0,,
1363547788364742656,1785166570000-642689989225816064-1363547788364742656,1785166570000,1785170267000,1,20.136,2.982,6.752515090543259,642689989225816064,1785166570000,1363547788364742656,AS01PC9237,3697000,1785170267000,7.872037614178847,2.9818324296131995,21.25,2.9818324296131995,1785166570000-642689989225816064-1363547788364742656,20.136,6.752894562425838,0.0,,
718585359834808320,1785120907000-642689989225816064-718585359834808320,1785120907000,1785123541000,1,19.956,2.97,6.7191919191919185,642689989225816064,1785120907000,718585359834808320,MP04PA3842,2634000,1785123541000,7.83993722950711,2.9696731929951175,,2.9696731929951175,1785120907000-642689989225816064-718585359834808320,19.956,6.7199313537504155,0.0,,
739910017485897728,1785183789000-642689989225816064-739910017485897728,1785183789000,1785185511000,1,17.025,4.247,4.008712032022604,642689989225816064,1785183789000,739910017485897728,MP13P3663,1722000,1785185511000,11.212133354554371,4.247020210058474,,3.076007564814812,1785183789000-642689989225816064-739910017485897728,17.025,4.008692955987981,0.0,,
718585359834808320,1785127066000-642689989225816064-718585359834808320,1785127066000,1785129035000,1,14.416,2.25,6.407111111111111,642689989225816064,1785127066000,718585359834808320,MP04PA3842,1969000,1785129035000,5.9407581004152545,2.2502871592482023,,2.2502871592482023,1785127066000-642689989225816064-718585359834808320,14.416,6.406293499366648,0.0,,
566305825849643008,1785170355000-642689989225816064-566305825849643008,1785170355000,1785172635000,1,14.038,3.34,4.202994011976048,642689989225816064,1785170355000,566305825849643008,MP09AF2745,2280000,1785172635000,8.816373252951788,3.339535323087798,,2.7116616249999996,1785170355000-642689989225816064-566305825849643008,14.038,4.203578834141571,0.38143750000000004,,
718584903502921728,1785151631000-642689989225816064-718584903502921728,1785151631000,1785153807000,1,14.003,1.47,9.525850340136055,642689989225816064,1785151631000,718584903502921728,MP04PA3841,2176000,1785153807000,3.8805452705556904,1.469903511574125,,1.1108288297285014,1785151631000-642689989225816064-718584903502921728,14.003,9.52647564261149,0.0,,
1363547788364742656,1785118737000-642689989225816064-1363547788364742656,1785118737000,1785120390000,1,14.0,1.512,9.25925925925926,642689989225816064,1785118737000,1363547788364742656,AS01PC9237,1653000,1785120390000,3.990806255639097,1.5116690362269307,14.0,1.5116690362269307,1785118737000-642689989225816064-1363547788364742656,14.0,9.261286475076234,0.0,,
718584903502921728,1785143950000-642689989225816064-718584903502921728,1785143950000,1785146014000,1,13.989,4.173,3.3522645578720347,642689989225816064,1785143950000,718584903502921728,MP04PA3841,2064000,1785146014000,11.01751705665036,4.173301915397864,,4.173301915397864,1785143950000-642689989225816064-718584903502921728,13.989,3.3520220400029106,0.0,,
718791267030401024,1785138810000-642689989225816064-718791267030401024,1785138810000,1785140551000,1,13.984,2.402,5.821815154038301,642689989225816064,1785138810000,718791267030401024,MP04PA3840,1741000,1785140551000,6.3423357492882,2.402399905033409,,2.402399905033409,1785138810000-642689989225816064-718791267030401024,13.984,5.820846050943184,0.0,,
718584903502921728,1785162849000-642689989225816064-718584903502921728,1785162849000,1785165086000,1,13.976,4.537,3.080449636323562,642689989225816064,1785162849000,718584903502921728,MP04PA3841,2237000,1785165086000,11.976432314925198,4.5365273920171205,,4.5365273920171205,1785162849000-642689989225816064-718584903502921728,13.976,3.0807705525141147,0.0,,
718791267030401024,1785153689000-642689989225816064-718791267030401024,1785153689000,1785155751000,1,13.973,1.392,10.03807471264368,642689989225816064,1785153689000,718791267030401024,MP04PA3840,2062000,1785155751000,3.673867022710066,1.3916162964810854,,1.3916162964810854,1785153689000-642689989225816064-718791267030401024,13.973,10.040842461627438,0.0,,
719815168762052608,1785159191000-642689989225816064-719815168762052608,1785159191000,1785161471000,1,13.963,1.82,7.671978021978021,642689989225816064,1785159191000,719815168762052608,MP04PA3847,2280000,1785161471000,4.80398149487236,1.8196899601789243,,1.8196899601789243,1785159191000-642689989225816064-719815168762052608,13.963,7.673285178002006,0.0,,
718585359834808320,1785135142000-642689989225816064-718585359834808320,1785135142000,1785137259000,1,13.959,1.878,7.432907348242812,642689989225816064,1785135142000,718585359834808320,MP04PA3842,2117000,1785137259000,4.956740915065671,1.8775533769188146,,1.8775533769188146,1785135142000-642689989225816064-718585359834808320,13.959,7.434675451361928,0.0,,
718584903502921728,1785131876000-642689989225816064-718584903502921728,1785131876000,1785133765000,1,13.957,1.373,10.165331391114348,642689989225816064,1785131876000,718584903502921728,MP04PA3841,1889000,1785133765000,3.623643573406713,1.3725922626540579,,0.9198331336529554,1785131876000-642689989225816064-718584903502921728,13.957,10.16835106808238,0.0,,
718791267030401024,1785132503000-642689989225816064-718791267030401024,1785132503000,1785134367000,1,13.955,2.09,6.677033492822967,642689989225816064,1785132503000,718791267030401024,MP04PA3840,1864000,1785134367000,5.517864649766244,2.090100246123577,,2.090100246123577,1785132503000-642689989225816064-718791267030401024,13.955,6.676713246592724,0.0,,
718584903502921728,1785136720000-642689989225816064-718584903502921728,1785136720000,1785138805000,1,13.944,1.383,10.082429501084599,642689989225816064,1785136720000,718584903502921728,MP04PA3841,2085000,1785138805000,3.6500302552308823,1.3825872178904857,,0.9395112958956489,1785136720000-642689989225816064-718584903502921728,13.944,10.085439688409227,0.0,,
718791267030401024,1785125107000-642689989225816064-718791267030401024,1785125107000,1785126933000,1,13.942,1.859,7.499731038192577,642689989225816064,1785125107000,718791267030401024,MP04PA3840,1826000,1785126933000,4.908061555029696,1.8591142253900361,,1.8591142253900361,1785125107000-642689989225816064-718791267030401024,13.942,7.49927024902142,0.0,,
718791267030401024,1785161133000-642689989225816064-718791267030401024,1785161133000,1785163410000,1,13.898,1.372,10.129737609329444,642689989225816064,1785161133000,718791267030401024,MP04PA3840,2277000,1785163410000,3.6219302251757943,1.3719432671120433,,1.3719432671120433,1785161133000-642689989225816064-718791267030401024,13.898,10.130156496380097,0.0,,
719815168762052608,1785130399000-642689989225816064-719815168762052608,1785130399000,1785132433000,1,13.891,1.76,7.892613636363636,642689989225816064,1785130399000,719815168762052608,MP04PA3847,2034000,1785132433000,4.645329877548589,1.7595946505865865,,1.7595946505865865,1785130399000-642689989225816064-719815168762052608,13.891,7.894431820061077,0.0,,
718585359834808320,1785156503000-642689989225816064-718585359834808320,1785156503000,1785158538000,1,13.862,1.761,7.871663827370813,642689989225816064,1785156503000,718585359834808320,MP04PA3842,2035000,1785158538000,4.648263624413364,1.7607059183383953,,1.7607059183383953,1785156503000-642689989225816064-718585359834808320,13.862,7.872978590928903,0.0,,
566305663035146240,1785180620000-642689989225816064-566305663035146240,1785180620000,1785184971000,1,13.767,3.942,3.4923896499238962,642689989225816064,1785180620000,566305663035146240,MP09AF2754,4351000,1785184971000,10.406019504006075,3.941674054547755,,3.1600375833333327,1785180620000-642689989225816064-566305663035146240,13.767,3.492678443088452,0.7166458333333334,,
718585359834808320,1785162338000-642689989225816064-718585359834808320,1785162338000,1785164505000,1,13.753,1.82,7.556593406593406,642689989225816064,1785162338000,718585359834808320,MP04PA3842,2167000,1785164505000,4.80435500654901,1.819831441874625,,1.819831441874625,1785162338000-642689989225816064-718585359834808320,13.753,7.557293320436814,0.0,,
