vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,engine_hours,load_estimation,active_driver,driver_ids
588522082246086656,1787622514000-642689989225816064-588522082246086656,1787622514000,1787648940000,1,302.042,75.635,3.9934157466781244,642689989225816064,1787622514000,588522082246086656,MP09BP1475,26426000,1787648940000,199.67678239501922,75.63514484659818,3.99340809900736,,66.35656695053736,1787622514000-642689989225816064-588522082246086656,302.042,4.884590277775758,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787649006834}",,
739467157439512576,1787683212000-642689989225816064-739467157439512576,1787683212000,1787705995000,1,300.145,74.789,4.013223869820428,642689989225816064,1787683212000,739467157439512576,MP13P6336,22783000,1787705995000,197.4420775647905,74.78866574423883,4.013241806270905,,66.30864611292739,1787683212000-642689989225816064-739467157439512576,300.145,0.0,"{'confidence': 80.1, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 16984.76807650805, 'std': 2135.9555342719113, 'timestamp': 1787706014835}",,
1514683047356661760,1787625765000-642689989225816064-1514683047356661760,1787625765000,1787653241000,1,297.675,79.749,3.732648685249972,642689989225816064,1787625765000,1514683047356661760,MP09BJ5826,27476000,1787653241000,210.53670419082997,79.74875158743559,3.732660312226112,,79.74875158743559,1787625765000-642689989225816064-1514683047356661760,297.675,7.5586111111115315,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787653280449}",,
1531014613364113408,1787634012000-642689989225816064-1531014613364113408,1787634012000,1787652801000,1,296.113,72.539,4.082121341623127,642689989225816064,1787634012000,1531014613364113408,MP09BM0929,18789000,1787652801000,191.50245505480393,72.53880873288027,4.082132105179974,203.1600000000035,72.53880873288027,1787634012000-642689989225816064-1531014613364113408,296.113,5.170555555555438,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787652839506}",,
739915798490906624,1787689238000-642689989225816064-739915798490906624,1787689238000,1787711312000,1,294.305,73.492,4.004585533119251,642689989225816064,1787689238000,739915798490906624,MP13P5481,22074000,1787711312000,194.01843229558241,73.49183041499333,4.004594773842479,,73.49183041499332,1787689238000-642689989225816064-739915798490906624,294.305,6.150000000001455,"{'confidence': 87.6, 'count': 54, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 17500.387437406527, 'std': 3183.5532844002714, 'timestamp': 1787711324373}",,
1533593777682251776,1787639033000-642689989225816064-1533593777682251776,1787639033000,1787660154000,1,293.616,72.167,4.068563193703493,642689989225816064,1787639033000,1533593777682251776,MP09BL8707,21121000,1787660154000,190.52072764990604,72.16694229163107,4.068566447134196,203.64000000001397,72.16694229163107,1787639033000-642689989225816064-1533593777682251776,293.616,5.811666666666952,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787660305166}",,
566304909352275968,1787651041000-642689989225816064-566304909352275968,1787651041000,1787675822000,1,293.547,80.527,3.645323928620215,642689989225816064,1787651041000,566304909352275968,MP09AF2781,24781000,1787675822000,212.59186497006888,80.52722157957155,3.6453138981075703,,80.52722157957155,1787651041000-642689989225816064-566304909352275968,293.547,6.803055555559695,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787676498354}",,
566304909352275968,1787617180000-642689989225816064-566304909352275968,1787617180000,1787639955000,1,292.936,81.541,3.592499478789811,642689989225816064,1787617180000,566304909352275968,MP09AF2781,22775000,1787639955000,215.26843484437973,81.54107380468929,3.5924962271364365,,81.54107380468929,1787617180000-642689989225816064-566304909352275968,292.936,6.247222222220444,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787640072896}",,
1515667522240643072,1787668232000-642689989225816064-1515667522240643072,1787668232000,1787694143000,1,291.503,62.228,4.684434659638748,642689989225816064,1787668232000,1515667522240643072,MP09BJ5830,25911000,1787694143000,164.2827063005114,62.228297841102794,4.684412238694685,,46.40073136121062,1787668232000-642689989225816064-1515667522240643072,291.503,4.4263888888888925,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787694225962}",,
566305663035146240,1787652246000-642689989225816064-566305663035146240,1787652246000,1787682492000,1,286.168,84.76,3.3762151958470974,642689989225816064,1787652246000,566305663035146240,MP09AF2754,30246000,1787682492000,223.76573473285967,84.75974800487108,3.3762252335100635,,84.75974800487108,1787652246000-642689989225816064-566305663035146240,286.168,8.349999999998545,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787682555898}",,
614868863032492032,1787642630000-642689989225816064-614868863032492032,1787642630000,1787669404000,1,284.651,63.655,4.471777550860105,642689989225816064,1787642630000,614868863032492032,MP09AF3672,26774000,1787669404000,168.04931488672372,63.655043517698374,4.47177449373445,,52.83003786656298,1787642630000-642689989225816064-614868863032492032,284.651,4.621020833333337,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787670649733}",,
1533593777682251776,1787680969000-642689989225816064-1533593777682251776,1787680969000,1787697764000,1,270.959,67.236,4.029969064191802,642689989225816064,1787680969000,1533593777682251776,MP09BL8707,16795000,1787697764000,177.50361234818553,67.23621679855512,4.029956069833823,197.64000000001397,67.2362167985551,1787680969000-642689989225816064-1533593777682251776,270.959,4.616111111110968,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787697768804}",,
1531026470644744192,1787656387000-642689989225816064-1531026470644744192,1787656387000,1787674805000,1,269.498,62.716,4.29711716308438,642689989225816064,1787656387000,1531026470644744192,MP09BM0987,18418000,1787674805000,165.57043833708101,62.716075127682196,4.297112015561167,191.18000000000757,62.71607512768219,1787656387000-642689989225816064-1531026470644744192,269.498,5.0663888888884685,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787675781625}",,
1531026470644744192,1787636130000-642689989225816064-1531026470644744192,1787636130000,1787656384000,1,269.381,80.474,3.3474289832741007,642689989225816064,1787636130000,1531026470644744192,MP09BM0987,20254000,1787656384000,212.45184666246692,80.47418434184353,3.347421315333942,201.04000000000815,80.47418434184353,1787636130000-642689989225816064-1531026470644744192,269.381,5.597500000000309,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787657341852}",,
1531014613364113408,1787617573000-642689989225816064-1531014613364113408,1787617573000,1787633635000,1,262.126,66.959,3.914723935542645,642689989225816064,1787617573000,1531014613364113408,MP09BM0929,16062000,1787633635000,176.77231984024118,66.95921206069741,3.9147115375609127,207.55999999999767,66.95921206069741,1787617573000-642689989225816064-1531014613364113408,262.126,4.426388888889051,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1787633807378}",,
