account_id,start_time,vehicle_id,vehicle_plate,driver_ids,duration,end_time,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
901025643674730496,1782549396000,1291421127226163200,NL01AG9585,,611000,1782550007000,3.822906991543427,0.1500000000005457,1.448070830130086,1.9881624158822175,2.8999999999941792,1.448070830130086,1782549396000-901025643674730496-1291421127226163200,2879.0,,,,
901025643674730496,1782546440000,1291421127226163200,NL01AG9585,,2952000,1782549392000,20.799802338715004,0.7999999999992724,7.878713007089017,2.511323864976067,20.20000000001164,7.878713007089017,1782546440000-901025643674730496-1291421127226163200,19786.0,,,,
901025643674730496,1782537589000,1291421127226163200,NL01AG9585,,6021000,1782543610000,66.56675351126316,1.6500000000005457,25.21467936032695,2.229375959800867,57.39999999999418,25.21467936032695,1782537589000-901025643674730496-1291421127226163200,56213.0,,,,
901025643674730496,1782535736000,1291421127226163200,NL01AG9585,,1514000,1782537250000,13.648301650435439,0.3499999999994543,5.169811231225545,3.009007351379119,15.5,5.169811231225545,1782535736000-901025643674730496-1291421127226163200,15556.0,,,,
901025643674730496,1782529113000,1291421127226163200,NL01AG9585,,6407000,1782535520000,62.418429222350625,1.699999999999818,23.64334440240554,3.1647806979619597,76.0,23.64334440240554,1782529113000-901025643674730496-1291421127226163200,74826.0,,,,
901025643674730496,1782522109000,1291421127226163200,NL01AG9585,,2948000,1782525057000,29.282330903807573,0.8000000000001819,11.09179200901802,2.5566653230554577,28.5,11.09179200901802,1782522109000-901025643674730496-1291421127226163200,28358.0,,,,
901025643674730496,1782517033000,1291421127226163200,NL01AG9585,,4793000,1782521826000,51.43728280633453,1.300000000000182,19.483819244823685,2.6030317445833475,51.89999999999418,19.483819244823685,1782517033000-901025643674730496-1291421127226163200,50717.0,,,,
901025643674730496,1782536607000,1447671848144732160,RJ14GQ0817,,193000,1782536800000,0.7283203198067633,0.04462888888888889,0.27587890901771334,0.5799645959515045,,0.27587890901771334,1782536607000-901025643674730496-1447671848144732160,160.0,,,,
901025643674730496,1782535211000,1447671848144732160,RJ14GQ0817,,192000,1782535403000,0.32248164772946863,0.04884166666666667,0.12215213929146539,0.613988428160424,,0.12215213929146539,1782535211000-901025643674730496-1447671848144732160,75.0,,,,
901025643674730496,1782525704000,1447671848144732160,RJ14GQ0817,,950000,1782526654000,1.2471733370612674,0.1999999999998181,0.47241414282623767,0.7535760844715927,,0.47241414282623767,1782525704000-901025643674730496-1447671848144732160,356.0,,,,
1194637793272266752,1782571569000,874238000127541248,RJ47GA4754,,1087000,1782572656000,8.374572204324643,0.1999999999998181,3.172186441032062,1.6228554328998117,5.2999999999883585,3.172186441032062,1782571569000-1194637793272266752-874238000127541248,5148.0,,,,0.0
1194637793272266752,1782569494000,874238000127541248,RJ47GA4754,,1660000,1782571154000,15.773705420177443,0.3999999999996362,5.974888416733879,2.0298287020780323,12.0,5.974888416733879,1782569494000-1194637793272266752-874238000127541248,12128.0,,,,0.0
1194637793272266752,1782562920000,874238000127541248,RJ47GA4754,,6188000,1782569108000,75.29567579842353,1.699999999999818,28.521089317584668,2.5104581105832597,73.30000000001746,28.521089317584668,1782562920000-1194637793272266752-874238000127541248,71601.0,,,,0.0
1194637793272266752,1782560692000,874238000127541248,RJ47GA4754,,806000,1782561498000,8.892802720444635,0.1000000000003638,3.3684858789563012,2.656980115580323,8.89999999999418,3.3684858789563012,1782560692000-1194637793272266752-874238000127541248,8950.0,,,,0.0
1194637793272266752,1782544644000,874238000127541248,RJ47GA4754,,15546000,1782560190000,189.03107262775225,4.199999999999818,71.60267902566373,2.700443651426737,198.19999999998254,71.60267902566373,1782544644000-1194637793272266752-874238000127541248,193359.0,,,,0.0
1194637793272266752,1782541280000,874238000127541248,RJ47GA4754,,2471000,1782543751000,23.29858190990962,0.6000000000003638,8.82522042042031,3.198107090299259,28.89999999999418,8.82522042042031,1782541280000-1194637793272266752-874238000127541248,28224.0,,,,0.0
1194637793272266752,1782536843000,874238000127541248,RJ47GA4754,,3251000,1782540094000,36.303742101695136,0.8999999999996362,13.751417462763309,2.893010855624604,40.20000000001164,13.751417462763309,1782536843000-1194637793272266752-874238000127541248,39783.0,,,,0.0
1194637793272266752,1782523350000,874238000127541248,RJ47GA4754,,11969000,1782535319000,126.1086084484147,3.300000000000182,47.76841229106617,2.8108323798132915,137.89999999999418,47.76841229106617,1782523350000-1194637793272266752-874238000127541248,134269.0,"{'count': 19, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': True, 'gps_dup_rows_count': 0}, 'mean': 43183.52986417694, 'std': 8014.507362741792, 'timestamp': 1782683149684}",,,0.0
