vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1173302979768352768,1782515572000-632578958264631296-1173302979768352768,1782515572000,1782530595000,1,167.868,53.122,3.16004668498927,632578958264631296,1782515572000,1173302979768352768,RJ47GA6351,,15023000,1782530595000,140.24234127265905,4.100000000000364,53.122098966916305,3.160040797795769,177.60000000000582,53.122098966916305,1782515572000-632578958264631296-1173302979768352768,167.868,,,,
916722872880201728,1782522377000-632578958264631296-916722872880201728,1782522377000,1782536664000,1,167.375,39.734,4.212387376050737,632578958264631296,1782522377000,916722872880201728,RJ47GA2142,,14287000,1782536664000,104.89836766062851,3.9499999999989086,39.734230174480494,4.212362974317731,182.25,39.734230174480494,1782522377000-632578958264631296-916722872880201728,167.375,,,,
1364616390270517248,1782529099000-632578958264631296-1364616390270517248,1782529099000,1782543708000,1,166.679,51.233,3.2533523315050847,632578958264631296,1782529099000,1364616390270517248,NL01AJ4204,,14609000,1782543708000,135.2551331679473,4.049999999999727,51.23300498785882,3.2533520147705475,173.875,51.23300498785882,1782529099000-632578958264631296-1364616390270517248,166.679,,,,
1396881232180019200,1782529023000-632578958264631296-1396881232180019200,1782529023000,1782543694000,1,166.579,50.788,3.279888950145704,632578958264631296,1782529023000,1396881232180019200,NL01AJ6926,,14671000,1782543694000,134.08005875376162,4.050000000000182,50.78790104309152,3.27989534079513,170.25,50.78790104309152,1782529023000-632578958264631296-1396881232180019200,166.579,,,,
1071457116943810560,1782546789000-632578958264631296-1071457116943810560,1782546789000,1782560641000,1,166.51,64.469,2.5827917293582963,632578958264631296,1782546789000,1071457116943810560,RJ47GA5618,,13852000,1782560641000,170.19815999999295,3.8499999999994543,64.46899999999732,2.5827917293584033,178.40000000002328,64.46899999999732,1782546789000-632578958264631296-1071457116943810560,166.51,,,,
780451558935494656,1782528208000-632578958264631296-780451558935494656,1782528208000,1782541085000,1,165.791,46.875,3.5368746666666664,632578958264631296,1782528208000,780451558935494656,RJ47GA3178,['900758004217937921'],12877000,1782541085000,123.75041769933527,3.5,46.875158219445176,3.5368627285235505,188.36999999999534,46.875158219445176,1782528208000-632578958264631296-780451558935494656,165.791,,,900758004217937921,
1049976646406242304,1782515586000-632578958264631296-1049976646406242304,1782515586000,1782529253000,1,165.497,57.182,2.894214962750516,632578958264631296,1782515586000,1049976646406242304,RJ47GA5534,,13667000,1782529253000,150.9601711576092,3.800000000000182,57.18188301424591,2.894220883890256,176.5,57.18188301424591,1782515586000-632578958264631296-1049976646406242304,165.497,,,,
1131239137144209408,1782528769000-632578958264631296-1131239137144209408,1782528769000,1782542107000,1,165.411,47.102,3.51176170863233,632578958264631296,1782528769000,1131239137144209408,RJ47GA6176,,13338000,1782542107000,124.34970058072408,3.699999999999818,47.10215931088033,3.511749831005964,175.0,47.10215931088033,1782528769000-632578958264631296-1131239137144209408,165.411,,,,
1136692610564358144,1782546198000-632578958264631296-1136692610564358144,1782546198000,1782561633000,1,165.405,50.589,3.269584296981557,632578958264631296,1782546198000,1136692610564358144,RJ47GA5938,,15435000,1782561633000,133.5544969731514,4.25,50.5888246110422,3.269595632468924,149.0,50.5888246110422,1782546198000-632578958264631296-1136692610564358144,165.405,,,,
943819597830684672,1782551276000-632578958264631296-943819597830684672,1782551276000,1782564606000,1,165.024,56.458,2.922951574621843,632578958264631296,1782551276000,943819597830684672,RJ47GA1876,,13330000,1782564606000,149.0492723647734,3.649999999999636,56.458057713929314,2.9229485866511724,182.5,56.45805771392931,1782551276000-632578958264631296-943819597830684672,165.024,,,,
1385588705250508800,1782559889000-632578958264631296-1385588705250508800,1782559889000,1782574950000,1,164.832,57.632,2.8600777345918935,632578958264631296,1782559889000,1385588705250508800,NL01AJ5691,,15061000,1782574950000,152.14768594661027,4.150000000000091,57.63169922220086,2.860092661236396,170.0,57.63169922220086,1782559889000-632578958264631296-1385588705250508800,164.832,,,,
803716121332023296,1782529935000-632578958264631296-803716121332023296,1782529935000,1782542890000,1,164.687,51.414,3.203154782744,632578958264631296,1782529935000,803716121332023296,RJ47GA2708,['900758004201160706'],12955000,1782542890000,135.7325141864152,3.5499999999992724,51.413831131217876,3.203165303509234,182.38000000000466,51.413831131217876,1782529935000-632578958264631296-803716121332023296,164.687,,,900758004201160706,
796706773456125952,1782570306000-632578958264631296-796706773456125952,1782570306000,1782584194000,1,164.371,50.481,3.2560963530833384,632578958264631296,1782570306000,796706773456125952,RJ47GA3118,['900758004213743618'],13888000,1782584194000,133.27067881486272,3.7999999999992724,50.48131773290254,3.256075858987866,186.5899999999674,50.48131773290254,1782570306000-632578958264631296-796706773456125952,164.371,,,900758004213743618,
803716121332023296,1782550846000-632578958264631296-803716121332023296,1782550846000,1782563013000,1,163.294,43.01,3.796651941408975,632578958264631296,1782550846000,803716121332023296,RJ47GA2708,['900758004201160706'],12167000,1782563013000,113.54518144533314,3.350000000000364,43.00953842626255,3.796692686668992,180.18000000005122,43.00953842626255,1782550846000-632578958264631296-803716121332023296,163.294,,,900758004201160706,
1477629515881512960,1782547651000-632578958264631296-1477629515881512960,1782547651000,1782560784000,1,162.25,45.0,3.6055555555555556,632578958264631296,1782547651000,1477629515881512960,NL01AK3041,,13133000,1782560784000,118.80000000000001,3.599999999999909,45.0,3.6055555555555556,162.25,45.0,1782547651000-632578958264631296-1477629515881512960,162.25,,,,
