vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids
933044705925529600,1785000881000-649034868264558592-933044705925529600,1785000881000,1785014752000,3,205.30499999999998,71.309,2.8790895959836766,649034868264558592,1785000881000,933044705925529600,MP07P5550,13871000,1785014752000,188.60111758435323,229.497,0.0,71.43981726680046,3.2124522259472794,210.54000000003725,71.43981726680046,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785313358745}",1785000881000-649034868264558592-933044705925529600,
1284476928488636416,1784947087000-649034868264558592-1284476928488636416,1784947087000,1784961979000,2,195.055,58.903000000000006,3.3114612158973227,649034868264558592,1784947087000,1284476928488636416,MP09DJ9990,14892000,1784961979000,155.62384042814116,185.618,4.062222222221495,58.948424404598924,3.1488203777252917,196.8649999999907,58.95150019705464,"{'confidence': 88.2, 'count': 62, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23251.91106448797, 'std': 4307.497604562721, 'timestamp': 1785313609673}",1784947087000-649034868264558592-1284476928488636416,
1476550907393998848,1784986059000-649034868264558592-1476550907393998848,1784986059000,1785002334000,3,175.58,58.462999999999994,3.003267023587569,649034868264558592,1784986059000,1476550907393998848,MP09DP0666,16275000,1785002334000,154.42115784258954,181.368,4.491944444444016,58.4928628191627,3.100685985582885,178.05999999999767,58.4928628191627,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785337205575}",1784986059000-649034868264558592-1476550907393998848,
1406272050288394240,1784985740000-649034868264558592-1406272050288394240,1784985740000,1785002302000,5,171.34,67.172,2.550765199785625,649034868264558592,1784985740000,1406272050288394240,MP09AT9000,16562000,1785002302000,177.47454601819103,184.962,4.57111111111135,67.22520682507236,2.7513786678454135,179.47999999998137,67.22520682507236,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785337788351}",1784985740000-649034868264558592-1406272050288394240,
1494312254978392064,1784995495000-649034868264558592-1494312254978392064,1784995495000,1785007568000,2,167.0,60.126,2.7775005821109007,649034868264558592,1784995495000,1494312254978392064,MP09AY9990,12073000,1785007568000,159.08075221408305,172.739,3.3347222222228083,60.257860687152665,2.8666633370346153,168.79999999998836,60.25786068715266,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785337198039}",1784995495000-649034868264558592-1494312254978392064,
1284476928488636416,1784976810000-649034868264558592-1284476928488636416,1784976810000,1784989153000,2,131.75,39.09,3.3704272192376563,649034868264558592,1784976810000,1284476928488636416,MP09DJ9990,12343000,1784989153000,101.39060192652414,124.8,3.399999999999636,38.40553103277429,3.2495319461537684,132.33500000007916,38.40553103277429,"{'confidence': 82.5, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 20657.11409181264, 'std': 1613.1791033055633, 'timestamp': 1785330025923}",1784976810000-649034868264558592-1284476928488636416,
933044705925529600,1785014771000-649034868264558592-933044705925529600,1785014771000,1785021550000,2,101.39999999999999,36.215,2.799944774264807,649034868264558592,1785014771000,933044705925529600,MP07P5550,6779000,1785021550000,95.46201551702941,114.543,0.0,36.15985436251114,3.1676842182957703,103.8300000000745,36.15985436251114,,1785014771000-649034868264558592-933044705925529600,
1561408916011614208,1784984602000-649034868264558592-1561408916011614208,1784984602000,1784998420000,3,100.49000000000001,42.181999999999995,2.3822957659665267,649034868264558592,1784984602000,1561408916011614208,MP09BP0999,13818000,1784998420000,111.50656394621772,104.711,3.7922222222222217,42.23733482811277,2.479110020225645,103.40000000000146,42.23733482811277,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785335750299}",1784984602000-649034868264558592-1561408916011614208,
1494312472553717760,1784986812000-649034868264558592-1494312472553717760,1784986812000,1784997498000,2,82.44,36.365,2.2670149869379896,649034868264558592,1784986812000,1494312472553717760,Mp09AZ9990,10686000,1784997498000,95.44004009611216,86.672,2.9394444444442343,36.15153033943642,2.397464206527727,84.70000000001164,36.15153033943642,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785334041600}",1784986812000-649034868264558592-1494312472553717760,
1474013563159838720,1784990249000-649034868264558592-1474013563159838720,1784990249000,1784998901000,3,81.0,29.809,2.717300144251736,649034868264558592,1784990249000,1474013563159838720,MP09AM9990,8652000,1784998901000,78.78155341117053,118.781,2.350000000000364,29.841497504231263,3.9803967606906423,82.625,29.841497504231263,"{'confidence': None, 'count': None, 'error_code': 'GEAR_FILTER_FAILED', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 682}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785311930702}",1784990249000-649034868264558592-1474013563159838720,
1268893877926887424,1784985633000-649034868264558592-1268893877926887424,1784985633000,1785001158000,2,5.92,39.144,0.1512364602493358,649034868264558592,1784985633000,1268893877926887424,MP09DH0009,15525000,1785001158000,102.95082161262054,79.72,4.275555555555911,38.99652333811384,2.0442848022322146,,38.99652333811384,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785312101452}",1784985633000-649034868264558592-1268893877926887424,
930508235230674944,1784997741000-649034868264558592-930508235230674944,1784997741000,1785048394000,3,0.0,105.076,0.0,649034868264558592,1784997741000,930508235230674944,MP07P7770,50653000,1785048394000,730.0980745215492,817.019,0.0,276.55230095513224,2.954301942808832,,276.55230095513224,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785364602373}",1784997741000-649034868264558592-930508235230674944,
1147228695027515392,1785001635000-649034868264558592-1147228695027515392,1785001635000,1785031368000,2,0.0,171.292,0.0,649034868264558592,1785001635000,1147228695027515392,MP09ZF9990,29733000,1785031368000,452.4028013731742,458.179,8.25,171.3646974898387,2.6737070511688574,,171.3646974898387,"{'confidence': 80.1, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 27912.21358287284, 'std': 3839.006644789908, 'timestamp': 1785314810569}",1785001635000-649034868264558592-1147228695027515392,
