vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids,engine_hours
1262446247961165824,1790150436000-1205841794575630336-1262446247961165824,1790150436000,1790166182000,1,116.586,18.113,6.4365925026224255,1205841794575630336,1790150436000,1262446247961165824,OD05BR6932,15746000,1790166182000,47.818472063379104,116.586,18.11305759976481,6.436572034172397,120.25,18.11305759976481,"{'confidence': 41.4, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5133.795340777666, 'std': 3007.062840018227, 'timestamp': 1790167500859}",1790150436000-1205841794575630336-1262446247961165824,,4.350000000000364
1262446247961165824,1790123253000-1205841794575630336-1262446247961165824,1790123253000,1790139525000,1,116.574,19.892,5.860345867685502,1205841794575630336,1790123253000,1262446247961165824,OD05BR6932,16272000,1790139525000,52.51603960441949,116.574,19.89243924409829,5.860216465639591,120.25,19.89243924409829,"{'confidence': 66, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 7853.800693699699, 'std': 1922.9040806575726, 'timestamp': 1790140224421}",1790123253000-1205841794575630336-1262446247961165824,,4.5
1207353920964263936,1790206480000-1205841794575630336-1207353920964263936,1790206480000,1790220488000,1,115.994,31.612,3.669302796406428,1205841794575630336,1790206480000,1207353920964263936,OD10Y3942,14008000,1790220488000,83.4547043999598,115.994,31.611630454530225,3.6693456911956606,117.68000000000757,31.611630454530225,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1790221503239}",1790206480000-1205841794575630336-1207353920964263936,,0.0
1262017082736771072,1790154780000-1205841794575630336-1262017082736771072,1790154780000,1790170376000,1,115.334,18.34,6.2886586695747,1205841794575630336,1790154780000,1262017082736771072,OD31L8596,15596000,1790170376000,48.41851857963431,115.334,18.340347946831177,6.288539363285486,120.29999999998836,18.340347946831177,"{'confidence': 56.5, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 5842.513587384674, 'std': 1608.5362638494548, 'timestamp': 1790171478574}",1790154780000-1205841794575630336-1262017082736771072,,0.0
1262094214787760128,1790152800000-1205841794575630336-1262094214787760128,1790152800000,1790169534000,1,114.477,19.363,5.912152042555389,1205841794575630336,1790152800000,1262094214787760128,OD03AA8193,16734000,1790169534000,51.117130452582714,114.477,19.36254941385709,5.912289624323586,120.20000000001164,19.36254941385709,"{'confidence': 48.5, 'count': 7, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 9357.185450921937, 'std': 2548.2657693198557, 'timestamp': 1790170873158}",1790152800000-1205841794575630336-1262094214787760128,,0.0
1207352417205616640,1790128201000-1205841794575630336-1207352417205616640,1790128201000,1790143394000,1,113.624,20.719,5.484048457937159,1205841794575630336,1790128201000,1207352417205616640,OD24J9746,15193000,1790143394000,54.697715409652176,113.624,20.718831594565216,5.484093033016633,117.0,20.718831594565216,"{'confidence': 73.4, 'count': 25, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 13723.601847459522, 'std': 3653.029033510128, 'timestamp': 1790143404524}",1790128201000-1205841794575630336-1207352417205616640,,0.0
1262451606931111936,1790141410000-1205841794575630336-1262451606931111936,1790141410000,1790162714000,1,113.504,27.446,4.135538876338993,1205841794575630336,1790141410000,1262451606931111936,OD11AE5075,21304000,1790162714000,72.45790019950029,113.504,27.446174317992533,4.135512610425696,121.25,27.446174317992533,"{'confidence': 76.7, 'count': 16, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8030.215771403944, 'std': 1499.0630391344669, 'timestamp': 1790164351212}",1790141410000-1205841794575630336-1262451606931111936,,5.850000000000364
1207337252074553344,1790149050000-1205841794575630336-1207337252074553344,1790149050000,1790164142000,1,111.895,18.806,5.94996277783686,1205841794575630336,1790149050000,1207337252074553344,OD30F1982,15092000,1790164142000,49.647117567359345,111.895,18.80572635127248,5.950049357834492,116.0,18.80572635127248,"{'confidence': 61.4, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 10072.90439363812, 'std': 2459.295184492528, 'timestamp': 1790164773840}",1790149050000-1205841794575630336-1207337252074553344,,0.0
1262076027933294592,1790151716000-1205841794575630336-1262076027933294592,1790151716000,1790167701000,1,111.478,20.864,5.343078987730061,1205841794575630336,1790151716000,1262076027933294592,OD15Y6343,15985000,1790167701000,55.079904001997804,111.478,20.863600000756744,5.343181425830469,115.80000000001746,20.863600000756744,"{'confidence': 59.1, 'count': 17, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6728.928534273198, 'std': 2268.083616261959, 'timestamp': 1790167808849}",1790151716000-1205841794575630336-1262076027933294592,,0.0
1262076027933294592,1790122803000-1205841794575630336-1262076027933294592,1790122803000,1790139523000,1,111.401,20.254,5.50019749185346,1205841794575630336,1790122803000,1262076027933294592,OD15Y6343,16720000,1790139523000,53.47170558728084,111.401,20.254433934576074,5.500079654649288,116.0,20.254433934576074,"{'confidence': 73.6, 'count': 40, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6655.522400119764, 'std': 2219.813914491331, 'timestamp': 1790140156306}",1790122803000-1205841794575630336-1262076027933294592,,0.0
1262210304197001216,1790144683000-1205841794575630336-1262210304197001216,1790144683000,1790160464000,1,110.913,19.018,5.832001261962351,1205841794575630336,1790144683000,1262210304197001216,OD06M9109,15781000,1790160464000,50.20735735305281,110.913,19.01793839130788,5.832020154755187,119.0,19.01793839130788,"{'confidence': 37.7, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 8860.250596063775, 'std': 3121.042950469865, 'timestamp': 1790160470095}",1790144683000-1205841794575630336-1262210304197001216,,4.300000000000182
1262456454338576384,1790123771000-1205841794575630336-1262456454338576384,1790123771000,1790140437000,1,110.78,19.582,5.657236237360841,1205841794575630336,1790123771000,1262456454338576384,OD11AE3308,16666000,1790140437000,51.69617629896778,110.78,19.581884961730218,5.657269472091296,118.375,19.581884961730218,"{'confidence': 64.2, 'count': 8, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'MEDIUM', 'mean': 6000.440980931217, 'std': 1216.7820947781504, 'timestamp': 1790141756024}",1790123771000-1205841794575630336-1262456454338576384,,4.599999999999454
1262194860111167488,1790135661000-1205841794575630336-1262194860111167488,1790135661000,1790155955000,1,110.745,17.467,6.340241598442779,1205841794575630336,1790135661000,1262194860111167488,OD11AE5217,20294000,1790155955000,46.1123025323824,110.745,17.46678126226606,6.340320997735587,118.625,17.46678126226606,"{'confidence': 0, 'count': 2, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 2}, 'load_class': 'HIGH', 'mean': 17416.279343449718, 'std': 3253.9191988017424, 'timestamp': 1790155960907}",1790135661000-1205841794575630336-1262194860111167488,,5.599999999999454
