vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,distance,carbon_emission,driver_ids,vehicle_device_type,active_driver,adblue_consumed
946034884164452352,1773241537000-632578958264631296-946034884164452352,1773241537000,1773255388000,1,152.11,45.496,3.343370845788641,632578958264631296,1773241537000,946034884164452352,RJ47GA3663,13851000,1773255388000,3.850000000000364,45.496410060426875,3.3433407118929246,163.625,45.496410060426875,1773241537000-632578958264631296-946034884164452352,152.11,,,,,
1083728047674228736,1773187646000-632578958264631296-1083728047674228736,1773187646000,1773202072000,1,151.439,54.735,2.7667671508175755,632578958264631296,1773187646000,1083728047674228736,RJ47GA6306,14426000,1773202072000,0.0,54.734544422970124,2.766790179703158,160.30000000001746,54.734544422970124,1773187646000-632578958264631296-1083728047674228736,151.439,,,,,
1461772563532218368,1773226326000-632578958264631296-1461772563532218368,1773226326000,1773239219000,1,150.28,44.795,3.354838709677419,632578958264631296,1773226326000,1461772563532218368,NL01AK1959,12893000,1773239219000,3.5499999999999545,44.795172566650635,3.354825785666943,153.75,44.795172566650635,1773226326000-632578958264631296-1461772563532218368,150.28,,,,,
1079444806125486080,1773191235000-632578958264631296-1079444806125486080,1773191235000,1773207569000,1,149.287,54.896,2.7194513261439814,632578958264631296,1773191235000,1079444806125486080,RJ47GA6401,16334000,1773207569000,4.5,54.895547741055076,2.719473730441564,158.90000000002328,54.89554774105507,1773191235000-632578958264631296-1079444806125486080,149.287,,,,,
1469693281720860672,1773214537000-632578958264631296-1469693281720860672,1773214537000,1773227316000,1,149.271,37.031,4.0309740487699495,632578958264631296,1773214537000,1469693281720860672,RJ47GA4898,12779000,1773227316000,3.5,37.03069000561887,4.031007793193977,152.89999999999964,37.03069000561887,1773214537000-632578958264631296-1469693281720860672,149.271,,['1497578727075217408'],,,
1362453820235317248,1773234809000-632578958264631296-1362453820235317248,1773234809000,1773249521000,1,148.055,40.667,3.640666879779674,632578958264631296,1773234809000,1362453820235317248,NL01AJ4179,14712000,1773249521000,4.050000000000182,40.667483392312185,3.6406236051476064,157.25,40.667483392312185,1773234809000-632578958264631296-1362453820235317248,148.055,,,,,
1176582767303983104,1773233254000-632578958264631296-1176582767303983104,1773233254000,1773245454000,1,147.807,54.719,2.701200679836985,632578958264631296,1773233254000,1176582767303983104,RJ47GA6341,12200000,1773245454000,3.350000000000364,54.71899999999732,2.7012006798371173,156.0,54.71899999999732,1773233254000-632578958264631296-1176582767303983104,147.807,,,,,
1083727207982956544,1773233301000-632578958264631296-1083727207982956544,1773233301000,1773245388000,1,147.794,54.046,2.734596454871776,632578958264631296,1773233301000,1083727207982956544,RJ47GA6322,12087000,1773245388000,3.350000000000364,54.04577667811986,2.7346077544637013,157.39999999999418,54.04577667811985,1773233301000-632578958264631296-1083727207982956544,147.794,,,,,
1073663431535493120,1773199133000-632578958264631296-1073663431535493120,1773199133000,1773212151000,1,146.823,57.583,2.549762950870917,632578958264631296,1773199133000,1073663431535493120,RJ47GA5728,13018000,1773212151000,3.600000000000364,57.582639041608495,2.5497789341316492,156.59999999997672,57.5826390416085,1773199133000-632578958264631296-1073663431535493120,146.823,,,,,
1153273602804547584,1773212170000-632578958264631296-1153273602804547584,1773212170000,1773224239000,1,146.328,43.507,3.3633208449215073,632578958264631296,1773212170000,1153273602804547584,RJ47GA6314,12069000,1773224239000,3.3071030555557375,43.50748556466273,3.3632833086279126,153.0,43.46565957388138,1773212170000-632578958264631296-1153273602804547584,146.328,,,,,
1073663431535493120,1773220582000-632578958264631296-1073663431535493120,1773220582000,1773233821000,1,145.979,56.56,2.5809582743988684,632578958264631296,1773220582000,1073663431535493120,RJ47GA5728,13239000,1773233821000,3.649999999999636,56.56025279373215,2.5809467389116234,155.70000000001164,56.56025279373215,1773220582000-632578958264631296-1073663431535493120,145.979,,,,,
997896292355014656,1773216975000-632578958264631296-997896292355014656,1773216975000,1773229978000,1,145.876,41.357,3.527238436056774,632578958264631296,1773216975000,997896292355014656,RJ47GA5837,13003000,1773229978000,3.550000000000182,41.35706834703514,3.5272326069131967,151.72000000000116,41.35706834703514,1773216975000-632578958264631296-997896292355014656,145.876,,,,,
942471450843938816,1773211508000-632578958264631296-942471450843938816,1773211508000,1773223719000,1,144.785,53.087,2.7273155386441124,632578958264631296,1773211508000,942471450843938816,RJ47GA3611,12211000,1773223719000,3.350000000000364,53.08748529694048,2.727290607007603,148.125,53.08748529694048,1773211508000-632578958264631296-942471450843938816,144.785,,,,,
1046442077992255488,1773211539000-632578958264631296-1046442077992255488,1773211539000,1773223713000,1,144.748,54.405,2.6605642863707377,632578958264631296,1773211539000,1046442077992255488,RJ47GA3596,12174000,1773223713000,3.350000000000364,54.40518398732881,2.6605552888804196,146.625,54.40518398732881,1773211539000-632578958264631296-1046442077992255488,144.748,,,,,
