vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,driver_ids,active_driver,adblue_consumed
1545823503347875840,1789092855000-632578958264631296-1545823503347875840,1789092855000,1789098946000,1,80.014,24.709,3.238253268039985,632578958264631296,1789092855000,1545823503347875840,NL01AK8870,6091000,1789098946000,65.23071311927434,80.014,1.650000000000091,24.70860345427058,3.2383052384197195,81.98500000000058,24.70860345427058,1789092855000-632578958264631296-1545823503347875840,,,,
1545823852121030656,1789101462000-632578958264631296-1545823852121030656,1789101462000,1789112977000,1,79.795,29.088,2.7432274477447742,632578958264631296,1789101462000,1545823852121030656,NL01AK8996,11515000,1789112977000,76.79294409757398,79.795,3.150000000000091,29.0882364005962,2.74320515348825,82.46999999999753,29.0882364005962,1789101462000-632578958264631296-1545823852121030656,"{'confidence': 63.6, 'count': 13, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40718.873853464946, 'std': 10678.92738330615, 'timestamp': 1789112982777}",,,
1536014716214706176,1789096416000-632578958264631296-1536014716214706176,1789096416000,1789103312000,1,79.628,18.77,4.2423015450186465,632578958264631296,1789096416000,1536014716214706176,RJ47GA8947,6896000,1789103312000,49.552029215127284,79.628,1.8000000000000682,18.769708036033062,4.242367534281008,,18.769708036033062,1789096416000-632578958264631296-1536014716214706176,,,,
1071018553202704384,1789113207000-632578958264631296-1071018553202704384,1789113207000,1789119912000,1,79.615,30.231,2.6335549601402533,632578958264631296,1789113207000,1071018553202704384,RJ47GA2638,6705000,1789119912000,79.80853162003893,79.615,1.7999999999992724,30.2305044015299,2.6335981346037634,76.625,30.2305044015299,1789113207000-632578958264631296-1071018553202704384,,,,
1049341310072258560,1789168178000-632578958264631296-1049341310072258560,1789168178000,1789176155000,1,79.591,16.687,4.76964103793372,632578958264631296,1789168178000,1049341310072258560,RJ47GA3322,7977000,1789176155000,44.05461200652531,79.591,2.149999999999636,16.687353032774737,4.769540132798747,79.625,14.532974254019559,1789168178000-632578958264631296-1049341310072258560,"{'confidence': 59.7, 'count': 11, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 25892.434571516715, 'std': 6916.80964772534, 'timestamp': 1789176160103}",,,
1405177997576634368,1789168226000-632578958264631296-1405177997576634368,1789168226000,1789176151000,1,79.564,16.106,4.940022351918539,632578958264631296,1789168226000,1405177997576634368,NL01AJ7420,7925000,1789176151000,42.518729623203676,79.564,2.149999999999636,16.105579402728665,4.940151360622268,84.75500000000466,16.105579402728665,1789168226000-632578958264631296-1405177997576634368,"{'confidence': 40.8, 'count': 12, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 30666.85563253617, 'std': 12572.791891474522, 'timestamp': 1789176159200}",,,
1545823503347875840,1789119892000-632578958264631296-1545823503347875840,1789119892000,1789126797000,1,79.505,27.171,2.9260976776710463,632578958264631296,1789119892000,1545823503347875840,NL01AK8870,6905000,1789126797000,71.73130456411769,79.505,1.900000000000091,27.17094869852943,2.9261032024363227,80.54000000000087,27.17094869852943,1789119892000-632578958264631296-1545823503347875840,,,,
1500484476822618112,1789168173000-632578958264631296-1500484476822618112,1789168173000,1789176146000,1,79.492,14.334,5.545695549044231,632578958264631296,1789168173000,1500484476822618112,NL01AK3107,7973000,1789176146000,37.84064219578593,79.492,2.2000000000000455,14.333576589312852,5.545859367666087,83.0,14.333576589312853,1789168173000-632578958264631296-1500484476822618112,"{'confidence': 76.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 20300.489607507163, 'std': 2156.1139641824566, 'timestamp': 1789176163373}",,,
1385304935976927232,1789158584000-632578958264631296-1385304935976927232,1789158584000,1789168103000,1,79.287,30.647,2.5871047737135777,632578958264631296,1789158584000,1385304935976927232,NL01AJ5688,9519000,1789168103000,80.90829996820636,79.287,2.599999999999909,30.64708332129029,2.5870977400619375,85.25,30.647083321290292,1789158584000-632578958264631296-1385304935976927232,"{'confidence': 48.1, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 62683.92284543554, 'std': 19533.269195314144, 'timestamp': 1789168123829}",,,
1536393085787832320,1789105657000-632578958264631296-1536393085787832320,1789105657000,1789112095000,1,79.216,17.685,4.479276222787673,632578958264631296,1789105657000,1536393085787832320,NL01AK8055,6438000,1789112095000,46.687729479887814,79.216,1.75,17.68474601510902,4.479340553283691,81.15999999999622,0.001,1789105657000-632578958264631296-1536393085787832320,,,,
946027472992862208,1789103870000-632578958264631296-946027472992862208,1789103870000,1789111933000,1,78.982,27.899,2.830997526793075,632578958264631296,1789103870000,946027472992862208,RJ47GA3474,8063000,1789111933000,73.65405285212272,78.982,2.2000000000007276,27.899262443985876,2.8309708960433757,85.875,27.89926244398588,1789103870000-632578958264631296-946027472992862208,"{'confidence': 60.4, 'count': 9, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 40787.14769974079, 'std': 9696.006527590156, 'timestamp': 1789111954147}",,,
