vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,load_estimation,id,driver_ids
1494313280225673216,1785062460000-649034868264558592-1494313280225673216,1785062460000,1785120120000,3,892.8499999999999,235.957,3.783952160775056,649034868264558592,1785062460000,1494313280225673216,MP09BL9990,57660000,1785120120000,628.6819259020073,902.56,15.991666666666333,238.1370931446997,3.7900857362509908,905.4400000000023,238.1370931446997,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785367366925}",1785062460000-649034868264558592-1494313280225673216,
1334833501215653888,1785077835000-649034868264558592-1334833501215653888,1785077835000,1785135515000,1,889.575,280.255,3.174162816006851,649034868264558592,1785077835000,1334833501215653888,MP09DS9990,57680000,1785135515000,739.8739485965252,889.575,15.450000000000728,280.25528355928986,3.17415960442296,564.484999999986,269.72032659451554,"{'confidence': 88.9, 'count': 77, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 23964.771707771313, 'std': 4666.911304995332, 'timestamp': 1785341589672}",1785077835000-649034868264558592-1334833501215653888,
1494312366358134784,1785063959000-649034868264558592-1494312366358134784,1785063959000,1785126444000,3,833.5799999999999,287.197,2.902467644160628,649034868264558592,1785063959000,1494312366358134784,MP09AX9990,62485000,1785126444000,758.0525878436204,845.64,16.982222222222845,287.1411317589471,2.9450326214842275,836.5,287.1411317589471,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785407479312}",1785063959000-649034868264558592-1494312366358134784,
1284476928488636416,1785083132000-649034868264558592-1284476928488636416,1785083132000,1785134370000,4,815.97,243.42700000000002,3.3520110751888654,649034868264558592,1785083132000,1284476928488636416,MP09DJ9990,51238000,1785134370000,643.1669828406416,771.665,14.200000000000728,243.62385713660666,3.1674443097225327,819.7449999999953,243.62385713660666,"{'confidence': 83, 'count': 49, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 24957.373413951333, 'std': 5944.750001747193, 'timestamp': 1785366330486}",1785083132000-649034868264558592-1284476928488636416,
1494312585351135232,1785077191000-649034868264558592-1494312585351135232,1785077191000,1785134893000,2,812.76,265.048,3.066463433038544,649034868264558592,1785077191000,1494312585351135232,MP09AZ0009,57702000,1785134893000,709.7987029344843,836.8650000000175,15.57472222222259,268.863145050941,3.112605856936838,827.3000000000175,268.96565279940256,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785409543573}",1785077191000-649034868264558592-1494312585351135232,
1186996414987632640,1785085713000-649034868264558592-1186996414987632640,1785085713000,1785143411000,3,791.52,283.975,2.787287613346245,649034868264558592,1785085713000,1186996414987632640,MP09ZS0009,57698000,1785143411000,750.6266282923624,792.926,15.993333333333794,284.3282682925615,2.78876949084821,795.6800000000512,284.3282682925615,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785380402638}",1785085713000-649034868264558592-1186996414987632640,
1140330395766620160,1785071612000-649034868264558592-1140330395766620160,1785071612000,1785125635000,3,791.3599999999999,244.438,3.2374671695890163,649034868264558592,1785071612000,1140330395766620160,MP09DD0666,54023000,1785125635000,643.5508993614988,807.009,14.979722222222335,243.76928006117376,3.310544297449956,794.2000000000116,243.76928006117376,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785338747228}",1785071612000-649034868264558592-1140330395766620160,
1561408897250492416,1785086355000-649034868264558592-1561408897250492416,1785086355000,1785131875000,2,712.93,218.637,3.2607930039288866,649034868264558592,1785086355000,1561408897250492416,MP09BP0009,45520000,1785131875000,580.1723996452763,727.094,12.203888888888969,219.76227259290766,3.308547875034422,718.564999999995,219.63301295220484,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785378246149}",1785086355000-649034868264558592-1561408897250492416,
1476550907393998848,1785082837000-649034868264558592-1476550907393998848,1785082837000,1785133592000,3,684.1800000000001,203.522,3.3617004549876675,649034868264558592,1785082837000,1476550907393998848,MP09DP0666,50755000,1785133592000,536.4465651674686,699.414,14.062222222222772,203.199456502829,3.4420072378011626,,203.199456502829,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785378611211}",1785082837000-649034868264558592-1476550907393998848,
1140330319757443072,1785067791000-649034868264558592-1140330319757443072,1785067791000,1785127180000,3,679.12,290.245,2.339816362038967,649034868264558592,1785067791000,1140330319757443072,MP09ZL9990,59389000,1785127180000,777.916725661926,692.8910000000745,15.978826666666714,294.66542638709313,2.351449942721968,693.2000000000698,294.7268904682056,"{'confidence': None, 'count': None, 'error_code': 'OBD_PREPROCESS_EMPTY', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1785406411185}",1785067791000-649034868264558592-1140330319757443072,
