vehicle_id_agg,trip_id,start_time_agg,end_time_agg,counts,total_distance,total_fuel_consumed,mean_mileage,account_id,start_time_trips,vehicle_id_trips,vehicle_plate,driver_ids,duration,end_time_trips,carbon_emission,distance,engine_hours,fuel_consumed,mileage,odo_distance_km,raw_fuel_consumed,id,load_estimation,vehicle_device_type,active_driver,adblue_consumed
1083728047674228736,1786191636000-632578958264631296-1083728047674228736,1786191636000,1786198090000,1,69.239,13.923,4.9729943259355025,632578958264631296,1786191636000,1083728047674228736,RJ47GA6306,,6454000,1786198090000,36.755777636620245,69.239,1.75,13.922643044174334,4.973121826101241,73.10000000000582,12.155203363400439,1786191636000-632578958264631296-1083728047674228736,,,,
1094650284191252480,1786167253000-632578958264631296-1094650284191252480,1786167253000,1786173222000,1,69.215,25.064,2.7615304819661666,632578958264631296,1786167253000,1094650284191252480,RJ47GA3900,,5969000,1786173222000,66.16807610566501,69.215,1.6000000000003638,25.063665191539773,2.7615673713740594,67.875,25.063665191539773,1786167253000-632578958264631296-1094650284191252480,,,,
893133531117518848,1786183217000-632578958264631296-893133531117518848,1786183217000,1786190803000,1,69.194,25.205,2.7452489585399724,632578958264631296,1786183217000,893133531117518848,RJ47GA2071,['1015966621136584723'],7586000,1786190803000,66.5424729809421,69.194,2.0499999999992724,25.20548218975079,2.7451964409606138,,25.20548218975079,1786183217000-632578958264631296-893133531117518848,,,900758004175994905,
1134878026966761472,1786229156000-632578958264631296-1134878026966761472,1786229156000,1786234558000,1,69.129,13.948,4.956194436478349,632578958264631296,1786229156000,1134878026966761472,RJ47GA6213,,5402000,1786234558000,36.82199340187162,69.129,1.4000000000005457,13.94772477343622,4.956292235681182,71.29999999998836,12.208029805049113,1786229156000-632578958264631296-1134878026966761472,,,,
1536014730089463808,1786173825000-632578958264631296-1536014730089463808,1786173825000,1786181154000,1,69.007,32.117,2.148612884142355,632578958264631296,1786173825000,1536014730089463808,RJ47GA8943,,7329000,1786181154000,84.7884731569612,69.007,1.849999999999966,32.116845892788334,2.148623193895113,,32.116845892788334,1786173825000-632578958264631296-1536014730089463808,"{'confidence': 54.3, 'count': 10, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 53751.788530827034, 'std': 15534.038288784655, 'timestamp': 1786309419140}",,,
1072872003913908224,1786183282000-632578958264631296-1072872003913908224,1786183282000,1786190690000,1,68.965,29.41,2.344950697041823,632578958264631296,1786183282000,1072872003913908224,RJ47GA2729,,7408000,1786190690000,77.64353553604475,68.965,2.0499999999992724,29.41043012728968,2.3449164021578857,69.875,29.410430127289683,1786183282000-632578958264631296-1072872003913908224,"{'confidence': 50, 'count': 6, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 63506.717682753886, 'std': 15540.645410348763, 'timestamp': 1786225445484}",,,
944571594812948480,1786194926000-632578958264631296-944571594812948480,1786194926000,1786201694000,1,68.931,13.318,5.175777143715273,632578958264631296,1786194926000,944571594812948480,RJ47GA2733,,6768000,1786201694000,35.160810869298956,68.931,1.8752222222222223,13.318488965643544,5.175587123870796,74.625,8.668005437532297,1786194926000-632578958264631296-944571594812948480,,,,
1050037048276156416,1786194927000-632578958264631296-1050037048276156416,1786194927000,1786201682000,1,68.822,11.715,5.874690567648314,632578958264631296,1786194927000,1050037048276156416,RJ47GA6245,,6755000,1786201682000,30.928562322743478,68.822,1.8500000000003638,11.71536451619071,5.874507780350116,65.30000000001746,11.71536451619071,1786194927000-632578958264631296-1050037048276156416,,,,
1101157025884143616,1786233451000-632578958264631296-1101157025884143616,1786233451000,1786240612000,1,68.798,20.461,3.3623967548018183,632578958264631296,1786233451000,1101157025884143616,RJ47GA5517,,7161000,1786240612000,54.01828360072228,68.798,1.9500000000007276,20.46147106087965,3.3623193462143157,71.69999999995343,20.46147106087965,1786233451000-632578958264631296-1101157025884143616,,,,
1082330521322651648,1786203566000-632578958264631296-1082330521322651648,1786203566000,1786211315000,1,68.726,13.737,5.0029846400232945,632578958264631296,1786203566000,1082330521322651648,RJ47GA5907,,7749000,1786211315000,36.26483296337535,68.726,0.0,13.736679152793693,5.003101494586693,72.30000000001746,13.736679152793693,1786203566000-632578958264631296-1082330521322651648,"{'confidence': 60.3, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 21975.254353486398, 'std': 3898.7258687287126, 'timestamp': 1786324060576}",,,
929726540265029632,1786161651000-632578958264631296-929726540265029632,1786161651000,1786172133000,1,68.713,37.058,1.8542015219385826,632578958264631296,1786161651000,929726540265029632,RJ47GA3766,,10482000,1786172133000,97.83327955488262,68.713,2.849999999998545,37.05806043745554,1.8541984979481008,69.125,37.05806043745554,1786161651000-632578958264631296-929726540265029632,"{'confidence': 20.4, 'count': 5, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'HIGH', 'mean': 45283.41886576586, 'std': 16110.960371040961, 'timestamp': 1786300252121}",,,
1144224275478085632,1786232026000-632578958264631296-1144224275478085632,1786232026000,1786237941000,1,68.693,24.694,2.7817688507329716,632578958264631296,1786232026000,1144224275478085632,NL01AG9586,,5915000,1786237941000,65.19150659793883,68.693,1.550000000000182,24.69375249921925,2.781796731872642,70.09999999997672,24.69375249921925,1786232026000-632578958264631296-1144224275478085632,,,,
1045646209449984000,1786153036000-632578958264631296-1045646209449984000,1786153036000,1786159762000,1,68.685,26.463,2.5955107130710804,632578958264631296,1786153036000,1045646209449984000,RJ47GA3764,,6726000,1786159762000,69.8618553377945,68.685,1.8500000000003638,26.46282399158882,2.595527976221716,,26.46282399158882,1786153036000-632578958264631296-1045646209449984000,,,,
1138782810882965504,1786200116000-632578958264631296-1138782810882965504,1786200116000,1786209325000,1,68.645,17.708,3.8764964987576236,632578958264631296,1786200116000,1138782810882965504,RJ47GA6253,,9209000,1786209325000,46.74811459534943,68.645,2.5019444444444443,17.707619164905086,3.876579869983212,71.60000000000582,17.69323140098827,1786200116000-632578958264631296-1138782810882965504,"{'confidence': None, 'count': None, 'error_code': 'RANSAC_NO_VALID_MODEL', 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': None, 'mean': None, 'std': None, 'timestamp': 1786230347362}",,,
966356141711818752,1786153078000-632578958264631296-966356141711818752,1786153078000,1786159663000,1,68.641,34.749,1.9753374197818643,632578958264631296,1786153078000,966356141711818752,RJ47GA4711,,6585000,1786159663000,91.7378232544857,68.641,1.7999999999992724,34.749175475183975,1.9753274447913096,71.40000000002328,34.749175475183975,1786153078000-632578958264631296-966356141711818752,,,,
946031139108159488,1786148214000-632578958264631296-946031139108159488,1786148214000,1786154561000,1,68.622,27.042,2.5376081650765476,632578958264631296,1786148214000,946031139108159488,RJ47GA3328,,6347000,1786154561000,71.39196399077413,68.622,1.75,27.042410602565955,2.5375696349159313,69.375,27.042410602565955,1786148214000-632578958264631296-946031139108159488,,,,
1083726613264203776,1786190878000-632578958264631296-1083726613264203776,1786190878000,1786198270000,1,68.602,26.247,2.6137082333219035,632578958264631296,1786190878000,1083726613264203776,RJ47GA6345,,7392000,1786198270000,69.29322858633478,68.602,2.0,26.247435070581354,2.613664909181564,72.70000000001164,26.247435070581354,1786190878000-632578958264631296-1083726613264203776,"{'confidence': 60.8, 'count': 3, 'error_code': None, 'flags': {'alta-status': 'present', 'alta_partial': False, 'gps_dup_rows_count': 0}, 'load_class': 'LOW', 'mean': 27905.654249624284, 'std': 3790.097684218808, 'timestamp': 1786320216936}",,,
